-0.000000,0.000401,0.475732,0.000508,-0.000000,-0.000000,-0.000000,ovf,0.000003,-0.061419,-0.000000,ovf,0.000000,ovf,-251194.359375,ovf,-0.000001,ovf
-0.610000,4.646483,0.000000,-0.001537,-0.008830,0.000000,-0.002293,0.008807,4.963403,0.015125,-0.041041,-73.584267,0.000117,-0.001502,0.000000,0.000000,0.000000,0.000000
4.470000,7.353312,0.000000,-0.001496,0.064703,0.000000,-0.002410,-0.083952,7.999021,0.016628,0.429119,-108.110802,-0.000076,-0.000884,0.000000,0.000000,0.000000,0.000000
-0.770000,-7.584913,0.000000,-0.001251,-0.011146,0.000000,-0.002334,0.013234,-8.420924,0.017511,-0.073040,105.404037,-0.000124,0.001800,0.000000,0.000000,0.000000,0.000000
3.090000,5.587360,0.000000,-0.001236,0.044728,0.000000,-0.002211,-0.065082,6.342012,0.015711,0.382978,-74.455612,-0.000056,-0.000377,0.000000,0.000000,0.000000,0.000000
9.680000,9.539042,0.000000,-0.001067,0.140118,0.000000,-0.002155,-0.212381,11.093635,0.016088,1.318721,-123.428955,-0.000364,0.001231,0.000000,0.000000,0.000000,0.000000
-5.100000,-6.687462,0.000000,0.001872,-0.073823,0.000000,0.001737,0.077523,-6.740845,0.004228,-0.138396,260.855988,0.000083,0.004563,0.000000,0.000000,0.000000,0.000000
-0.980000,5.963710,0.000000,0.001685,-0.014186,0.000000,0.001655,0.016250,6.011068,-0.000335,-0.029010,-232.615204,0.000158,-0.004491,0.000000,0.000000,0.000000,0.000000
-1.790000,-1.172477,0.000000,0.001718,-0.025910,0.000000,0.001497,0.028892,-1.190598,0.004156,-0.070242,33.831989,0.000055,0.000459,0.000000,0.000000,0.000000,0.000000
0.780000,3.720082,0.000000,0.001725,0.011291,0.000000,0.001442,-0.010281,3.811972,0.003697,0.031323,-86.441528,0.000044,-0.001553,0.000000,0.000000,0.000000,0.000000
3.050000,3.285830,0.000000,0.001859,0.044149,0.000000,0.001397,-0.046997,3.406184,0.005250,0.170391,-64.903549,-0.000063,-0.000765,0.000000,0.000000,0.000000,0.000000
-0.560000,-5.225484,0.000000,0.002106,-0.008106,0.000000,0.001460,0.011800,-5.494565,0.006016,-0.049137,91.154732,-0.000072,0.001595,0.000000,0.000000,0.000000,0.000000
-0.440000,0.173700,0.000000,0.002210,-0.006369,0.000000,0.001532,0.010361,0.184427,0.004421,-0.048280,-2.734197,0.000032,-0.000185,0.000000,0.000000,0.000000,0.000000
2.050000,3.604281,0.000000,0.002335,0.029674,0.000000,0.001500,-0.034670,3.919571,0.004606,0.177216,-52.974972,-0.000020,-0.000523,0.000000,0.000000,0.000000,0.000000
1.900000,-0.217125,0.000000,0.002581,0.027503,0.000000,0.001520,-0.033331,-0.242970,0.005130,0.183963,3.041235,-0.000095,0.000556,0.000000,0.000000,0.000000,0.000000
2.860000,1.389602,0.000000,0.002838,0.041399,0.000000,0.001615,-0.054600,1.574999,0.004574,0.321296,-18.490580,-0.000118,0.000518,0.000000,0.000000,0.000000,0.000000
-0.670000,1.722528,0.000000,-0.000634,-0.009698,0.000000,-0.001340,0.009355,1.735463,0.030616,-0.016701,-67.158607,0.000058,-0.001318,0.000000,0.000000,0.000000,0.000000
-6.930000,-9.061366,0.000000,-0.000586,-0.100312,0.000000,-0.001398,0.102109,-9.134228,0.031934,-0.182287,353.474640,0.000103,0.006202,0.000000,0.000000,0.000000,0.000000
-6.210000,1.042202,0.000000,-0.000623,-0.089890,0.000000,-0.001501,0.093350,1.057192,0.025732,-0.226950,-30.041147,0.000272,-0.001194,0.000000,0.000000,0.000000,0.000000
1.730000,11.493171,0.000000,-0.000630,0.025042,0.000000,-0.001773,-0.027592,11.777243,0.026926,0.084060,-267.064606,0.000148,-0.004827,0.000000,0.000000,0.000000,0.000000
2.370000,0.926401,0.000000,-0.000283,0.034306,0.000000,-0.001921,-0.038439,0.958916,0.031753,0.139364,-18.271774,-0.000086,0.000040,0.000000,0.000000,0.000000,0.000000
0.850000,-2.200204,0.000000,0.000088,0.012304,0.000000,-0.001835,-0.014115,-2.315028,0.031713,0.058777,38.406277,-0.000082,0.000886,0.000000,0.000000,0.000000,0.000000
0.350000,-0.723751,0.000000,0.000394,0.005066,0.000000,-0.001753,-0.005643,-0.775413,0.030827,0.026295,11.495775,-0.000030,0.000287,0.000000,0.000000,0.000000,0.000000
-1.410000,-2.547605,0.000000,0.000680,-0.020410,0.000000,-0.001724,0.026745,-2.774078,0.030540,-0.136706,37.493061,0.000020,0.000340,0.000000,0.000000,0.000000,0.000000
-2.180000,-1.114577,0.000000,0.000895,-0.031556,0.000000,-0.001743,0.043401,-1.240269,0.030200,-0.239541,15.524355,0.000094,-0.000355,0.000000,0.000000,0.000000,0.000000
1.330000,5.080734,0.000000,0.001084,0.019252,0.000000,-0.001837,-0.025725,5.764008,0.030555,0.151382,-67.669792,0.000039,-0.000871,0.000000,0.000000,0.000000,0.000000
-2.560000,-10.262794,0.000000,-0.001090,-0.037056,0.000000,-0.001873,0.036907,-10.345251,0.034290,-0.065887,400.338623,-0.000096,0.007404,0.000000,0.000000,0.000000,0.000000
-1.980000,0.839551,0.000000,-0.001108,-0.028661,0.000000,-0.001777,0.028211,0.845586,0.026886,-0.050363,-32.722324,0.000092,-0.000770,0.000000,0.000000,0.000000,0.000000
-4.440000,-3.560856,0.000000,-0.000937,-0.064269,0.000000,-0.001869,0.066228,-3.615868,0.027656,-0.161014,102.748375,0.000111,0.001511,0.000000,0.000000,0.000000,0.000000
-4.600000,-0.231600,0.000000,-0.000889,-0.066585,0.000000,-0.001980,0.070611,-0.238371,0.026144,-0.215118,5.405387,0.000186,-0.000482,0.000000,0.000000,0.000000,0.000000
-10.740000,-8.887666,0.000000,-0.000854,-0.155462,0.000000,-0.002166,0.171815,-9.216228,0.026627,-0.622934,175.611755,0.000290,0.001641,0.000000,0.000000,0.000000,0.000000
-1.560000,13.288074,0.000000,-0.001098,-0.022581,0.000000,-0.002456,0.024823,13.968665,0.024985,-0.103371,-231.739914,0.000331,-0.004671,0.000000,0.000000,0.000000,0.000000
3.000000,6.600612,0.000000,-0.000950,0.043425,0.000000,-0.002787,-0.053590,7.049797,0.029656,0.249721,-104.515816,-0.000012,-0.001295,0.000000,0.000000,0.000000,0.000000
-0.950000,-5.717635,0.000000,-0.000615,-0.013751,0.000000,-0.002775,0.016659,-6.222106,0.030951,-0.085151,84.094887,-0.000073,0.001364,0.000000,0.000000,0.000000,0.000000
1.360000,3.343731,0.000000,-0.000453,0.019686,0.000000,-0.002702,-0.026935,3.709889,0.029587,0.148660,-46.436394,-0.000002,-0.000480,0.000000,0.000000,0.000000,0.000000
0.760000,-0.868502,0.000000,-0.000197,0.011001,0.000000,-0.002700,-0.015856,-0.988298,0.030066,0.093302,11.602680,-0.000062,0.000473,0.000000,0.000000,0.000000,0.000000
0.810000,0.072375,0.000000,0.000032,0.011725,0.000000,-0.002638,-0.017589,0.081487,0.029593,0.109212,-0.906637,-0.000046,0.000277,0.000000,0.000000,0.000000,0.000000
-1.640000,-1.708053,0.000000,0.000201,-0.023739,0.000000,-0.000291,0.024565,-1.722187,0.020824,-0.043854,66.644875,0.000034,0.001143,0.000000,0.000000,0.000000,0.000000
0.660000,3.329256,0.000000,0.000188,0.009554,0.000000,-0.000325,-0.009590,3.355216,0.019681,0.017120,-129.839508,0.000038,-0.002414,0.000000,0.000000,0.000000,0.000000
-0.460000,-1.621203,0.000000,0.000434,-0.006659,0.000000,-0.000363,0.007417,-1.646660,0.022095,-0.018031,46.791443,-0.000011,0.000842,0.000000,0.000000,0.000000,0.000000
0.810000,1.838328,0.000000,0.000629,0.011725,0.000000,-0.000352,-0.011925,1.882913,0.021254,0.036331,-42.697540,0.000003,-0.000712,0.000000,0.000000,0.000000,0.000000
0.890000,0.115800,0.000000,0.000887,0.012883,0.000000,-0.000355,-0.013331,0.118725,0.021966,0.048334,-2.262260,-0.000034,0.000089,0.000000,0.000000,0.000000,0.000000
-0.170000,-1.534353,0.000000,0.001153,-0.002461,0.000000,-0.000321,0.004175,-1.614730,0.021876,-0.017386,26.788334,-0.000019,0.000460,0.000000,0.000000,0.000000,0.000000
-1.030000,-1.244852,0.000000,0.001380,-0.014909,0.000000,-0.000302,0.019671,-1.331845,0.021416,-0.091667,19.745081,0.000028,0.000125,0.000000,0.000000,0.000000,0.000000
-2.540000,-2.185729,0.000000,0.001579,-0.036767,0.000000,-0.000330,0.048628,-2.380147,0.021291,-0.248565,32.168884,0.000086,-0.000063,0.000000,0.000000,0.000000,0.000000
0.020000,3.705606,0.000000,0.001725,0.000290,0.000000,-0.000416,0.001920,4.110993,0.021355,-0.010595,-51.456970,0.000083,-0.001003,0.000000,0.000000,0.000000,0.000000
2.590000,3.720082,0.000000,0.001990,0.037490,0.000000,-0.000499,-0.050268,4.219522,0.022358,0.295801,-49.537445,-0.000056,-0.000136,0.000000,0.000000,0.000000,0.000000
3.720000,1.635678,0.000000,0.002375,0.053847,0.000000,-0.000443,-0.077429,1.898326,0.022494,0.480772,-21.120977,-0.000173,0.000901,0.000000,0.000000,0.000000,0.000000
-1.730000,6.455861,0.000000,-0.001146,-0.025042,0.000000,-0.001993,0.024555,6.506296,0.037087,-0.043837,-251.779434,0.000190,-0.004888,0.000000,0.000000,0.000000,0.000000
-4.420000,-3.893782,0.000000,-0.001125,-0.063980,0.000000,-0.002183,0.064357,-3.925780,0.041975,-0.114892,151.919128,0.000099,0.002575,0.000000,0.000000,0.000000,0.000000
-0.510000,5.659735,0.000000,-0.000937,-0.007382,0.000000,-0.002283,0.006740,5.744455,0.039400,-0.016386,-163.234253,0.000127,-0.003140,0.000000,0.000000,0.000000,0.000000
4.500000,7.251988,0.000000,-0.000573,0.065138,0.000000,-0.002410,-0.070626,7.430132,0.042540,0.215167,-168.488083,-0.000051,-0.002603,0.000000,0.000000,0.000000,0.000000
0.000000,-6.513761,0.000000,0.000011,0.000000,0.000000,-0.002359,0.000013,-6.756044,0.045142,-0.000045,128.733856,-0.000128,0.002442,0.000000,0.000000,0.000000,0.000000
-0.020000,-0.028950,0.000000,0.000396,-0.000290,0.000000,-0.002231,0.000792,-0.033124,0.042700,-0.003298,0.549528,0.000002,-0.000003,0.000000,0.000000,0.000000,0.000000
-7.210000,-10.407543,0.000000,0.000782,-0.104365,0.000000,-0.002233,0.126980,-11.121561,0.042703,-0.591712,164.881195,0.000133,0.001521,0.000000,0.000000,0.000000,0.000000
1.500000,12.607748,0.000000,0.000864,0.021713,0.000000,-0.002366,-0.026439,13.712277,0.041182,0.135145,-185.328339,0.000188,-0.003146,0.000000,0.000000,0.000000,0.000000
0.960000,-0.781651,0.000000,0.001321,0.013896,0.000000,-0.002554,-0.016818,-0.872058,0.044328,0.092824,10.915477,-0.000062,0.000464,0.000000,0.000000,0.000000,0.000000
-2.780000,-8.656065,0.000000,-0.002314,-0.040241,0.000000,-0.003431,0.038948,-8.726083,0.049563,-0.069530,337.680328,-0.000060,0.006205,0.000000,0.000000,0.000000,0.000000
-3.320000,-0.781651,0.000000,-0.002305,-0.048057,0.000000,-0.003372,0.046845,-0.788879,0.043358,-0.083630,30.527903,0.000112,0.000340,0.000000,0.000000,0.000000,0.000000
-4.860000,-2.229155,0.000000,-0.002060,-0.070349,0.000000,-0.003484,0.071412,-2.264365,0.043018,-0.173616,64.344131,0.000150,0.000748,0.000000,0.000000,0.000000,0.000000
-2.250000,3.777982,0.000000,-0.001902,-0.032569,0.000000,-0.003634,0.032961,3.870132,0.042269,-0.100417,-87.760376,0.000162,-0.001935,0.000000,0.000000,0.000000,0.000000
-2.780000,-0.767176,0.000000,-0.001640,-0.040241,0.000000,-0.003796,0.042897,-0.797406,0.044204,-0.155526,15.194264,0.000101,-0.000129,0.000000,0.000000,0.000000,0.000000
-0.450000,3.372681,0.000000,-0.001414,-0.006514,0.000000,-0.003896,0.005892,3.543463,0.044334,-0.024536,-58.785988,0.000083,-0.001179,0.000000,0.000000,0.000000,0.000000
-8.430000,-11.551071,0.000000,-0.001098,-0.122024,0.000000,-0.003979,0.146036,-12.342669,0.045513,-0.680511,182.984558,0.000161,0.001626,0.000000,0.000000,0.000000,0.000000
-6.760000,2.417330,0.000000,-0.001133,-0.097851,0.000000,-0.004140,0.122654,2.627065,0.043887,-0.626946,-35.506100,0.000381,-0.002371,0.000000,0.000000,0.000000,0.000000
6.820000,19.657085,0.000000,-0.001105,0.098720,0.000000,-0.004522,-0.133509,21.818933,0.046258,0.736874,-273.105896,0.000051,-0.003174,0.000000,0.000000,0.000000,0.000000
7.760000,1.360652,0.000000,-0.000513,0.112326,0.000000,-0.004573,-0.159776,1.540694,0.049431,0.940205,-18.087839,-0.000403,0.002207,0.000000,0.000000,0.000000,0.000000
-3.680000,-15.155352,0.000000,-0.000871,-0.053268,0.000000,-0.001643,0.053729,-15.276712,0.033628,-0.095919,591.175415,-0.000143,0.010930,0.000000,0.000000,0.000000,0.000000
-8.300000,-6.687462,0.000000,-0.000935,-0.120143,0.000000,-0.001500,0.122056,-6.741189,0.022697,-0.217898,260.869293,0.000203,0.004330,0.000000,0.000000,0.000000,0.000000
1.100000,13.606524,0.000000,-0.001105,0.015923,0.000000,-0.001703,-0.017806,13.812785,0.018368,0.043289,-392.503662,0.000213,-0.007323,0.000000,0.000000,0.000000,0.000000
-4.100000,-7.527013,0.000000,-0.000841,-0.059348,0.000000,-0.001916,0.062883,-7.714786,0.025691,-0.191575,174.942978,0.000024,0.002808,0.000000,0.000000,0.000000,0.000000
-0.990000,4.501733,0.000000,-0.000821,-0.014330,0.000000,-0.001939,0.015013,4.666511,0.022883,-0.054432,-88.918602,0.000129,-0.001836,0.000000,0.000000,0.000000,0.000000
4.560000,8.033639,0.000000,-0.000668,0.066006,0.000000,-0.002068,-0.077041,8.444529,0.024719,0.320815,-140.094589,-0.000049,-0.001782,0.000000,0.000000,0.000000,0.000000
0.240000,-6.253211,0.000000,-0.000280,0.003474,0.000000,-0.002020,-0.004534,-6.681990,0.026500,0.021127,99.062935,-0.000139,0.001936,0.000000,0.000000,0.000000,0.000000
-4.030000,-6.180836,0.000000,-0.000080,-0.058334,0.000000,-0.001881,0.073875,-6.725798,0.024564,-0.377613,90.902542,0.000073,0.000696,0.000000,0.000000,0.000000,0.000000
-0.830000,4.632009,0.000000,-0.000062,-0.012014,0.000000,-0.001954,0.015985,5.140276,0.023868,-0.088225,-64.340431,0.000140,-0.001458,0.000000,0.000000,0.000000,0.000000
-1.990000,-1.679103,0.000000,0.000090,-0.028805,0.000000,-0.002094,0.040914,-1.908249,0.025326,-0.240759,22.402964,0.000074,-0.000224,0.000000,0.000000,0.000000,0.000000
-1.840000,-4.805708,0.000000,0.000126,-0.026634,0.000000,-0.000330,0.027449,-4.844437,0.019358,-0.049003,187.469101,-0.000018,0.003418,0.000000,0.000000,0.000000,0.000000
-2.750000,-1.317227,0.000000,0.000102,-0.039806,0.000000,-0.000312,0.040862,-1.328120,0.015940,-0.072948,51.395344,0.000085,0.000770,0.000000,0.000000,0.000000,0.000000
-4.780000,-2.938430,0.000000,0.000142,-0.069191,0.000000,-0.000398,0.072504,-2.983639,0.015171,-0.176271,84.782974,0.000139,0.001127,0.000000,0.000000,0.000000,0.000000
0.400000,7.498063,0.000000,0.000088,0.005790,0.000000,-0.000537,-0.006128,7.683474,0.014044,0.018670,-174.232956,0.000129,-0.003251,0.000000,0.000000,0.000000,0.000000
4.230000,5.543935,0.000000,0.000269,0.061229,0.000000,-0.000666,-0.067745,5.747162,0.017294,0.245618,-109.509987,-0.000075,-0.001403,0.000000,0.000000,0.000000,0.000000
5.330000,1.592253,0.000000,0.000619,0.077152,0.000000,-0.000591,-0.088432,1.672641,0.018698,0.368250,-27.749084,-0.000207,0.000473,0.000000,0.000000,0.000000,0.000000
6.250000,1.331702,0.000000,0.001021,0.090469,0.000000,-0.000384,-0.108021,1.421041,0.018224,0.503365,-21.067453,-0.000265,0.000962,0.000000,0.000000,0.000000,0.000000
0.520000,-8.294189,0.000000,0.001469,0.007527,0.000000,-0.000119,-0.007682,-9.025080,0.017262,0.039269,121.978477,-0.000191,0.002414,0.000000,0.000000,0.000000,0.000000
-0.010000,-0.767176,0.000000,0.001683,-0.000145,0.000000,0.000072,0.002445,-0.853847,0.014848,-0.013495,10.687533,-0.000009,0.000161,0.000000,0.000000,0.000000,0.000000
0.750000,1.100102,0.000000,0.001887,0.010856,0.000000,0.000082,-0.012700,1.246187,0.014687,0.074735,-14.630311,-0.000011,-0.000075,0.000000,0.000000,0.000000,0.000000
4.810000,5.876860,0.000000,0.002135,0.069625,0.000000,0.000092,-0.101524,6.831842,0.014762,0.630383,-76.011795,-0.000145,0.000266,0.000000,0.000000,0.000000,0.000000
-2.770000,-10.972070,0.000000,0.002566,-0.040096,0.000000,0.000238,0.068386,-13.103395,0.014496,-0.444239,139.352478,-0.000063,0.001436,0.000000,0.000000,0.000000,0.000000
-5.050000,-4.342508,0.000000,-0.000876,-0.073099,0.000000,-0.001529,0.074017,-4.377744,0.028579,-0.132138,169.409149,0.000117,0.002848,0.000000,0.000000,0.000000,0.000000
1.930000,10.103568,0.000000,-0.001005,0.027937,0.000000,-0.001646,-0.029633,10.183303,0.025732,0.052902,-394.071594,0.000112,-0.007324,0.000000,0.000000,0.000000,0.000000
3.690000,2.547605,0.000000,-0.000623,0.053413,0.000000,-0.001759,-0.056507,2.585218,0.033055,0.137379,-73.461479,-0.000104,-0.001006,0.000000,0.000000,0.000000,0.000000
1.290000,-3.474006,0.000000,-0.000164,0.018673,0.000000,-0.001655,-0.020246,-3.561682,0.034061,0.061680,80.765854,-0.000122,0.001698,0.000000,0.000000,0.000000,0.000000
-0.390000,-2.431804,0.000000,0.000184,-0.005645,0.000000,-0.001533,0.006478,-2.523109,0.032363,-0.023488,48.076878,-0.000030,0.000844,0.000000,0.000000,0.000000,0.000000
-2.040000,-2.388379,0.000000,0.000459,-0.029529,0.000000,-0.001503,0.034651,-2.512954,0.031520,-0.144293,41.689873,0.000046,0.000398,0.000000,0.000000,0.000000,0.000000
-4.160000,-3.068705,0.000000,0.000665,-0.060216,0.000000,-0.001549,0.073522,-3.280651,0.031122,-0.342605,48.636841,0.000137,-0.000007,0.000000,0.000000,0.000000,0.000000
4.070000,11.912946,0.000000,0.000783,0.058913,0.000000,-0.001686,-0.073718,12.957197,0.031129,0.376810,-175.123047,0.000046,-0.002297,0.000000,0.000000,0.000000,0.000000
-1.140000,-7.541488,0.000000,0.001256,-0.016502,0.000000,-0.001731,0.023750,-8.375466,0.033425,-0.131082,104.835052,-0.000094,0.001635,0.000000,0.000000,0.000000,0.000000
-0.030000,1.606728,0.000000,0.001517,-0.000434,0.000000,-0.001637,0.002762,1.820088,0.031791,-0.016255,-21.367941,0.000042,-0.000452,0.000000,0.000000,0.000000,0.000000
-3.280000,4.241182,0.000000,-0.001322,-0.047478,0.000000,-0.002198,0.047350,4.273976,0.038451,-0.084531,-165.393570,0.000209,-0.003360,0.000000,0.000000,0.000000,0.000000
-7.670000,-6.354536,0.000000,-0.001358,-0.111023,0.000000,-0.002407,0.112286,-6.406089,0.041811,-0.200457,247.901657,0.000182,0.004158,0.000000,0.000000,0.000000,0.000000
-3.310000,6.311111,0.000000,-0.001321,-0.047912,0.000000,-0.002589,0.048722,6.405828,0.037653,-0.118452,-182.027802,0.000253,-0.003775,0.000000,0.000000,0.000000,0.000000
3.290000,9.553517,0.000000,-0.001090,0.047623,0.000000,-0.002841,-0.052357,9.788891,0.041428,0.159508,-221.976074,0.000043,-0.003765,0.000000,0.000000,0.000000,0.000000
-2.110000,-7.816514,0.000000,-0.000570,-0.030542,0.000000,-0.002885,0.033308,-8.106660,0.045192,-0.120762,154.469330,-0.000063,0.002605,0.000000,0.000000,0.000000,0.000000
0.680000,4.038532,0.000000,-0.000294,0.009843,0.000000,-0.002821,-0.011713,4.243258,0.042587,0.048774,-70.395561,0.000049,-0.001206,0.000000,0.000000,0.000000,0.000000
-1.330000,-2.909480,0.000000,0.000101,-0.019252,0.000000,-0.002870,0.023372,-3.111192,0.043793,-0.108909,46.124550,0.000004,0.000581,0.000000,0.000000,0.000000,0.000000
-1.250000,0.115800,0.000000,0.000410,-0.018094,0.000000,-0.002874,0.023465,0.122583,0.043212,-0.119943,-1.656775,0.000066,-0.000357,0.000000,0.000000,0.000000,0.000000
10.060000,18.585934,0.000000,-0.001816,0.145619,0.000000,-0.002791,-0.150858,18.732714,0.043055,0.269316,-724.915161,-0.000053,-0.012997,0.000000,0.000000,0.000000,0.000000
-3.710000,-19.932112,0.000000,-0.001320,-0.053702,0.000000,-0.002737,0.053634,-20.092014,0.056052,-0.095750,777.517151,-0.000235,0.014487,0.000000,0.000000,0.000000,0.000000
-5.450000,-2.518654,0.000000,-0.001087,-0.078889,0.000000,-0.002502,0.081360,-2.558301,0.041565,-0.197802,72.696609,0.000172,0.000815,0.000000,0.000000,0.000000,0.000000
-8.800000,-4.849134,0.000000,-0.000943,-0.127380,0.000000,-0.002674,0.135895,-4.971112,0.040750,-0.414011,112.726555,0.000273,0.001013,0.000000,0.000000,0.000000,0.000000
-1.000000,11.290520,0.000000,-0.000958,-0.014475,0.000000,-0.002947,0.015022,11.704485,0.039737,-0.054462,-223.024521,0.000262,-0.004372,0.000000,0.000000,0.000000,0.000000
-1.320000,-0.463201,0.000000,-0.000636,-0.019107,0.000000,-0.003209,0.021343,-0.489441,0.044109,-0.088877,8.119818,0.000048,-0.000079,0.000000,0.000000,0.000000,0.000000
-1.960000,-0.926401,0.000000,-0.000334,-0.028371,0.000000,-0.003257,0.033859,-0.992529,0.044188,-0.157778,14.714603,0.000073,-0.000148,0.000000,0.000000,0.000000,0.000000
-12.920000,-15.864628,0.000000,-0.000063,-0.187017,0.000000,-0.003330,0.237088,-17.262091,0.044336,-1.211874,233.305832,0.000314,0.001140,0.000000,0.000000,0.000000,0.000000
8.400000,30.860752,0.000000,-0.000258,0.121590,0.000000,-0.003644,-0.162965,34.256245,0.043196,0.899450,-428.782684,0.000207,-0.005688,0.000000,0.000000,0.000000,0.000000
6.860000,-2.229153,0.000000,0.000442,0.099299,0.000000,-0.003851,-0.139977,-2.534894,0.048884,0.823694,29.759806,-0.000427,0.002802,0.000000,0.000000,0.000000,0.000000
3.330000,-5.109684,0.000000,0.001079,0.048202,0.000000,-0.003424,-0.070885,-5.947761,0.046082,0.440144,66.175415,-0.000304,0.002438,0.000000,0.000000,0.000000,0.000000
-0.420000,1.983078,0.000000,-0.001473,-0.006080,0.000000,-0.002401,0.004813,1.997861,0.040797,-0.008592,-77.312851,0.000051,-0.001492,0.000000,0.000000,0.000000,0.000000
-0.550000,-0.188175,0.000000,-0.001392,-0.007961,0.000000,-0.002453,0.006726,-0.190699,0.042288,-0.012007,7.379632,0.000014,0.000110,0.000000,0.000000,0.000000,0.000000
2.660000,4.646483,0.000000,-0.001028,0.038504,0.000000,-0.002467,-0.041339,4.715714,0.042178,0.100504,-134.001572,-0.000023,-0.002266,0.000000,0.000000,0.000000,0.000000
4.620000,2.837105,0.000000,-0.000521,0.066875,0.000000,-0.002445,-0.072437,2.905614,0.044444,0.220682,-65.888664,-0.000141,-0.000646,0.000000,0.000000,0.000000,0.000000
7.350000,3.951682,0.000000,0.000070,0.106391,0.000000,-0.002304,-0.118155,4.094848,0.045090,0.428384,-78.025780,-0.000242,-0.000317,0.000000,0.000000,0.000000,0.000000
0.250000,-10.277267,0.000000,0.000780,0.003619,0.000000,-0.002062,-0.003280,-10.807532,0.045408,0.013658,179.296783,-0.000213,0.003433,0.000000,0.000000,0.000000,0.000000
0.580000,0.477676,0.000000,0.001186,0.008396,0.000000,-0.001849,-0.008706,0.507020,0.041975,0.040569,-7.516750,-0.000014,-0.000039,0.000000,0.000000,0.000000,0.000000
-0.310000,-1.288277,0.000000,0.001615,-0.004487,0.000000,-0.001835,0.007738,-1.405376,0.042014,-0.039555,18.994370,-0.000006,0.000253,0.000000,0.000000,0.000000,0.000000
-3.220000,-4.212233,0.000000,0.002015,-0.046610,0.000000,-0.001830,0.065033,-4.680664,0.041762,-0.358934,58.587498,0.000087,0.000138,0.000000,0.000000,0.000000,0.000000
1.370000,6.644037,0.000000,0.002306,0.019831,0.000000,-0.001917,-0.024815,7.536775,0.041624,0.146021,-88.482185,0.000075,-0.001281,0.000000,0.000000,0.000000,0.000000
4.940000,10.899694,0.000000,-0.002938,0.071507,0.000000,-0.004156,-0.076100,10.985107,0.054373,0.135856,-425.099640,0.000002,-0.007679,0.000000,0.000000,0.000000,0.000000
-3.930000,-12.839348,0.000000,-0.002616,-0.056887,0.000000,-0.004158,0.055568,-12.942937,0.062052,-0.099201,500.863403,-0.000095,0.009230,0.000000,0.000000,0.000000,0.000000
-5.220000,-1.867278,0.000000,-0.002306,-0.075560,0.000000,-0.004064,0.076604,-1.897312,0.052823,-0.186239,53.913952,0.000171,0.000500,0.000000,0.000000,0.000000,0.000000
0.030000,7.599388,0.000000,-0.002072,0.000434,0.000000,-0.004235,-0.002694,7.785936,0.052323,0.008207,-176.556442,0.000140,-0.003322,0.000000,0.000000,0.000000,0.000000
2.380000,3.401631,0.000000,-0.001617,0.034451,0.000000,-0.004375,-0.040081,3.524340,0.055644,0.145319,-67.154968,-0.000042,-0.000872,0.000000,0.000000,0.000000,0.000000
2.390000,0.014475,0.000000,-0.001070,0.034595,0.000000,-0.004333,-0.041211,0.012121,0.056517,0.171612,-0.201093,-0.000111,0.000462,0.000000,0.000000,0.000000,0.000000
2.520000,0.188175,0.000000,-0.000532,0.036477,0.000000,-0.004222,-0.044694,0.197449,0.056055,0.208270,-2.927248,-0.000117,0.000507,0.000000,0.000000,0.000000,0.000000
6.940000,6.397961,0.000000,0.000006,0.100457,0.000000,-0.004105,-0.127387,6.956112,0.055548,0.651138,-94.015350,-0.000213,-0.000020,0.000000,0.000000,0.000000,0.000000
0.640000,-9.119267,0.000000,0.000732,0.009264,0.000000,-0.003892,-0.011411,-10.128469,0.055567,0.062983,126.777252,-0.000222,0.002571,0.000000,0.000000,0.000000,0.000000
6.260000,8.134965,0.000000,0.001195,0.090614,0.000000,-0.003670,-0.126613,9.229017,0.052996,0.745055,-108.349213,-0.000167,-0.000041,0.000000,0.000000,0.000000,0.000000
1.490000,-6.904587,0.000000,0.001902,0.021568,0.000000,-0.003503,-0.029583,-8.036601,0.053037,0.183688,89.416069,-0.000232,0.002190,0.000000,0.000000,0.000000,0.000000
-1.750000,2.663404,0.000000,-0.002080,-0.025331,0.000000,-0.003268,0.023929,2.683325,0.052375,-0.042719,-103.838837,0.000116,-0.002086,0.000000,0.000000,0.000000,0.000000
-4.880000,-4.530683,0.000000,-0.002024,-0.070638,0.000000,-0.003384,0.070254,-4.568027,0.054460,-0.125419,176.772659,0.000103,0.003012,0.000000,0.000000,0.000000,0.000000
0.310000,7.512538,0.000000,-0.001754,0.004487,0.000000,-0.003487,-0.006526,7.625070,0.051449,0.015867,-216.673706,0.000127,-0.004065,0.000000,0.000000,0.000000,0.000000
-3.470000,-5.471560,0.000000,-0.001253,-0.050228,0.000000,-0.003614,0.052639,-5.609587,0.055514,-0.160366,127.204826,0.000036,0.001982,0.000000,0.000000,0.000000,0.000000
1.360000,6.991437,0.000000,-0.000934,0.019686,0.000000,-0.003650,-0.022915,7.246332,0.053532,0.083081,-138.076096,0.000075,-0.002393,0.000000,0.000000,0.000000,0.000000
2.380000,1.476453,0.000000,-0.000409,0.034451,0.000000,-0.003725,-0.040280,1.548954,0.055925,0.167733,-25.697111,-0.000080,-0.000028,0.000000,0.000000,0.000000,0.000000
