0.475724,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.000000,-0.000000,ovf,0.000000,ovf,-259390.359375,ovf,-0.000001,ovf,0.000000,-0.000000
0.650000,-0.984302,0.000000,0.000287,0.009409,0.000000,-0.001427,-0.010137,-1.022301,0.032110,0.036751,19.479559,-0.000047,0.000473,0.000000,0.000000,0.000000,0.000000
5.010000,6.311111,0.000000,0.000609,0.072520,0.000000,-0.001380,-0.083091,6.632836,0.031637,0.346010,-110.038628,-0.000099,-0.001148,0.000000,0.000000,0.000000,0.000000
3.700000,-1.896229,0.000000,0.001124,0.053558,0.000000,-0.001281,-0.063321,-2.028380,0.032785,0.295068,30.071476,-0.000210,0.001370,0.000000,0.000000,0.000000,0.000000
-3.610000,-10.581244,0.000000,0.001589,-0.052255,0.000000,-0.001071,0.068283,-11.514230,0.031416,-0.349029,155.620605,-0.000033,0.002000,0.000000,0.000000,0.000000,0.000000
-5.110000,-2.171254,0.000000,0.001755,-0.073967,0.000000,-0.001038,0.101273,-2.413766,0.029416,-0.558957,30.212917,0.000228,-0.000944,0.000000,0.000000,0.000000,0.000000
-0.600000,6.528237,0.000000,0.001868,-0.008685,0.000000,-0.001266,0.014943,7.406596,0.030359,-0.087933,-86.953880,0.000180,-0.001883,0.000000,0.000000,0.000000,0.000000
-2.550000,-1.418552,0.000000,-0.001922,-0.036911,0.000000,-0.002859,0.035921,-1.430821,0.041530,-0.064128,55.369633,0.000070,0.000878,0.000000,0.000000,0.000000,0.000000
-2.460000,0.130275,0.000000,-0.001923,-0.035609,0.000000,-0.002929,0.034490,0.130351,0.040652,-0.061573,-5.044315,0.000096,-0.000264,0.000000,0.000000,0.000000,0.000000
1.050000,5.080734,0.000000,-0.001657,0.015199,0.000000,-0.003024,-0.017627,5.156665,0.040916,0.042854,-146.531631,0.000050,-0.002658,0.000000,0.000000,0.000000,0.000000
0.440000,-0.882977,0.000000,-0.001239,0.006369,0.000000,-0.003074,-0.008177,-0.906628,0.043574,0.024911,20.558983,-0.000039,0.000462,0.000000,0.000000,0.000000,0.000000
-0.830000,-1.838328,0.000000,-0.000858,-0.012014,0.000000,-0.003035,0.012398,-1.908118,0.043112,-0.044949,36.358459,-0.000003,0.000566,0.000000,0.000000,0.000000,0.000000
-0.870000,-0.057900,0.000000,-0.000540,-0.012593,0.000000,-0.003032,0.013927,-0.063279,0.042546,-0.057994,1.049793,0.000036,-0.000138,0.000000,0.000000,0.000000,0.000000
1.270000,3.097655,0.000000,-0.000229,0.018383,0.000000,-0.003069,-0.022477,3.306435,0.042684,0.104740,-49.019096,0.000002,-0.000645,0.000000,0.000000,0.000000,0.000000
-2.750000,-5.818961,0.000000,0.000172,-0.039806,0.000000,-0.003070,0.050698,-6.333629,0.043329,-0.259145,85.602180,0.000017,0.000921,0.000000,0.000000,0.000000,0.000000
-0.970000,2.576555,0.000000,0.000402,-0.014041,0.000000,-0.003088,0.019316,2.856694,0.042408,-0.106610,-35.757008,0.000106,-0.000967,0.000000,0.000000,0.000000,0.000000
-3.070000,-3.039755,0.000000,0.000709,-0.044438,0.000000,-0.003194,0.063927,-3.454766,0.043375,-0.376177,40.559158,0.000107,-0.000248,0.000000,0.000000,0.000000,0.000000
-2.660000,-5.225484,0.000000,-0.001452,-0.038504,0.000000,-0.002324,0.038027,-5.267969,0.038364,-0.067887,203.858902,0.000003,0.003677,0.000000,0.000000,0.000000,0.000000
-6.960000,-6.224261,0.000000,-0.001465,-0.100746,0.000000,-0.002327,0.101654,-6.274589,0.034687,-0.181476,242.812881,0.000156,0.004100,0.000000,0.000000,0.000000,0.000000
0.470000,10.754944,0.000000,-0.001471,0.006803,0.000000,-0.002483,-0.008652,10.917466,0.030587,0.021036,-310.230347,0.000183,-0.005825,0.000000,0.000000,0.000000,0.000000
-1.440000,-2.764730,0.000000,-0.001139,-0.020844,0.000000,-0.002666,0.021179,-2.834770,0.036412,-0.064521,64.282158,0.000003,0.001053,0.000000,0.000000,0.000000,0.000000
0.300000,2.518655,0.000000,-0.000904,0.004343,0.000000,-0.002669,-0.005831,2.609756,0.035358,0.021139,-49.727913,0.000034,-0.000886,0.000000,0.000000,0.000000,0.000000
0.700000,0.579001,0.000000,-0.000599,0.010133,0.000000,-0.002703,-0.012400,0.606697,0.036245,0.051635,-10.065093,-0.000022,-0.000049,0.000000,0.000000,0.000000,0.000000
0.450000,-0.361876,0.000000,-0.000281,0.006514,0.000000,-0.002681,-0.008206,-0.388933,0.036294,0.038237,5.766079,-0.000030,0.000213,0.000000,0.000000,0.000000,0.000000
4.680000,6.122936,0.000000,0.000023,0.067743,0.000000,-0.002651,-0.085879,6.658349,0.036081,0.438972,-89.990944,-0.000106,-0.000517,0.000000,0.000000,0.000000,0.000000
-2.740000,-10.740469,0.000000,0.000507,-0.039662,0.000000,-0.002545,0.053723,-11.926573,0.036598,-0.296511,149.283981,-0.000080,0.002026,0.000000,0.000000,0.000000,0.000000
-0.170000,3.720082,0.000000,0.000680,-0.002461,0.000000,-0.002465,0.004447,4.219411,0.034573,-0.026169,-49.536144,0.000092,-0.001012,0.000000,0.000000,0.000000,0.000000
-0.620000,1.418553,0.000000,-0.000898,-0.008975,0.000000,-0.001657,0.008349,1.429017,0.033103,-0.014904,-55.299854,0.000049,-0.001086,0.000000,0.000000,0.000000,0.000000
1.800000,3.502956,0.000000,-0.000843,0.026055,0.000000,-0.001707,-0.027541,3.529971,0.034188,0.049166,-136.602173,-0.000008,-0.002452,0.000000,0.000000,0.000000,0.000000
2.490000,0.998777,0.000000,-0.000428,0.036043,0.000000,-0.001699,-0.038139,1.012706,0.036640,0.092723,-28.777033,-0.000084,-0.000290,0.000000,0.000000,0.000000,0.000000
2.370000,-0.173701,0.000000,0.000015,0.034306,0.000000,-0.001615,-0.036856,-0.179641,0.036930,0.112284,4.073601,-0.000103,0.000381,0.000000,0.000000,0.000000,0.000000
0.200000,-3.141080,0.000000,0.000451,0.002895,0.000000,-0.001512,-0.002716,-3.258785,0.036548,0.009846,62.094910,-0.000069,0.001202,0.000000,0.000000,0.000000,0.000000
-0.460000,-0.955352,0.000000,0.000794,-0.006659,0.000000,-0.001443,0.008612,-1.006730,0.035346,-0.035861,16.701626,0.000004,0.000217,0.000000,0.000000,0.000000,0.000000
-1.450000,-1.433028,0.000000,0.001114,-0.020989,0.000000,-0.001447,0.026692,-1.533696,0.035129,-0.124381,22.737606,0.000043,0.000094,0.000000,0.000000,0.000000,0.000000
-1.970000,-0.752701,0.000000,0.001397,-0.028516,0.000000,-0.001491,0.037934,-0.822113,0.035036,-0.193902,11.111263,0.000087,-0.000314,0.000000,0.000000,0.000000,0.000000
2.510000,6.484811,0.000000,0.001667,0.036332,0.000000,-0.001577,-0.046362,7.195196,0.035350,0.255886,-90.061699,0.000011,-0.001013,0.000000,0.000000,0.000000,0.000000
2.620000,0.159225,0.000000,0.002137,0.037925,0.000000,-0.001588,-0.050674,0.176130,0.036363,0.298191,-2.067778,-0.000134,0.000769,0.000000,0.000000,0.000000,0.000000
-2.960000,0.535576,0.000000,-0.001990,-0.042846,0.000000,-0.003071,0.041943,0.538690,0.047740,-0.074879,-20.846140,0.000124,-0.000599,0.000000,0.000000,0.000000,0.000000
-0.940000,2.923955,0.000000,-0.001993,-0.013607,0.000000,-0.003195,0.011891,2.946054,0.048338,-0.021229,-114.005859,0.000088,-0.002215,0.000000,0.000000,0.000000,0.000000
0.200000,1.650153,0.000000,-0.001573,0.002895,0.000000,-0.003283,-0.004672,1.673596,0.050553,0.011358,-47.556839,0.000019,-0.000866,0.000000,0.000000,0.000000,0.000000
0.150000,-0.072375,0.000000,-0.001112,0.002171,0.000000,-0.003302,-0.003528,-0.076278,0.051419,0.010750,1.729703,-0.000011,0.000063,0.000000,0.000000,0.000000,0.000000
-0.980000,-1.635678,0.000000,-0.000662,-0.014186,0.000000,-0.003291,0.015029,-1.698478,0.051356,-0.054488,32.363850,0.000009,0.000465,0.000000,0.000000,0.000000,0.000000
-0.350000,0.911927,0.000000,-0.000268,-0.005066,0.000000,-0.003299,0.005545,0.955725,0.050890,-0.023089,-15.855468,0.000033,-0.000364,0.000000,0.000000,0.000000,0.000000
-0.280000,0.101325,0.000000,0.000151,-0.004053,0.000000,-0.003332,0.005077,0.104731,0.051254,-0.023656,-1.552681,0.000016,-0.000093,0.000000,0.000000,0.000000,0.000000
-0.300000,-0.028950,0.000000,0.000572,-0.004343,0.000000,-0.003348,0.006232,-0.035568,0.051347,-0.031857,0.480715,0.000016,-0.000077,0.000000,0.000000,0.000000,0.000000
0.160000,0.665851,0.000000,0.000995,0.002316,0.000000,-0.003364,-0.001766,0.734488,0.051423,0.009750,-9.193531,0.000009,-0.000148,0.000000,0.000000,0.000000,0.000000
1.120000,1.389602,0.000000,0.001444,0.016212,0.000000,-0.003373,-0.020912,1.571986,0.051571,0.123055,-18.455206,-0.000027,-0.000016,0.000000,0.000000,0.000000,0.000000
-1.390000,0.636901,0.000000,-0.002365,-0.020120,0.000000,-0.003557,0.018301,0.640709,0.052764,-0.032672,-24.794037,0.000062,-0.000558,0.000000,0.000000,0.000000,0.000000
1.860000,4.704383,0.000000,-0.002294,0.026924,0.000000,-0.003619,-0.029916,4.740527,0.053322,0.053407,-183.448044,0.000009,-0.003328,0.000000,0.000000,0.000000,0.000000
-2.040000,-5.645260,0.000000,-0.001709,-0.029529,0.000000,-0.003627,0.029093,-5.732903,0.056650,-0.070730,162.906021,-0.000030,0.002899,0.000000,0.000000,0.000000,0.000000
-0.540000,2.171254,0.000000,-0.001319,-0.007817,0.000000,-0.003598,0.006983,2.222947,0.053751,-0.021275,-50.408279,0.000061,-0.001017,0.000000,0.000000,0.000000,0.000000
-1.610000,-1.548828,0.000000,-0.000872,-0.023305,0.000000,-0.003659,0.024930,-1.608563,0.054768,-0.090386,30.650564,0.000037,0.000338,0.000000,0.000000,0.000000,0.000000
-0.240000,1.983079,0.000000,-0.000479,-0.003474,0.000000,-0.003696,0.003461,2.081684,0.054430,-0.014411,-34.535095,0.000049,-0.000694,0.000000,0.000000,0.000000,0.000000
-0.200000,0.057900,0.000000,-0.000031,-0.002895,0.000000,-0.003744,0.003458,0.058148,0.055124,-0.016115,-0.862072,0.000010,-0.000059,0.000000,0.000000,0.000000,0.000000
-1.100000,-1.302752,0.000000,0.000416,-0.015923,0.000000,-0.003755,0.020720,-1.421523,0.055182,-0.105912,19.212597,0.000029,0.000077,0.000000,0.000000,0.000000,0.000000
-1.040000,0.086850,0.000000,0.000828,-0.015054,0.000000,-0.003784,0.021241,0.091525,0.055105,-0.117233,-1.145609,0.000059,-0.000339,0.000000,0.000000,0.000000,0.000000
-1.920000,-1.273802,0.000000,0.001246,-0.027792,0.000000,-0.003843,0.041116,-1.451559,0.055444,-0.241950,17.041395,0.000084,-0.000331,0.000000,0.000000,0.000000,0.000000
-0.540000,-3.112130,0.000000,-0.002534,-0.007817,0.000000,-0.003727,0.005530,-3.138135,0.052958,-0.009873,121.438980,-0.000045,0.002273,0.000000,0.000000,0.000000,0.000000
-0.050000,0.709276,0.000000,-0.002430,-0.000724,0.000000,-0.003683,-0.001747,0.713722,0.050684,0.003118,-27.619490,0.000009,-0.000519,0.000000,0.000000,0.000000,0.000000
-1.050000,-1.447502,0.000000,-0.001976,-0.015199,0.000000,-0.003692,0.013828,-1.471129,0.051203,-0.033617,41.803539,0.000010,0.000702,0.000000,0.000000,0.000000,0.000000
0.120000,1.693578,0.000000,-0.001584,0.001737,0.000000,-0.003701,-0.003570,1.733601,0.050502,0.010875,-39.311695,0.000023,-0.000716,0.000000,0.000000,0.000000,0.000000
-1.310000,-2.069929,0.000000,-0.001152,-0.018962,0.000000,-0.003724,0.019793,-2.148612,0.051218,-0.071762,40.940979,0.000013,0.000582,0.000000,0.000000,0.000000,0.000000
-1.490000,-0.260551,0.000000,-0.000791,-0.021568,0.000000,-0.003737,0.024007,-0.276741,0.050635,-0.099970,4.591136,0.000060,-0.000185,0.000000,0.000000,0.000000,0.000000
3.430000,7.121713,0.000000,-0.000445,0.049649,0.000000,-0.003797,-0.060497,7.604871,0.050820,0.281907,-112.744965,-0.000020,-0.001372,0.000000,0.000000,0.000000,0.000000
1.300000,-3.083180,0.000000,0.000107,0.018818,0.000000,-0.003777,-0.023727,-3.358049,0.052192,0.121282,45.385719,-0.000128,0.001190,0.000000,0.000000,0.000000,0.000000
-0.610000,-2.764730,0.000000,0.000569,-0.008830,0.000000,-0.003649,0.012570,-3.073628,0.051002,-0.069379,38.472359,-0.000024,0.000539,0.000000,0.000000,0.000000,0.000000
0.230000,1.215902,0.000000,0.000953,0.003329,0.000000,-0.003625,-0.003364,1.375253,0.050463,0.019798,-16.145548,0.000017,-0.000253,0.000000,0.000000,0.000000,0.000000
-0.200000,-1.273802,0.000000,-0.001791,-0.002895,0.000000,-0.002864,0.001241,-1.285073,0.047201,-0.002215,49.729519,-0.000021,0.000936,0.000000,0.000000,0.000000,0.000000
0.110000,0.448726,0.000000,-0.001686,0.001592,0.000000,-0.002843,-0.003357,0.451179,0.046265,0.005993,-17.459625,-0.000000,-0.000316,0.000000,0.000000,0.000000,0.000000
-1.730000,-2.663405,0.000000,-0.001258,-0.025042,0.000000,-0.002842,0.024872,-2.705413,0.046581,-0.060468,76.876930,0.000016,0.001293,0.000000,0.000000,0.000000,0.000000
0.070000,2.605505,0.000000,-0.000925,0.001013,0.000000,-0.002858,-0.002084,2.668289,0.045289,0.006348,-60.506989,0.000045,-0.001131,0.000000,0.000000,0.000000,0.000000
2.120000,2.967380,0.000000,-0.000519,0.030687,0.000000,-0.002903,-0.034679,3.074347,0.046420,0.125733,-58.580513,-0.000036,-0.000767,0.000000,0.000000,0.000000,0.000000
1.760000,-0.521101,0.000000,-0.000027,0.025476,0.000000,-0.002867,-0.029468,-0.550674,0.047187,0.122711,9.135669,-0.000090,0.000506,0.000000,0.000000,0.000000,0.000000
-0.700000,-3.560856,0.000000,0.000448,-0.010133,0.000000,-0.002777,0.012778,-3.807384,0.046680,-0.059544,56.445850,-0.000037,0.000907,0.000000,0.000000,0.000000,0.000000
-2.860000,-3.126605,0.000000,0.000820,-0.041399,0.000000,-0.002740,0.053540,-3.405157,0.045773,-0.273670,46.022404,0.000080,0.000129,0.000000,0.000000,0.000000,0.000000
-0.850000,2.909480,0.000000,0.001105,-0.012304,0.000000,-0.002820,0.017933,3.225611,0.045644,-0.098979,-40.374725,0.000109,-0.001032,0.000000,0.000000,0.000000,0.000000
-1.250000,-0.579001,0.000000,0.001481,-0.018094,0.000000,-0.002930,0.027717,-0.662278,0.046676,-0.163102,7.775185,0.000062,-0.000292,0.000000,0.000000,0.000000,0.000000
1.110000,1.997553,0.000000,-0.002348,0.016067,0.000000,-0.003446,-0.018743,2.012285,0.048767,0.033460,-77.871040,-0.000013,-0.001383,0.000000,0.000000,0.000000,0.000000
-0.730000,-2.663405,0.000000,-0.002189,-0.010567,0.000000,-0.003433,0.008578,-2.685779,0.050150,-0.015314,103.933784,-0.000028,0.001929,0.000000,0.000000,0.000000,0.000000
-0.080000,0.940877,0.000000,-0.001787,-0.001158,0.000000,-0.003406,-0.000658,0.953640,0.048221,0.001599,-27.098606,0.000016,-0.000512,0.000000,0.000000,0.000000,0.000000
2.330000,3.488481,0.000000,-0.001368,0.033727,0.000000,-0.003422,-0.037720,3.573086,0.048733,0.114917,-81.024460,-0.000034,-0.001222,0.000000,0.000000,0.000000,0.000000
0.960000,-1.983078,0.000000,-0.000851,0.013896,0.000000,-0.003388,-0.016389,-2.058560,0.049956,0.059419,39.225086,-0.000083,0.000906,0.000000,0.000000,0.000000,0.000000
0.190000,-1.114577,0.000000,-0.000402,0.002750,0.000000,-0.003305,-0.003642,-1.174603,0.049050,0.015168,19.486645,-0.000032,0.000408,0.000000,0.000000,0.000000,0.000000
-0.920000,-1.606728,0.000000,0.000010,-0.013317,0.000000,-0.003273,0.016094,-1.719753,0.048642,-0.074998,25.495964,0.000011,0.000279,0.000000,0.000000,0.000000,0.000000
3.380000,6.224261,0.000000,0.000374,0.048926,0.000000,-0.003284,-0.061571,6.767502,0.048362,0.314722,-91.466194,-0.000038,-0.000881,0.000000,0.000000,0.000000,0.000000
1.550000,-2.648930,0.000000,0.000921,0.022436,0.000000,-0.003245,-0.028775,-2.945142,0.049244,0.158816,36.864109,-0.000134,0.001129,0.000000,0.000000,0.000000,0.000000
0.700000,-1.230377,0.000000,0.001397,0.010133,0.000000,-0.003112,-0.012369,-1.401749,0.048114,0.072786,16.456612,-0.000060,0.000506,0.000000,0.000000,0.000000,0.000000
-7.180000,-6.093986,0.000000,-0.002040,-0.103931,0.000000,-0.003154,0.104440,-6.143630,0.049177,-0.186449,237.745087,0.000166,0.003996,0.000000,0.000000,0.000000,0.000000
-5.730000,2.098878,0.000000,-0.002204,-0.082942,0.000000,-0.003320,0.082667,2.114507,0.045180,-0.147580,-81.826797,0.000263,-0.001956,0.000000,0.000000,0.000000,0.000000
-5.690000,0.057900,0.000000,-0.002013,-0.082363,0.000000,-0.003584,0.084025,0.057301,0.047136,-0.204280,-1.628264,0.000228,-0.000580,0.000000,0.000000,0.000000,0.000000
1.200000,9.973293,0.000000,-0.001835,0.017370,0.000000,-0.003811,-0.020642,10.218911,0.047716,0.062886,-231.727371,0.000137,-0.004217,0.000000,0.000000,0.000000,0.000000
0.410000,-1.143527,0.000000,-0.001359,0.005935,0.000000,-0.003949,-0.008106,-1.188083,0.051933,0.029389,22.638470,-0.000045,0.000516,0.000000,0.000000,0.000000,0.000000
6.710000,9.119267,0.000000,-0.000930,0.097127,0.000000,-0.003904,-0.113303,9.584324,0.051417,0.471820,-159.003769,-0.000125,-0.001735,0.000000,0.000000,0.000000,0.000000
3.130000,-5.182059,0.000000,-0.000234,0.045307,0.000000,-0.003779,-0.054997,-5.539493,0.053152,0.256281,82.124992,-0.000253,0.002251,0.000000,0.000000,0.000000,0.000000
-7.150000,-14.880326,0.000000,0.000305,-0.103496,0.000000,-0.003526,0.131636,-16.191948,0.050901,-0.672859,218.842316,0.000050,0.002320,0.000000,0.000000,0.000000,0.000000
0.560000,11.160245,0.000000,0.000409,0.008106,0.000000,-0.003576,-0.010295,12.385235,0.048581,0.056819,-155.024994,0.000207,-0.002786,0.000000,0.000000,0.000000,0.000000
2.000000,2.084404,0.000000,0.000840,0.028950,0.000000,-0.003782,-0.039803,2.361133,0.051367,0.234220,-27.719843,-0.000063,0.000114,0.000000,0.000000,0.000000,0.000000
-10.790000,-18.528032,0.000000,-0.001759,-0.156186,0.000000,-0.002832,0.158227,-18.676525,0.047196,-0.282472,722.740723,0.000074,0.012921,0.000000,0.000000,0.000000,0.000000
-2.740000,11.652395,0.000000,-0.002069,-0.039662,0.000000,-0.002907,0.038491,11.744277,0.034275,-0.068715,-454.477905,0.000326,-0.008815,0.000000,0.000000,0.000000,0.000000
-12.080000,-13.519673,0.000000,-0.001795,-0.174858,0.000000,-0.003233,0.180978,-13.726517,0.043090,-0.439992,390.052277,0.000229,0.006212,0.000000,0.000000,0.000000,0.000000
-2.260000,14.214475,0.000000,-0.001973,-0.032714,0.000000,-0.003462,0.033040,14.565823,0.036879,-0.100658,-330.299377,0.000365,-0.006538,0.000000,0.000000,0.000000,0.000000
3.890000,8.902141,0.000000,-0.001720,0.056308,0.000000,-0.003827,-0.064487,9.228105,0.043417,0.233804,-175.838058,-0.000000,-0.002685,0.000000,0.000000,0.000000,0.000000
3.160000,-1.056677,0.000000,-0.001210,0.045741,0.000000,-0.003826,-0.054251,-1.113320,0.046102,0.225915,18.469963,-0.000168,0.000966,0.000000,0.000000,0.000000,0.000000
-1.030000,-6.065036,0.000000,-0.000741,-0.014909,0.000000,-0.003658,0.017110,-6.482044,0.045136,-0.079729,96.098663,-0.000076,0.001602,0.000000,0.000000,0.000000,0.000000
-0.760000,0.390826,0.000000,-0.000458,-0.011001,0.000000,-0.003582,0.013370,0.422171,0.043534,-0.068341,-5.705853,0.000044,-0.000296,0.000000,0.000000,0.000000,0.000000
-1.040000,-0.405301,0.000000,-0.000167,-0.015054,0.000000,-0.003627,0.019910,-0.453341,0.043829,-0.109890,5.674429,0.000045,-0.000189,0.000000,0.000000,0.000000,0.000000
-2.610000,-2.272579,0.000000,0.000110,-0.037780,0.000000,-0.003672,0.053650,-2.583538,0.044019,-0.315706,30.330894,0.000096,-0.000279,0.000000,0.000000,0.000000,0.000000
-4.230000,-2.344954,0.000000,0.000321,-0.061229,0.000000,-0.003768,0.092589,-2.731502,0.044298,-0.574905,30.390978,0.000199,-0.000979,0.000000,0.000000,0.000000,0.000000
-8.130000,-10.798369,0.000000,-0.001256,-0.117682,0.000000,-0.001997,0.119285,-10.885036,0.032657,-0.212951,421.227112,0.000116,0.007402,0.000000,0.000000,0.000000,0.000000
-7.590000,0.781651,0.000000,-0.001496,-0.109865,0.000000,-0.002113,0.110959,0.787286,0.025255,-0.198088,-30.466246,0.000315,-0.001126,0.000000,0.000000,0.000000,0.000000
-1.980000,8.120489,0.000000,-0.001568,-0.028661,0.000000,-0.002428,0.028331,8.243126,0.026382,-0.068878,-234.236389,0.000232,-0.004620,0.000000,0.000000,0.000000,0.000000
-3.560000,-2.287054,0.000000,-0.001390,-0.051531,0.000000,-0.002660,0.053892,-2.344967,0.031001,-0.164184,53.175228,0.000101,0.000571,0.000000,0.000000,0.000000,0.000000
1.400000,7.179613,0.000000,-0.001294,0.020265,0.000000,-0.002761,-0.023959,7.442726,0.030430,0.086864,-141.818314,0.000076,-0.002451,0.000000,0.000000,0.000000,0.000000
-1.380000,-4.024057,0.000000,-0.000988,-0.019976,0.000000,-0.002837,0.021939,-4.232217,0.032881,-0.091361,70.212410,-0.000021,0.001087,0.000000,0.000000,0.000000,0.000000
-0.370000,1.461978,0.000000,-0.000811,-0.005356,0.000000,-0.002816,0.005488,1.559995,0.031794,-0.025574,-23.127491,0.000044,-0.000509,0.000000,0.000000,0.000000,0.000000
-0.310000,0.086850,0.000000,-0.000597,-0.004487,0.000000,-0.002861,0.004934,0.092379,0.032303,-0.025218,-1.248547,0.000015,-0.000091,0.000000,0.000000,0.000000,0.000000
0.960000,1.838328,0.000000,-0.000385,0.013896,0.000000,-0.002876,-0.019100,2.038428,0.032394,0.105417,-25.514839,-0.000013,-0.000198,0.000000,0.000000,0.000000,0.000000
0.470000,-0.709276,0.000000,-0.000123,0.006803,0.000000,-0.002863,-0.009807,-0.807822,0.032592,0.057708,9.483876,-0.000042,0.000336,0.000000,0.000000,0.000000,0.000000
-3.440000,-0.463201,0.000000,-0.000102,-0.049794,0.000000,-0.000647,0.050937,-0.467486,0.023330,-0.090935,18.090677,0.000129,0.000096,0.000000,0.000000,0.000000,0.000000
-2.150000,1.867278,0.000000,-0.000180,-0.031121,0.000000,-0.000776,0.031680,1.881536,0.023234,-0.056557,-72.811356,0.000121,-0.001532,0.000000,0.000000,0.000000,0.000000
-2.400000,-0.361876,0.000000,-0.000027,-0.034740,0.000000,-0.000898,0.036300,-0.368245,0.024766,-0.088253,10.464033,0.000091,-0.000038,0.000000,0.000000,0.000000,0.000000
-4.530000,-3.083180,0.000000,0.000113,-0.065572,0.000000,-0.000989,0.070598,-3.160790,0.024804,-0.215081,71.675117,0.000131,0.000775,0.000000,0.000000,0.000000,0.000000
-2.350000,3.155556,0.000000,0.000157,-0.034016,0.000000,-0.001119,0.037977,3.270486,0.024028,-0.137690,-62.317863,0.000164,-0.001554,0.000000,0.000000,0.000000,0.000000
2.770000,7.411213,0.000000,0.000298,0.040096,0.000000,-0.001284,-0.045985,7.789836,0.025582,0.191493,-129.233231,0.000023,-0.001926,0.000000,0.000000,0.000000,0.000000
3.580000,1.172477,0.000000,0.000663,0.051821,0.000000,-0.001307,-0.061780,1.250451,0.027508,0.287890,-18.538389,-0.000143,0.000431,0.000000,0.000000,0.000000,0.000000
4.380000,1.158002,0.000000,0.001065,0.063401,0.000000,-0.001163,-0.079051,1.257255,0.027077,0.404068,-16.992435,-0.000190,0.000770,0.000000,0.000000,0.000000,0.000000
-3.070000,-10.783894,0.000000,0.001509,-0.044438,0.000000,-0.000973,0.061452,-11.974549,0.026306,-0.339169,149.884460,-0.000060,0.001919,0.000000,0.000000,0.000000,0.000000
3.950000,10.161468,0.000000,0.001648,0.057176,0.000000,-0.000913,-0.078626,11.531510,0.024387,0.462674,-135.380630,0.000006,-0.001315,0.000000,0.000000,0.000000,0.000000
-1.490000,1.534353,0.000000,-0.001021,-0.021568,0.000000,-0.001851,0.021124,1.545664,0.036214,-0.037711,-59.813805,0.000086,-0.001232,0.000000,0.000000,0.000000,0.000000
-4.960000,-5.022834,0.000000,-0.000993,-0.071796,0.000000,-0.001937,0.072496,-5.063700,0.037446,-0.129421,195.954163,0.000100,0.003363,0.000000,0.000000,0.000000,0.000000
-0.320000,6.716412,0.000000,-0.000876,-0.004632,0.000000,-0.002037,0.003928,6.817375,0.034084,-0.009549,-193.722290,0.000140,-0.003700,0.000000,0.000000,0.000000,0.000000
6.030000,9.191642,0.000000,-0.000549,0.087284,0.000000,-0.002177,-0.094403,9.418118,0.037784,0.287603,-213.568329,-0.000077,-0.003259,0.000000,0.000000,0.000000,0.000000
5.920000,-0.159225,0.000000,0.000061,0.085692,0.000000,-0.002099,-0.095162,-0.167257,0.041043,0.345020,3.187011,-0.000260,0.001000,0.000000,0.000000,0.000000,0.000000
8.290000,3.430581,0.000000,0.000664,0.119998,0.000000,-0.001839,-0.137887,3.603989,0.040043,0.574195,-59.790123,-0.000304,0.000419,0.000000,0.000000,0.000000,0.000000
-4.020000,-17.818756,0.000000,0.001374,-0.058190,0.000000,-0.001535,0.071932,-19.038982,0.039624,-0.335195,282.259796,-0.000165,0.004437,0.000000,0.000000,0.000000,0.000000
-6.400000,-3.445056,0.000000,0.001565,-0.092640,0.000000,-0.001369,0.119467,-3.751168,0.035187,-0.610656,50.698921,0.000252,-0.000700,0.000000,0.000000,0.000000,0.000000
6.380000,18.499083,0.000000,0.001666,0.092351,0.000000,-0.001622,-0.121285,20.532595,0.035887,0.669410,-257.004852,0.000060,-0.003054,0.000000,0.000000,0.000000,0.000000
-3.480000,-0.911927,0.000000,-0.002146,-0.050373,0.000000,-0.003301,0.049498,-0.920402,0.051027,-0.088365,35.617546,0.000116,0.000441,0.000000,0.000000,0.000000,0.000000
-7.240000,-5.442609,0.000000,-0.002161,-0.104799,0.000000,-0.003418,0.105091,-5.487099,0.050586,-0.187611,212.338745,0.000180,0.003512,0.000000,0.000000,0.000000,0.000000
-6.580000,0.955351,0.000000,-0.002030,-0.095246,0.000000,-0.003598,0.097479,0.968397,0.047073,-0.236989,-27.517935,0.000282,-0.001169,0.000000,0.000000,0.000000,0.000000
3.800000,15.025077,0.000000,-0.001883,0.055005,0.000000,-0.003880,-0.061144,15.396025,0.048242,0.186277,-349.125275,0.000126,-0.006105,0.000000,0.000000,0.000000,0.000000
-1.860000,-8.192864,0.000000,-0.001281,-0.026924,0.000000,-0.004005,0.028496,-8.497202,0.054347,-0.103315,161.910950,-0.000084,0.002798,0.000000,0.000000,0.000000,0.000000
1.940000,5.500510,0.000000,-0.000941,0.028082,0.000000,-0.003921,-0.033534,5.779893,0.051549,0.139645,-95.888321,0.000019,-0.001443,0.000000,0.000000,0.000000,0.000000
4.310000,3.430581,0.000000,-0.000442,0.062387,0.000000,-0.003940,-0.075875,3.661484,0.052992,0.353569,-54.282837,-0.000136,-0.000069,0.000000,0.000000,0.000000,0.000000
-7.550000,-17.167381,0.000000,0.000154,-0.109286,0.000000,-0.003804,0.138788,-18.680079,0.053061,-0.709416,252.470673,0.000022,0.002862,0.000000,0.000000,0.000000,0.000000
