0.475725,0.129959,0.000000,ovf,-0.000000,ovf,-0.000003,-0.061419,-0.000000,-198.399826,0.000000,ovf,-259386.359375,ovf,-0.000001,ovf,0.000000,-0.000000
-12.090000,-9.640367,0.000000,-0.001970,-0.175003,0.000000,-0.003318,0.180947,-9.788151,0.040758,-0.439917,278.139801,0.000304,0.004077,0.000000,0.000000,0.000000,0.000000
7.740000,28.703976,0.000000,-0.002154,0.112037,0.000000,-0.003621,-0.122732,29.414871,0.036681,0.373909,-667.021301,0.000224,-0.011626,0.000000,0.000000,0.000000,0.000000
1.360000,-9.235066,0.000000,-0.001457,0.019686,0.000000,-0.003846,-0.023496,-9.577436,0.048307,0.085186,182.494400,-0.000245,0.003707,0.000000,0.000000,0.000000,0.000000
0.900000,-0.665851,0.000000,-0.001054,0.013028,0.000000,-0.003601,-0.016271,-0.702397,0.044600,0.067756,11.652754,-0.000057,0.000397,0.000000,0.000000,0.000000,0.000000
-7.550000,-12.231397,0.000000,-0.000679,-0.109286,0.000000,-0.003544,0.131159,-13.069531,0.044203,-0.611187,193.760574,0.000107,0.002015,0.000000,0.000000,0.000000,0.000000
0.210000,11.232620,0.000000,-0.000672,0.003040,0.000000,-0.003651,-0.004707,12.216964,0.042188,0.024058,-165.118408,0.000218,-0.003065,0.000000,0.000000,0.000000,0.000000
-1.920000,-3.083180,0.000000,-0.000340,-0.027792,0.000000,-0.003870,0.036715,-3.426156,0.045253,-0.202643,42.884918,0.000034,0.000270,0.000000,0.000000,0.000000,0.000000
0.350000,3.285831,0.000000,-0.000102,0.005066,0.000000,-0.003904,-0.007318,3.726141,0.044984,0.043062,-43.745121,0.000051,-0.000712,0.000000,0.000000,0.000000,0.000000
5.800000,13.215698,0.000000,-0.001212,0.083955,0.000000,-0.001977,-0.087123,13.319986,0.033608,0.155535,-515.454346,0.000016,-0.009338,0.000000,0.000000,0.000000,0.000000
-7.020000,-18.556982,0.000000,-0.000904,-0.101615,0.000000,-0.001993,0.103117,-18.705631,0.042946,-0.184087,723.867065,-0.000075,0.013226,0.000000,0.000000,0.000000,0.000000
0.640000,11.087870,0.000000,-0.000912,0.009264,0.000000,-0.001918,-0.010641,11.255432,0.029720,0.025871,-319.833954,0.000184,-0.006010,0.000000,0.000000,0.000000,0.000000
0.120000,-0.752701,0.000000,-0.000566,0.001737,0.000000,-0.002102,-0.002475,-0.772871,0.035731,0.007541,17.525881,-0.000022,0.000363,0.000000,0.000000,0.000000,0.000000
-1.660000,-2.576555,0.000000,-0.000250,-0.024029,0.000000,-0.002081,0.026426,-2.673257,0.035367,-0.095809,50.937885,0.000021,0.000705,0.000000,0.000000,0.000000,0.000000
-0.520000,1.650153,0.000000,-0.000014,-0.007527,0.000000,-0.002102,0.008681,1.732733,0.034663,-0.036150,-28.746010,0.000056,-0.000643,0.000000,0.000000,0.000000,0.000000
0.910000,2.069929,0.000000,0.000270,0.013172,0.000000,-0.002158,-0.015581,2.208822,0.035306,0.072607,-32.746590,-0.000000,-0.000422,0.000000,0.000000,0.000000,0.000000
-4.290000,-7.527013,0.000000,0.000617,-0.062098,0.000000,-0.002157,0.079532,-8.191440,0.035728,-0.406526,110.711426,0.000060,0.000997,0.000000,0.000000,0.000000,0.000000
-3.910000,0.550051,0.000000,0.000745,-0.056597,0.000000,-0.002217,0.076692,0.607415,0.034731,-0.423287,-7.602971,0.000219,-0.001291,0.000000,0.000000,0.000000,0.000000
-0.910000,4.342508,0.000000,0.000895,-0.013172,0.000000,-0.002436,0.019919,4.925681,0.036022,-0.117211,-57.827782,0.000147,-0.001410,0.000000,0.000000,0.000000,0.000000
-1.340000,-0.622426,0.000000,0.001175,-0.019397,0.000000,-0.002583,0.030946,-0.728251,0.037431,-0.192149,8.102595,0.000070,-0.000364,0.000000,0.000000,0.000000,0.000000
-0.260000,1.563303,0.000000,0.001445,-0.003764,0.000000,-0.002653,0.008349,1.861454,0.037795,-0.054234,-19.796261,0.000058,-0.000521,0.000000,0.000000,0.000000,0.000000
-5.390000,-5.239959,0.000000,-0.001342,-0.078020,0.000000,-0.002165,0.078596,-5.282508,0.036209,-0.140311,204.421539,0.000112,0.003492,0.000000,0.000000,0.000000,0.000000
-2.050000,4.834659,0.000000,-0.001467,-0.029674,0.000000,-0.002278,0.028881,4.872332,0.032717,-0.051559,-188.548615,0.000170,-0.003716,0.000000,0.000000,0.000000,0.000000
-1.900000,0.217125,0.000000,-0.001219,-0.027503,0.000000,-0.002448,0.027485,0.219252,0.036433,-0.066822,-6.230269,0.000078,-0.000292,0.000000,0.000000,0.000000,0.000000
2.280000,6.050561,0.000000,-0.000975,0.033003,0.000000,-0.002526,-0.036519,6.199209,0.036725,0.111258,-140.575287,0.000018,-0.002360,0.000000,0.000000,0.000000,0.000000
3.960000,2.431805,0.000000,-0.000548,0.057321,0.000000,-0.002545,-0.064310,2.519437,0.039085,0.233164,-48.006905,-0.000126,-0.000274,0.000000,0.000000,0.000000,0.000000
4.610000,0.940877,0.000000,-0.000053,0.066730,0.000000,-0.002418,-0.077166,0.986794,0.039359,0.321338,-16.370890,-0.000190,0.000560,0.000000,0.000000,0.000000,0.000000
5.960000,1.954129,0.000000,0.000469,0.086271,0.000000,-0.002229,-0.103618,2.084801,0.038799,0.482849,-30.907942,-0.000240,0.000720,0.000000,0.000000,0.000000,0.000000
2.380000,-5.182059,0.000000,0.001052,0.034451,0.000000,-0.001988,-0.042355,-5.640790,0.038079,0.216498,76.238106,-0.000221,0.002028,0.000000,0.000000,0.000000,0.000000
-4.320000,-9.698268,0.000000,0.001489,-0.062532,0.000000,-0.001767,0.085624,-10.770126,0.036052,-0.472581,134.808823,0.000028,0.001271,0.000000,0.000000,0.000000,0.000000
-1.130000,-19.541285,0.000000,-0.001773,-0.016357,0.000000,-0.002717,0.015029,-19.697693,0.041688,-0.026830,762.257690,-0.000332,0.014358,0.000000,0.000000,0.000000,0.000000
-0.640000,0.709276,0.000000,-0.001718,-0.009264,0.000000,-0.002384,0.007726,0.714292,0.027330,-0.013793,-27.641542,0.000035,-0.000587,0.000000,0.000000,0.000000,0.000000
-5.040000,-6.369011,0.000000,-0.001502,-0.072954,0.000000,-0.002419,0.074719,-6.466663,0.027917,-0.181657,183.756500,0.000080,0.002989,0.000000,0.000000,0.000000,0.000000
-7.990000,-4.270133,0.000000,-0.001504,-0.115655,0.000000,-0.002499,0.122690,-4.376965,0.024928,-0.373781,99.253487,0.000249,0.000863,0.000000,0.000000,0.000000,0.000000
-1.660000,9.162691,0.000000,-0.001650,-0.024029,0.000000,-0.002748,0.024869,9.499253,0.024065,-0.090166,-181.004669,0.000247,-0.003673,0.000000,0.000000,0.000000,0.000000
-3.770000,-3.054230,0.000000,-0.001528,-0.054571,0.000000,-0.002994,0.061290,-3.212164,0.027738,-0.255225,53.289749,0.000105,0.000325,0.000000,0.000000,0.000000,0.000000
5.470000,13.374924,0.000000,-0.001509,0.079178,0.000000,-0.003099,-0.097442,14.287163,0.027412,0.454069,-211.812408,0.000007,-0.002783,0.000000,0.000000,0.000000,0.000000
0.120000,-7.744138,0.000000,-0.001105,0.001737,0.000000,-0.003106,-0.003604,-8.426410,0.030195,0.018424,113.887169,-0.000169,0.002211,0.000000,0.000000,0.000000,0.000000
1.730000,2.330479,0.000000,-0.000937,0.025042,0.000000,-0.002936,-0.034745,2.585459,0.027984,0.191768,-32.361980,-0.000045,-0.000098,0.000000,0.000000,0.000000,0.000000
5.270000,5.124159,0.000000,-0.000707,0.076283,0.000000,-0.002892,-0.109016,5.814783,0.028082,0.641506,-68.265892,-0.000185,0.000443,0.000000,0.000000,0.000000,0.000000
9.590000,6.253211,0.000000,-0.000335,0.138815,0.000000,-0.002707,-0.209320,7.270466,0.027639,1.299718,-80.891968,-0.000428,0.001983,0.000000,0.000000,0.000000,0.000000
-4.660000,-20.626911,0.000000,0.000214,-0.067454,0.000000,-0.002279,0.108471,-24.629026,0.025656,-0.704632,261.925751,-0.000172,0.003050,0.000000,0.000000,0.000000,0.000000
-1.130000,0.955352,0.000000,0.000895,-0.016357,0.000000,0.000534,0.017704,0.962527,0.014632,-0.031606,-37.247696,0.000066,-0.000796,0.000000,0.000000,0.000000,0.000000
-2.590000,-2.113354,0.000000,0.000887,-0.037490,0.000000,0.000468,0.039295,-2.130602,0.015428,-0.070150,82.449631,0.000066,0.001373,0.000000,0.000000,0.000000,0.000000
-4.280000,-2.446280,0.000000,0.000938,-0.061953,0.000000,0.000402,0.065767,-2.484040,0.014055,-0.159892,70.586403,0.000131,0.000902,0.000000,0.000000,0.000000,0.000000
1.570000,8.467891,0.000000,0.000915,0.022726,0.000000,0.000271,-0.023442,8.677284,0.013154,0.071417,-196.768921,0.000101,-0.003534,0.000000,0.000000,0.000000,0.000000
-1.490000,-4.429358,0.000000,0.001163,-0.021568,0.000000,0.000171,0.025261,-4.593620,0.016688,-0.091586,87.529686,-0.000019,0.001416,0.000000,0.000000,0.000000,0.000000
1.070000,3.705607,0.000000,0.001283,0.015488,0.000000,0.000190,-0.016414,3.894440,0.015272,0.068352,-64.608681,0.000029,-0.001041,0.000000,0.000000,0.000000,0.000000
-1.340000,-3.488481,0.000000,0.001522,-0.019397,0.000000,0.000160,0.025263,-3.728425,0.016313,-0.117721,55.275249,-0.000002,0.000730,0.000000,0.000000,0.000000,0.000000
2.680000,5.818961,0.000000,0.001668,0.038793,0.000000,0.000163,-0.047080,6.328388,0.015583,0.240650,-85.531342,-0.000008,-0.000970,0.000000,0.000000,0.000000,0.000000
-0.420000,-4.487258,0.000000,0.001996,-0.006080,0.000000,0.000170,0.010801,-4.983953,0.016553,-0.059612,62.383743,-0.000065,0.001022,0.000000,0.000000,0.000000,0.000000
7.030000,10.783895,0.000000,0.002206,0.101759,0.000000,0.000235,-0.140963,12.238415,0.015531,0.829501,-143.679733,-0.000149,-0.000479,0.000000,0.000000,0.000000,0.000000
-5.360000,-0.390826,0.000000,-0.000913,-0.077586,0.000000,-0.001722,0.078590,-0.394806,0.035253,-0.140301,15.278113,0.000205,-0.000089,0.000000,0.000000,0.000000,0.000000
-1.600000,5.442610,0.000000,-0.001039,-0.023160,0.000000,-0.001928,0.022650,5.485030,0.035342,-0.040436,-212.258698,0.000165,-0.004128,0.000000,0.000000,0.000000,0.000000
-3.630000,-2.938431,0.000000,-0.000736,-0.052544,0.000000,-0.002092,0.054178,-2.984415,0.039470,-0.131717,84.805046,0.000090,0.001257,0.000000,0.000000,0.000000,0.000000
-3.410000,0.318451,0.000000,-0.000534,-0.049360,0.000000,-0.002182,0.052478,0.324744,0.038213,-0.159877,-7.364005,0.000148,-0.000574,0.000000,0.000000,0.000000,0.000000
0.720000,5.978186,0.000000,-0.000327,0.010422,0.000000,-0.002330,-0.011946,6.196405,0.038787,0.043310,-118.070152,0.000085,-0.002117,0.000000,0.000000,0.000000,0.000000
0.150000,-0.825076,0.000000,0.000059,0.002171,0.000000,-0.002415,-0.002441,-0.869892,0.040905,0.010165,14.431490,-0.000023,0.000305,0.000000,0.000000,0.000000,0.000000
1.080000,1.346177,0.000000,0.000419,0.015633,0.000000,-0.002392,-0.018373,1.435225,0.040600,0.085617,-21.277725,-0.000022,-0.000172,0.000000,0.000000,0.000000,0.000000
-5.600000,-9.669317,0.000000,0.000821,-0.081060,0.000000,-0.002369,0.103838,-10.522485,0.040772,-0.530770,142.216660,0.000082,0.001257,0.000000,0.000000,0.000000,0.000000
-6.410000,-1.172477,0.000000,0.000944,-0.092785,0.000000,-0.002451,0.125357,-1.305319,0.039515,-0.691881,16.338579,0.000314,-0.001564,0.000000,0.000000,0.000000,0.000000
1.310000,11.174719,0.000000,0.001039,0.018962,0.000000,-0.002765,-0.025378,12.680710,0.041079,0.149338,-148.872299,0.000171,-0.002412,0.000000,0.000000,0.000000,0.000000
-6.730000,-10.089093,0.000000,-0.001862,-0.097417,0.000000,-0.002834,0.097938,-10.170358,0.042963,-0.174842,393.570648,0.000072,0.006984,0.000000,0.000000,0.000000,0.000000
-1.260000,7.917839,0.000000,-0.002023,-0.018239,0.000000,-0.002906,0.016603,7.979974,0.035979,-0.029640,-308.807587,0.000196,-0.005940,0.000000,0.000000,0.000000,0.000000
-3.870000,-3.777981,0.000000,-0.001701,-0.056018,0.000000,-0.003102,0.056802,-3.836726,0.041919,-0.138096,109.024292,0.000081,0.001702,0.000000,0.000000,0.000000,0.000000
-2.660000,1.751478,0.000000,-0.001514,-0.038504,0.000000,-0.003182,0.039756,1.793381,0.040217,-0.121120,-40.667282,0.000141,-0.001101,0.000000,0.000000,0.000000,0.000000
-0.140000,3.647707,0.000000,-0.001284,-0.002027,0.000000,-0.003324,0.000825,3.780161,0.041318,-0.002993,-72.029518,0.000074,-0.001370,0.000000,0.000000,0.000000,0.000000
-2.090000,-2.822630,0.000000,-0.000952,-0.030253,0.000000,-0.003397,0.033856,-2.969749,0.042688,-0.140986,49.268085,0.000035,0.000554,0.000000,0.000000,0.000000,0.000000
3.220000,7.686238,0.000000,-0.000713,0.046610,0.000000,-0.003432,-0.057149,8.208641,0.042134,0.266306,-121.696098,0.000001,-0.001585,0.000000,0.000000,0.000000,0.000000
2.330000,-1.288277,0.000000,-0.000252,0.033727,0.000000,-0.003433,-0.043090,-1.404608,0.043719,0.220254,18.983976,-0.000143,0.000958,0.000000,0.000000,0.000000,0.000000
-4.830000,-10.364119,0.000000,0.000169,-0.069914,0.000000,-0.003290,0.093732,-11.509068,0.042761,-0.517334,144.058060,0.000036,0.001327,0.000000,0.000000,0.000000,0.000000
-3.110000,2.489704,0.000000,0.000288,-0.045017,0.000000,-0.003326,0.064151,2.822446,0.041434,-0.377496,-33.135689,0.000227,-0.001651,0.000000,0.000000,0.000000,0.000000
0.480000,5.196534,0.000000,0.000481,0.006948,0.000000,-0.003553,-0.009728,6.039445,0.043085,0.060404,-67.195503,0.000088,-0.001106,0.000000,0.000000,0.000000,0.000000
-0.710000,-1.722528,0.000000,0.000826,-0.010277,0.000000,-0.003640,0.017798,-2.061485,0.044191,-0.115614,21.923555,0.000009,0.000104,0.000000,0.000000,0.000000,0.000000
-2.340000,1.158002,0.000000,-0.000948,-0.033872,0.000000,-0.001742,0.033793,1.166358,0.034622,-0.060328,-45.135513,0.000113,-0.001018,0.000000,0.000000,0.000000,0.000000
-4.700000,-3.416106,0.000000,-0.000957,-0.068033,0.000000,-0.001856,0.068679,-3.444150,0.035640,-0.122607,133.281067,0.000120,0.002194,0.000000,0.000000,0.000000,0.000000
-4.480000,0.318451,0.000000,-0.000835,-0.064848,0.000000,-0.001976,0.066940,0.322188,0.033447,-0.162745,-9.155296,0.000187,-0.000618,0.000000,0.000000,0.000000,0.000000
4.760000,13.374924,0.000000,-0.000710,0.068901,0.000000,-0.002163,-0.074818,13.705383,0.034064,0.227937,-310.787750,0.000057,-0.005267,0.000000,0.000000,0.000000,0.000000
3.520000,-1.794904,0.000000,-0.000173,0.050952,0.000000,-0.002220,-0.056815,-1.863040,0.039331,0.205989,35.499527,-0.000189,0.001239,0.000000,0.000000,0.000000,0.000000
4.430000,1.317227,0.000000,0.000307,0.064124,0.000000,-0.002031,-0.073740,1.382426,0.038092,0.307069,-22.934422,-0.000173,0.000394,0.000000,0.000000,0.000000,0.000000
-1.310000,-8.308664,0.000000,0.000828,-0.018962,0.000000,-0.001858,0.023899,-8.879008,0.037698,-0.111367,131.634521,-0.000103,0.002191,0.000000,0.000000,0.000000,0.000000
-2.200000,-1.288277,0.000000,0.001107,-0.031845,0.000000,-0.001754,0.041788,-1.404651,0.035508,-0.213600,18.984570,0.000087,-0.000222,0.000000,0.000000,0.000000,0.000000
-3.870000,-2.417329,0.000000,0.001355,-0.056018,0.000000,-0.001841,0.076734,-2.687211,0.035730,-0.423516,33.635601,0.000157,-0.000508,0.000000,0.000000,0.000000,0.000000
-0.970000,4.197757,0.000000,0.001542,-0.014041,0.000000,-0.001998,0.022065,4.760890,0.036238,-0.129841,-55.893127,0.000150,-0.001409,0.000000,0.000000,0.000000,0.000000
-1.350000,-0.550051,0.000000,0.001860,-0.019541,0.000000,-0.002147,0.032193,-0.644671,0.037647,-0.199897,7.172673,0.000075,-0.000402,0.000000,0.000000,0.000000,0.000000
0.170000,-11.493170,0.000000,-0.002054,0.002461,0.000000,-0.003003,-0.004525,-11.585571,0.042187,0.008079,448.336304,-0.000232,0.008512,0.000000,0.000000,0.000000,0.000000
-4.250000,-6.397961,0.000000,-0.001947,-0.061519,0.000000,-0.002772,0.060995,-6.449622,0.033675,-0.108891,249.586273,0.000043,0.004416,0.000000,0.000000,0.000000,0.000000
-2.170000,3.010805,0.000000,-0.001867,-0.031411,0.000000,-0.002815,0.030895,3.055704,0.029259,-0.075112,-86.830795,0.000141,-0.001856,0.000000,0.000000,0.000000,0.000000
0.280000,3.546381,0.000000,-0.001703,0.004053,0.000000,-0.002956,-0.006186,3.633248,0.031115,0.018847,-82.388725,0.000052,-0.001506,0.000000,0.000000,0.000000,0.000000
2.690000,3.488481,0.000000,-0.001440,0.038938,0.000000,-0.003008,-0.044872,3.615560,0.032621,0.162689,-68.893120,-0.000053,-0.000862,0.000000,0.000000,0.000000,0.000000
-1.380000,-5.891335,0.000000,-0.001083,-0.019976,0.000000,-0.002955,0.021830,-6.195310,0.033482,-0.090907,102.780083,-0.000058,0.001702,0.000000,0.000000,0.000000,0.000000
-4.640000,-4.718858,0.000000,-0.000910,-0.067164,0.000000,-0.002897,0.080012,-5.042957,0.031780,-0.372845,74.763672,0.000121,0.000404,0.000000,0.000000,0.000000,0.000000
3.110000,11.218144,0.000000,-0.000883,0.045017,0.000000,-0.003018,-0.058209,12.202116,0.031376,0.297536,-164.917740,0.000073,-0.002319,0.000000,0.000000,0.000000,0.000000
-7.110000,-14.793477,0.000000,-0.000534,-0.102917,0.000000,-0.003091,0.136931,-16.425106,0.033695,-0.755762,205.591736,0.000059,0.001853,0.000000,0.000000,0.000000,0.000000
-1.150000,8.627115,0.000000,-0.000621,-0.016646,0.000000,-0.003151,0.022692,9.790771,0.031842,-0.133529,-114.944237,0.000247,-0.002541,0.000000,0.000000,0.000000,0.000000
2.620000,5.457084,0.000000,-0.000462,0.037925,0.000000,-0.003397,-0.057744,6.344047,0.034383,0.358543,-70.584526,-0.000037,-0.000362,0.000000,0.000000,0.000000,0.000000
-6.310000,-5.037309,0.000000,-0.000050,-0.091337,0.000000,-0.000538,0.093521,-5.077909,0.020857,-0.166956,196.503983,0.000157,0.003270,0.000000,0.000000,0.000000,0.000000
-7.090000,-1.129052,0.000000,-0.000247,-0.102628,0.000000,-0.000695,0.104828,-1.138474,0.017587,-0.187142,44.056473,0.000262,0.000322,0.000000,0.000000,0.000000,0.000000
-7.810000,-1.042202,0.000000,-0.000365,-0.113050,0.000000,-0.000957,0.117838,-1.058617,0.017265,-0.286487,30.081633,0.000298,-0.000206,0.000000,0.000000,0.000000,0.000000
-1.550000,9.061366,0.000000,-0.000521,-0.022436,0.000000,-0.001255,0.023555,9.285502,0.017471,-0.071760,-210.561066,0.000239,-0.004181,0.000000,0.000000,0.000000,0.000000
3.790000,7.729664,0.000000,-0.000398,0.054860,0.000000,-0.001494,-0.061408,8.013308,0.021652,0.222642,-152.690536,-0.000015,-0.002281,0.000000,0.000000,0.000000,0.000000
5.000000,1.751478,0.000000,-0.000042,0.072375,0.000000,-0.001479,-0.083677,1.839912,0.023933,0.348450,-30.524107,-0.000191,0.000369,0.000000,0.000000,0.000000,0.000000
-1.260000,-9.061366,0.000000,0.000364,-0.018239,0.000000,-0.001288,0.022465,-9.681990,0.023564,-0.104686,143.539032,-0.000122,0.002434,0.000000,0.000000,0.000000,0.000000
5.740000,10.132517,0.000000,0.000504,0.083087,0.000000,-0.001166,-0.104727,11.021175,0.021130,0.535314,-148.956711,-0.000074,-0.001377,0.000000,0.000000,0.000000,0.000000
1.180000,-6.600612,0.000000,0.000945,0.017081,0.000000,-0.001091,-0.021580,-7.329913,0.022507,0.119105,91.747932,-0.000197,0.002062,0.000000,0.000000,0.000000,0.000000
0.300000,7.034862,0.000000,-0.000533,0.004343,0.000000,-0.001148,-0.004928,7.090143,0.026641,0.008797,-274.373047,0.000121,-0.005175,0.000000,0.000000,0.000000,0.000000
-4.940000,-7.584914,0.000000,-0.000457,-0.071507,0.000000,-0.001269,0.072747,-7.646037,0.031816,-0.129870,295.884949,0.000052,0.005261,0.000000,0.000000,0.000000,0.000000
-3.040000,2.750255,0.000000,-0.000404,-0.044004,0.000000,-0.001321,0.045594,2.791158,0.026556,-0.110848,-79.313461,0.000176,-0.001811,0.000000,0.000000,0.000000,0.000000
-3.230000,-0.275025,0.000000,-0.000264,-0.046754,0.000000,-0.001497,0.049968,-0.283062,0.028367,-0.152229,6.418811,0.000129,-0.000287,0.000000,0.000000,0.000000,0.000000
-2.190000,1.505403,0.000000,-0.000136,-0.031700,0.000000,-0.001626,0.035077,1.559374,0.028654,-0.127177,-29.713278,0.000124,-0.000906,0.000000,0.000000,0.000000,0.000000
-3.170000,-1.418553,0.000000,0.000036,-0.045886,0.000000,-0.001750,0.053062,-1.493127,0.029560,-0.220963,24.770958,0.000115,-0.000127,0.000000,0.000000,0.000000,0.000000
-4.660000,-2.156779,0.000000,0.000166,-0.067454,0.000000,-0.001865,0.081660,-2.306153,0.029687,-0.380525,34.189556,0.000177,-0.000382,0.000000,0.000000,0.000000,0.000000
-3.480000,1.708053,0.000000,0.000231,-0.050373,0.000000,-0.002042,0.064174,1.855824,0.030069,-0.328027,-25.082392,0.000208,-0.001362,0.000000,0.000000,0.000000,0.000000
3.320000,9.843018,0.000000,0.000348,0.048057,0.000000,-0.002251,-0.063808,10.924343,0.031430,0.352174,-136.739136,0.000034,-0.001634,0.000000,0.000000,0.000000,0.000000
-4.910000,-3.184505,0.000000,-0.000911,-0.071072,0.000000,-0.001643,0.071914,-3.210618,0.031964,-0.128383,124.243896,0.000134,0.002008,0.000000,0.000000,0.000000,0.000000
-4.280000,0.911926,0.000000,-0.001027,-0.061953,0.000000,-0.001777,0.062382,0.918453,0.029956,-0.111367,-35.542118,0.000186,-0.000978,0.000000,0.000000,0.000000,0.000000
-5.810000,-2.214679,0.000000,-0.000914,-0.084100,0.000000,-0.001963,0.086990,-2.249346,0.030934,-0.211490,63.917362,0.000192,0.000640,0.000000,0.000000,0.000000,0.000000
-7.750000,-2.808155,0.000000,-0.000880,-0.112181,0.000000,-0.002155,0.119627,-2.879040,0.030294,-0.364448,65.286057,0.000269,0.000249,0.000000,0.000000,0.000000,0.000000
3.250000,15.922527,0.000000,-0.000941,0.047044,0.000000,-0.002424,-0.053326,16.507601,0.030045,0.193339,-314.546051,0.000168,-0.005433,0.000000,0.000000,0.000000,0.000000
-0.430000,-5.326809,0.000000,-0.000524,-0.006224,0.000000,-0.002592,0.006587,-5.602102,0.035478,-0.027430,92.938766,-0.000089,0.001696,0.000000,0.000000,0.000000,0.000000
-2.510000,-3.010805,0.000000,-0.000271,-0.036332,0.000000,-0.002503,0.043549,-3.218621,0.033783,-0.202934,47.717220,0.000057,0.000351,0.000000,0.000000,0.000000,0.000000
2.900000,7.830989,0.000000,-0.000110,0.041978,0.000000,-0.002560,-0.053373,8.516768,0.033431,0.272818,-115.108414,0.000017,-0.001442,0.000000,0.000000,0.000000,0.000000
-3.880000,-9.814068,0.000000,0.000280,-0.056163,0.000000,-0.002577,0.075489,-10.897872,0.034873,-0.416644,136.407791,-0.000002,0.001459,0.000000,0.000000,0.000000,0.000000
-4.990000,-1.606728,0.000000,0.000384,-0.072230,0.000000,-0.002575,0.102820,-1.826991,0.033415,-0.605044,21.448984,0.000244,-0.001233,0.000000,0.000000,0.000000,0.000000
2.280000,10.523343,0.000000,0.000445,0.033003,0.000000,-0.002818,-0.048976,12.235470,0.034648,0.304104,-136.133118,0.000099,-0.001753,0.000000,0.000000,0.000000,0.000000
-3.100000,-7.787564,0.000000,0.000811,-0.044873,0.000000,-0.002917,0.073230,-9.301764,0.036401,-0.475704,98.922768,0.000022,0.000590,0.000000,0.000000,0.000000,0.000000
-1.620000,2.287054,0.000000,-0.000633,-0.023450,0.000000,-0.001288,0.023431,2.304534,0.028461,-0.041829,-89.180435,0.000107,-0.001803,0.000000,0.000000,0.000000,0.000000
-6.580000,-7.179613,0.000000,-0.000628,-0.095246,0.000000,-0.001395,0.096879,-7.237463,0.030264,-0.172952,280.074066,0.000125,0.004839,0.000000,0.000000,0.000000,0.000000
-3.650000,4.241182,0.000000,-0.000654,-0.052834,0.000000,-0.001520,0.054567,4.304809,0.025426,-0.132662,-122.325294,0.000229,-0.002684,0.000000,0.000000,0.000000,0.000000
-2.010000,2.373904,0.000000,-0.000547,-0.029095,0.000000,-0.001749,0.030683,2.431645,0.028110,-0.093478,-55.140781,0.000129,-0.001292,0.000000,0.000000,0.000000,0.000000
2.360000,6.325586,0.000000,-0.000371,0.034161,0.000000,-0.001877,-0.038376,6.557103,0.029402,0.139136,-124.943115,0.000020,-0.001987,0.000000,0.000000,0.000000,0.000000
1.420000,-1.360652,0.000000,-0.000006,0.020555,0.000000,-0.001897,-0.023757,-1.432354,0.031389,0.098931,23.762733,-0.000091,0.000721,0.000000,0.000000,0.000000,0.000000
3.680000,3.271356,0.000000,0.000317,0.053268,0.000000,-0.001806,-0.063946,3.492602,0.030667,0.297980,-51.779102,-0.000107,-0.000176,0.000000,0.000000,0.000000,0.000000
-2.470000,-8.902141,0.000000,0.000739,-0.035753,0.000000,-0.001699,0.046278,-9.687113,0.030843,-0.236550,130.926193,-0.000058,0.001840,0.000000,0.000000,0.000000,0.000000
0.770000,4.689909,0.000000,0.000904,0.011146,0.000000,-0.001641,-0.013698,5.203572,0.029004,0.075602,-65.132698,0.000062,-0.001032,0.000000,0.000000,0.000000,0.000000
1.520000,1.085627,0.000000,0.001211,0.022002,0.000000,-0.001703,-0.029439,1.228928,0.030036,0.173232,-14.427685,-0.000056,0.000197,0.000000,0.000000,0.000000,0.000000
-5.750000,-10.523344,0.000000,0.001558,-0.083231,0.000000,-0.001646,0.127546,-12.242948,0.029838,-0.791962,136.216324,0.000113,0.000437,0.000000,0.000000,0.000000,0.000000
-3.090000,-1.418553,0.000000,-0.001043,-0.044728,0.000000,-0.001774,0.044804,-1.430616,0.032031,-0.079986,55.361725,0.000094,0.000831,0.000000,0.000000,0.000000,0.000000
-2.160000,1.346177,0.000000,-0.001087,-0.031266,0.000000,-0.001868,0.030900,1.356128,0.031200,-0.055164,-52.479202,0.000109,-0.001144,0.000000,0.000000,0.000000,0.000000
-4.640000,-3.589806,0.000000,-0.000877,-0.067164,0.000000,-0.001977,0.069319,-3.645428,0.032344,-0.168526,103.588356,0.000118,0.001508,0.000000,0.000000,0.000000,0.000000
-1.060000,5.182059,0.000000,-0.000791,-0.015344,0.000000,-0.002095,0.015642,5.309391,0.030837,-0.047653,-120.397469,0.000143,-0.002411,0.000000,0.000000,0.000000,0.000000
-0.270000,1.143527,0.000000,-0.000548,-0.003908,0.000000,-0.002238,0.003734,1.184016,0.033248,-0.013539,-22.560970,0.000032,-0.000459,0.000000,0.000000,0.000000,0.000000
4.460000,6.846687,0.000000,-0.000276,0.064559,0.000000,-0.002270,-0.074914,7.196022,0.033708,0.311961,-119.381882,-0.000066,-0.001416,0.000000,0.000000,0.000000,0.000000
-2.260000,-9.727218,0.000000,0.000200,-0.032714,0.000000,-0.002204,0.039747,-10.394037,0.035123,-0.185218,154.095383,-0.000089,0.002419,0.000000,0.000000,0.000000,0.000000
0.500000,3.995107,0.000000,0.000387,0.007238,0.000000,-0.002115,-0.008688,4.343599,0.032704,0.044407,-58.705917,0.000059,-0.000996,0.000000,0.000000,0.000000,0.000000
