-0.000000,0.000000,0.000000,0.000508,0.000000,ovf,-0.000000,ovf,0.000003,-0.061419,-0.000000,-0.000000,0.000000,ovf,-16600855.000000,ovf,-0.000001,ovf
3.860000,15.198776,0.000000,-0.001074,0.055874,0.000000,-0.001977,-0.063286,15.757789,0.019256,0.229451,-300.258667,0.000127,-0.005070,0.000000,0.000000,0.000000,0.000000
-0.010000,-5.601835,0.000000,-0.000737,-0.000145,0.000000,-0.002104,-0.000684,-5.890504,0.024326,0.002850,97.723351,-0.000114,0.001867,0.000000,0.000000,0.000000,0.000000
-2.540000,-3.662181,0.000000,-0.000575,-0.036767,0.000000,-0.001991,0.043707,-3.913607,0.022459,-0.203670,58.020645,0.000044,0.000544,0.000000,0.000000,0.000000,0.000000
4.220000,9.785117,0.000000,-0.000524,0.061085,0.000000,-0.002035,-0.078130,10.643681,0.021914,0.399361,-143.854691,-0.000010,-0.001645,0.000000,0.000000,0.000000,0.000000
-1.400000,-8.134964,0.000000,-0.000191,-0.020265,0.000000,-0.002025,0.026848,-9.032661,0.023559,-0.148179,113.061119,-0.000098,0.001743,0.000000,0.000000,0.000000,0.000000
0.000000,2.026504,0.000000,-0.000097,0.000000,0.000000,-0.001927,-0.000137,2.298590,0.021816,0.000808,-26.985580,0.000043,-0.000512,0.000000,0.000000,0.000000,0.000000
-2.350000,-1.375127,0.000000,0.000365,-0.034016,0.000000,-0.000015,0.035244,-1.386494,0.015919,-0.062919,53.654289,0.000069,0.000847,0.000000,0.000000,0.000000,0.000000
-2.050000,0.434251,0.000000,0.000313,-0.029674,0.000000,-0.000084,0.030703,0.437300,0.015072,-0.054812,-16.922552,0.000091,-0.000470,0.000000,0.000000,0.000000,0.000000
-0.560000,2.156779,0.000000,0.000388,-0.008106,0.000000,-0.000175,0.008883,2.188978,0.015542,-0.021596,-62.201935,0.000065,-0.001235,0.000000,0.000000,0.000000,0.000000
-1.210000,-0.940877,0.000000,0.000536,-0.017515,0.000000,-0.000241,0.019402,-0.965039,0.016778,-0.059108,21.883539,0.000034,0.000257,0.000000,0.000000,0.000000,0.000000
-3.080000,-2.706830,0.000000,0.000658,-0.044583,0.000000,-0.000275,0.050276,-2.807533,0.016521,-0.182283,53.496471,0.000083,0.000519,0.000000,0.000000,0.000000,0.000000
-1.530000,2.243629,0.000000,0.000701,-0.022147,0.000000,-0.000358,0.026400,2.357576,0.016002,-0.109937,-39.112148,0.000116,-0.001039,0.000000,0.000000,0.000000,0.000000
0.860000,3.459531,0.000000,0.000816,0.012449,0.000000,-0.000474,-0.014048,3.694360,0.017040,0.065461,-54.770226,0.000032,-0.000858,0.000000,0.000000,0.000000,0.000000
-6.850000,-11.160244,0.000000,0.001039,-0.099154,0.000000,-0.000505,0.127060,-12.142848,0.017899,-0.649467,164.116699,0.000114,0.001352,0.000000,0.000000,0.000000,0.000000
-5.170000,2.431804,0.000000,0.000940,-0.074836,0.000000,-0.000619,0.101346,2.697750,0.016546,-0.559356,-33.767517,0.000325,-0.002155,0.000000,0.000000,0.000000,0.000000
2.970000,11.782671,0.000000,0.000919,0.042991,0.000000,-0.000944,-0.059572,13.372817,0.018701,0.350553,-156.997665,0.000091,-0.002021,0.000000,0.000000,0.000000,0.000000
4.220000,1.809378,0.000000,0.001244,0.061085,0.000000,-0.001035,-0.090017,2.101453,0.020722,0.558934,-23.380983,-0.000204,0.001073,0.000000,0.000000,0.000000,0.000000
-5.170000,-10.146993,0.000000,-0.000418,-0.074836,0.000000,-0.001019,0.076259,-10.228345,0.025973,-0.136140,395.814606,0.000013,0.007125,0.000000,0.000000,0.000000,0.000000
-1.510000,5.297860,0.000000,-0.000558,-0.021857,0.000000,-0.001032,0.021808,5.339532,0.018849,-0.038932,-206.628235,0.000160,-0.004031,0.000000,0.000000,0.000000,0.000000
-13.140000,-16.834455,0.000000,-0.000405,-0.190202,0.000000,-0.001192,0.198477,-17.091093,0.022880,-0.482535,485.659973,0.000213,0.007898,0.000000,0.000000,0.000000,0.000000
-8.000000,7.440163,0.000000,-0.000800,-0.115800,0.000000,-0.001405,0.123602,7.624224,0.014981,-0.376560,-172.889374,0.000478,-0.004307,0.000000,0.000000,0.000000,0.000000
1.800000,14.185524,0.000000,-0.000968,0.026055,0.000000,-0.001884,-0.030031,14.707192,0.019288,0.108881,-280.239960,0.000196,-0.005004,0.000000,0.000000,0.000000,0.000000
-2.170000,-5.746585,0.000000,-0.000711,-0.031411,0.000000,-0.002080,0.035472,-6.042686,0.024292,-0.147715,100.248062,-0.000019,0.001508,0.000000,0.000000,0.000000,0.000000
-2.020000,0.217126,0.000000,-0.000633,-0.029240,0.000000,-0.002061,0.034546,0.230659,0.022784,-0.160981,-3.419602,0.000098,-0.000503,0.000000,0.000000,0.000000,0.000000
-3.140000,-1.621203,0.000000,-0.000553,-0.045452,0.000000,-0.002159,0.056938,-1.765135,0.023287,-0.291041,23.856688,0.000120,-0.000335,0.000000,0.000000,0.000000,0.000000
-4.510000,-1.983079,0.000000,-0.000525,-0.065282,0.000000,-0.002279,0.086609,-2.203059,0.023622,-0.478022,27.575514,0.000192,-0.000770,0.000000,0.000000,0.000000,0.000000
-0.290000,1.664628,0.000000,0.000333,-0.004198,0.000000,0.000018,0.004673,1.677509,0.013151,-0.008342,-64.915947,0.000044,-0.001250,0.000000,0.000000,0.000000,0.000000
-2.780000,-3.604281,0.000000,0.000354,-0.040241,0.000000,-0.000026,0.041565,-3.633335,0.014401,-0.074203,140.602127,0.000044,0.002464,0.000000,0.000000,0.000000,0.000000
-3.070000,-0.419775,0.000000,0.000366,-0.044438,0.000000,-0.000070,0.046854,-0.426609,0.011937,-0.113910,12.122496,0.000119,-0.000083,0.000000,0.000000,0.000000,0.000000
1.520000,6.644037,0.000000,0.000367,0.022002,0.000000,-0.000188,-0.023253,6.808306,0.012020,0.070842,-154.387360,0.000066,-0.002732,0.000000,0.000000,0.000000,0.000000
-0.890000,-3.488481,0.000000,0.000578,-0.012883,0.000000,-0.000254,0.014959,-3.617864,0.014752,-0.054235,68.937019,-0.000028,0.001164,0.000000,0.000000,0.000000,0.000000
2.220000,4.501733,0.000000,0.000685,0.032135,0.000000,-0.000226,-0.036339,4.731688,0.013588,0.151324,-78.498619,-0.000009,-0.001079,0.000000,0.000000,0.000000,0.000000
-1.210000,-4.964934,0.000000,0.000932,-0.017515,0.000000,-0.000217,0.022278,-5.305385,0.014667,-0.103811,78.654259,-0.000040,0.001211,0.000000,0.000000,0.000000,0.000000
-3.220000,-2.909480,0.000000,0.001038,-0.046610,0.000000,-0.000177,0.060425,-3.166664,0.013457,-0.308861,42.799053,0.000104,-0.000027,0.000000,0.000000,0.000000,0.000000
0.110000,4.820183,0.000000,0.001065,0.001592,0.000000,-0.000281,-0.000705,5.349339,0.013484,0.003889,-66.957260,0.000099,-0.001257,0.000000,0.000000,0.000000,0.000000
5.920000,8.409989,0.000000,0.001240,0.085692,0.000000,-0.000380,-0.119581,9.544438,0.014741,0.703675,-112.052269,-0.000143,-0.000216,0.000000,0.000000,0.000000,0.000000
6.430000,0.738226,0.000000,0.001666,0.093074,0.000000,-0.000237,-0.137504,0.855836,0.014957,0.853791,-9.522119,-0.000355,0.002130,0.000000,0.000000,0.000000,0.000000
-4.930000,-7.353312,0.000000,-0.000323,-0.071362,0.000000,-0.000920,0.072800,-7.412446,0.025730,-0.129965,286.845459,0.000057,0.005076,0.000000,0.000000,0.000000,0.000000
-2.860000,2.996330,0.000000,-0.000454,-0.041399,0.000000,-0.000977,0.041923,3.019647,0.020654,-0.074842,-116.853767,0.000170,-0.002424,0.000000,0.000000,0.000000,0.000000
-3.700000,-1.215902,0.000000,-0.000351,-0.053558,0.000000,-0.001148,0.055640,-1.235164,0.023078,-0.135272,35.098377,0.000127,0.000303,0.000000,0.000000,0.000000,0.000000
-2.830000,1.259327,0.000000,-0.000290,-0.040964,0.000000,-0.001274,0.043717,1.289611,0.022775,-0.133185,-29.243650,0.000142,-0.000915,0.000000,0.000000,0.000000,0.000000
4.480000,10.581244,0.000000,-0.000193,0.064848,0.000000,-0.001417,-0.072280,10.969765,0.023690,0.262058,-209.024704,0.000012,-0.003247,0.000000,0.000000,0.000000,0.000000
2.740000,-2.518655,0.000000,0.000225,0.039662,0.000000,-0.001429,-0.045568,-2.649570,0.026937,0.189754,43.956314,-0.000173,0.001352,0.000000,0.000000,0.000000,0.000000
-2.150000,-7.078288,0.000000,0.000568,-0.031121,0.000000,-0.001255,0.038270,-7.563681,0.025585,-0.178332,112.134315,-0.000039,0.001638,0.000000,0.000000,0.000000,0.000000
-2.040000,0.159225,0.000000,0.000705,-0.029529,0.000000,-0.001216,0.038342,0.171108,0.023947,-0.195983,-2.312617,0.000107,-0.000577,0.000000,0.000000,0.000000,0.000000
-3.240000,-1.737003,0.000000,0.000851,-0.046899,0.000000,-0.001323,0.063863,-1.930766,0.024524,-0.352478,24.167238,0.000136,-0.000495,0.000000,0.000000,0.000000,0.000000
-2.280000,1.389602,0.000000,0.000952,-0.033003,0.000000,-0.001459,0.048079,1.574596,0.025019,-0.282920,-18.485855,0.000160,-0.001114,0.000000,0.000000,0.000000,0.000000
5.500000,11.261570,0.000000,0.001099,0.079613,0.000000,-0.001618,-0.118107,13.094266,0.026133,0.733351,-145.688171,-0.000072,-0.000773,0.000000,0.000000,0.000000,0.000000
-1.620000,-1.375127,0.000000,-0.000873,-0.023450,0.000000,-0.001564,0.023188,-1.386805,0.030156,-0.041395,53.666321,0.000037,0.000906,0.000000,0.000000,0.000000,0.000000
-4.150000,-3.662182,0.000000,-0.000865,-0.060071,0.000000,-0.001600,0.060622,-3.692021,0.029250,-0.108223,142.873169,0.000094,0.002411,0.000000,0.000000,0.000000,0.000000
-3.190000,1.389603,0.000000,-0.000784,-0.046175,0.000000,-0.001694,0.047467,1.409849,0.026839,-0.115402,-40.062222,0.000155,-0.001075,0.000000,0.000000,0.000000,0.000000
-2.980000,0.303976,0.000000,-0.000664,-0.043136,0.000000,-0.001849,0.045648,0.310383,0.027914,-0.139069,-7.038342,0.000129,-0.000507,0.000000,0.000000,0.000000,0.000000
-3.300000,-0.463201,0.000000,-0.000541,-0.047768,0.000000,-0.001978,0.052483,-0.481638,0.028422,-0.190283,9.177437,0.000133,-0.000340,0.000000,0.000000,0.000000,0.000000
1.950000,7.599388,0.000000,-0.000436,0.028226,0.000000,-0.002111,-0.033119,7.987687,0.028762,0.137913,-132.515594,0.000061,-0.002135,0.000000,0.000000,0.000000,0.000000
-1.580000,-5.109684,0.000000,-0.000107,-0.022871,0.000000,-0.002172,0.027491,-5.460722,0.030897,-0.128104,80.957199,-0.000029,0.001190,0.000000,0.000000,0.000000,0.000000
-4.750000,-4.588583,0.000000,0.000070,-0.068756,0.000000,-0.002143,0.087282,-4.994067,0.029707,-0.446142,67.497330,0.000142,0.000069,0.000000,0.000000,0.000000,0.000000
3.130000,11.406321,0.000000,0.000111,0.045307,0.000000,-0.002285,-0.060446,12.660100,0.029638,0.333621,-158.465469,0.000076,-0.002098,0.000000,0.000000,0.000000,0.000000
6.800000,5.312334,0.000000,0.000485,0.098430,0.000000,-0.002361,-0.138687,6.027232,0.031736,0.816103,-70.760063,-0.000261,0.000872,0.000000,0.000000,0.000000,0.000000
-4.860000,-0.231601,0.000000,-0.000635,-0.070349,0.000000,-0.001333,0.071453,-0.234199,0.030277,-0.127560,9.062986,0.000189,-0.000175,0.000000,0.000000,0.000000,0.000000
-2.500000,3.416106,0.000000,-0.000753,-0.036188,0.000000,-0.001522,0.036282,3.442523,0.030452,-0.064771,-133.218109,0.000163,-0.002697,0.000000,0.000000,0.000000,0.000000
-1.710000,1.143527,0.000000,-0.000542,-0.024752,0.000000,-0.001685,0.025318,1.159790,0.033149,-0.061552,-32.956543,0.000090,-0.000786,0.000000,0.000000,0.000000,0.000000
-2.560000,-1.230377,0.000000,-0.000299,-0.037056,0.000000,-0.001775,0.039506,-1.262358,0.033935,-0.120357,28.625650,0.000083,0.000218,0.000000,0.000000,0.000000,0.000000
-3.470000,-1.317227,0.000000,-0.000098,-0.050228,0.000000,-0.001858,0.055710,-1.367492,0.033717,-0.201981,26.057035,0.000125,-0.000053,0.000000,0.000000,0.000000,0.000000
-1.040000,3.517431,0.000000,0.000061,-0.015054,0.000000,-0.001982,0.017465,3.695849,0.033770,-0.072730,-61.314072,0.000117,-0.001358,0.000000,0.000000,0.000000,0.000000
-1.530000,-0.709276,0.000000,0.000326,-0.022147,0.000000,-0.002099,0.027139,-0.760213,0.035128,-0.126465,11.270439,0.000059,-0.000126,0.000000,0.000000,0.000000,0.000000
0.840000,3.430581,0.000000,0.000571,0.012159,0.000000,-0.002158,-0.014696,3.729184,0.035254,0.075117,-50.401798,0.000031,-0.000751,0.000000,0.000000,0.000000,0.000000
-5.390000,-9.017941,0.000000,0.000919,-0.078020,0.000000,-0.002189,0.105577,-10.014532,0.036005,-0.582710,125.351112,0.000096,0.000799,0.000000,0.000000,0.000000,0.000000
-0.150000,7.584913,0.000000,0.001011,-0.002171,0.000000,-0.002285,0.004506,8.606274,0.035206,-0.026514,-101.038177,0.000175,-0.001986,0.000000,0.000000,0.000000,0.000000
0.030000,0.260550,0.000000,0.001328,0.000434,0.000000,-0.002460,0.001345,0.298570,0.037193,-0.008349,-3.321921,0.000009,-0.000082,0.000000,0.000000,0.000000,0.000000
-2.310000,-3.387156,0.000000,0.001661,-0.033437,0.000000,-0.002469,0.056262,-4.049046,0.037275,-0.365479,43.060947,0.000076,-0.000173,0.000000,0.000000,0.000000,0.000000
-1.050000,6.687462,0.000000,-0.001374,-0.015199,0.000000,-0.002210,0.014242,6.739757,0.036775,-0.025425,-260.813873,0.000166,-0.005007,0.000000,0.000000,0.000000,0.000000
-4.200000,-4.559633,0.000000,-0.001327,-0.060795,0.000000,-0.002376,0.060889,-4.596912,0.041782,-0.108701,177.890457,0.000077,0.003084,0.000000,0.000000,0.000000,0.000000
-1.470000,3.951681,0.000000,-0.001141,-0.021278,0.000000,-0.002453,0.021058,4.010484,0.038698,-0.051196,-113.961784,0.000133,-0.002302,0.000000,0.000000,0.000000,0.000000
-1.450000,0.028950,0.000000,-0.000836,-0.020989,0.000000,-0.002586,0.021660,0.027981,0.041000,-0.065990,-0.634507,0.000059,-0.000186,0.000000,0.000000,0.000000,0.000000
-0.760000,0.998777,0.000000,-0.000537,-0.011001,0.000000,-0.002645,0.011629,1.033515,0.041186,-0.042161,-19.693245,0.000051,-0.000487,0.000000,0.000000,0.000000,0.000000
-3.230000,-3.575331,0.000000,-0.000212,-0.046754,0.000000,-0.002696,0.053778,-3.761223,0.041673,-0.223946,62.398624,0.000074,0.000577,0.000000,0.000000,0.000000,0.000000
1.000000,6.122936,0.000000,0.000003,0.014475,0.000000,-0.002770,-0.017477,6.538363,0.041096,0.081442,-96.933601,0.000076,-0.001616,0.000000,0.000000,0.000000,0.000000
-3.690000,-6.788787,0.000000,0.000398,-0.053413,0.000000,-0.002846,0.068241,-7.388749,0.042712,-0.348815,99.862663,0.000045,0.000950,0.000000,0.000000,0.000000,0.000000
-12.530000,-12.795922,0.000000,0.000596,-0.181372,0.000000,-0.002891,0.243371,-14.208864,0.041762,-1.343236,177.851227,0.000389,-0.000268,0.000000,0.000000,0.000000,0.000000
-2.600000,-10.306218,0.000000,-0.001621,-0.037635,0.000000,-0.002426,0.036957,-10.389030,0.035649,-0.065977,402.032776,-0.000097,0.007435,0.000000,0.000000,0.000000,0.000000
-3.800000,-1.737003,0.000000,-0.001637,-0.055005,0.000000,-0.002328,0.054643,-1.751469,0.028215,-0.097550,67.778030,0.000115,0.001006,0.000000,0.000000,0.000000,0.000000
-15.770000,-17.326607,0.000000,-0.001554,-0.228271,0.000000,-0.002443,0.237087,-17.590776,0.027209,-0.576402,499.858917,0.000308,0.007904,0.000000,0.000000,0.000000,0.000000
-7.900000,11.391846,0.000000,-0.002042,-0.114353,0.000000,-0.002751,0.120712,11.673944,0.019305,-0.367755,-264.722168,0.000547,-0.006022,0.000000,0.000000,0.000000,0.000000
-1.130000,9.799592,0.000000,-0.002188,-0.016357,0.000000,-0.003298,0.015746,10.159660,0.025327,-0.057087,-193.588470,0.000234,-0.003809,0.000000,0.000000,0.000000,0.000000
0.470000,2.316004,0.000000,-0.002052,0.006803,0.000000,-0.003532,-0.010232,2.433671,0.029136,0.042609,-40.374569,0.000018,-0.000642,0.000000,0.000000,0.000000,0.000000
14.900000,20.887463,0.000000,-0.001862,0.215678,0.000000,-0.003550,-0.262710,22.312786,0.029778,1.224199,-330.795166,-0.000288,-0.002951,0.000000,0.000000,0.000000,0.000000
-2.480000,-25.157595,0.000000,-0.001066,-0.035898,0.000000,-0.003262,0.044173,-27.370399,0.032729,-0.225790,369.924683,-0.000398,0.006399,0.000000,0.000000,0.000000,0.000000
5.050000,10.899694,0.000000,-0.001017,0.073099,0.000000,-0.002864,-0.099125,12.098607,0.026330,0.547099,-151.437286,-0.000038,-0.001399,0.000000,0.000000,0.000000,0.000000
-0.460000,-0.680326,0.000000,0.001060,-0.006659,0.000000,0.000694,0.007945,-0.686170,0.014745,-0.014183,26.553272,0.000009,0.000467,0.000000,0.000000,0.000000,0.000000
2.400000,4.139857,0.000000,0.001079,0.034740,0.000000,0.000685,-0.034465,4.172361,0.014278,0.061528,-161.461258,-0.000014,-0.002892,0.000000,0.000000,0.000000,0.000000
-1.820000,-6.108461,0.000000,0.001363,-0.026345,0.000000,0.000700,0.028975,-6.202031,0.017170,-0.070444,176.236710,-0.000039,0.003152,0.000000,0.000000,0.000000,0.000000
2.990000,6.962487,0.000000,0.001458,0.043280,0.000000,0.000739,-0.044950,7.134412,0.014018,0.136944,-161.782242,0.000014,-0.002699,0.000000,0.000000,0.000000,0.000000
-3.070000,-8.771865,0.000000,0.001781,-0.044438,0.000000,0.000725,0.051363,-9.096201,0.016717,-0.186222,173.324646,-0.000033,0.002783,0.000000,0.000000,0.000000,0.000000
-5.670000,-3.763507,0.000000,0.001847,-0.082073,0.000000,0.000758,0.096968,-3.957978,0.013934,-0.403796,65.662796,0.000187,0.000146,0.000000,0.000000,0.000000,0.000000
-2.690000,4.313558,0.000000,0.001813,-0.038938,0.000000,0.000571,0.049212,4.606558,0.013788,-0.229322,-68.293900,0.000220,-0.001914,0.000000,0.000000,0.000000,0.000000
-2.350000,0.492151,0.000000,0.001918,-0.034016,0.000000,0.000351,0.045571,0.533320,0.015702,-0.232935,-7.208094,0.000133,-0.000763,0.000000,0.000000,0.000000,0.000000
0.830000,4.603058,0.000000,0.002051,0.012014,0.000000,0.000218,-0.013326,5.107482,0.016465,0.073548,-63.929947,0.000060,-0.001010,0.000000,0.000000,0.000000,0.000000
-2.170000,-1.867278,0.000000,-0.000997,-0.031411,0.000000,-0.001799,0.031224,-1.882990,0.034999,-0.055742,72.867584,0.000049,0.001231,0.000000,0.000000,0.000000,0.000000
-2.680000,-0.738226,0.000000,-0.000998,-0.038793,0.000000,-0.001847,0.038698,-0.744923,0.033768,-0.069085,28.826885,0.000090,0.000357,0.000000,0.000000,0.000000,0.000000
-2.580000,0.144750,0.000000,-0.000797,-0.037346,0.000000,-0.001938,0.038220,0.145846,0.033411,-0.092920,-4.144351,0.000106,-0.000330,0.000000,0.000000,0.000000,0.000000
1.110000,5.341284,0.000000,-0.000597,0.016067,0.000000,-0.002044,-0.017911,5.472411,0.033742,0.054568,-124.094170,0.000055,-0.002202,0.000000,0.000000,0.000000,0.000000
-2.360000,-5.022834,0.000000,-0.000236,-0.034161,0.000000,-0.002099,0.037701,-5.209669,0.035943,-0.136688,99.268265,0.000003,0.001514,0.000000,0.000000,0.000000,0.000000
-0.870000,2.156779,0.000000,-0.000031,-0.012593,0.000000,-0.002102,0.014515,2.265371,0.034429,-0.060446,-37.582474,0.000082,-0.000878,0.000000,0.000000,0.000000,0.000000
0.140000,1.461978,0.000000,0.000238,0.002027,0.000000,-0.002184,-0.002160,1.559359,0.035307,0.010063,-23.118071,0.000024,-0.000409,0.000000,0.000000,0.000000,0.000000
-2.260000,-3.474006,0.000000,0.000551,-0.032714,0.000000,-0.002208,0.042185,-3.782215,0.035716,-0.215630,51.118542,0.000042,0.000385,0.000000,0.000000,0.000000,0.000000
2.190000,6.441386,0.000000,0.000766,0.031700,0.000000,-0.002250,-0.041373,7.147522,0.035331,0.228351,-89.464966,0.000023,-0.001077,0.000000,0.000000,0.000000,0.000000
-3.040000,-5.109684,0.000000,-0.001200,-0.044004,0.000000,-0.002077,0.043918,-5.151261,0.038408,-0.078404,199.342545,0.000021,0.003564,0.000000,0.000000,0.000000,0.000000
-1.550000,2.156779,0.000000,-0.001227,-0.022436,0.000000,-0.002098,0.021716,2.173089,0.034844,-0.038769,-84.093803,0.000100,-0.001704,0.000000,0.000000,0.000000,0.000000
0.810000,3.416106,0.000000,-0.000954,0.011725,0.000000,-0.002198,-0.013258,3.466827,0.036548,0.032234,-98.513245,0.000030,-0.001775,0.000000,0.000000,0.000000,0.000000
-0.100000,-1.317227,0.000000,-0.000578,-0.001448,0.000000,-0.002228,0.000934,-1.351517,0.038323,-0.002847,30.647438,-0.000023,0.000576,0.000000,0.000000,0.000000,0.000000
0.520000,0.897452,0.000000,-0.000249,0.007527,0.000000,-0.002205,-0.008641,0.928578,0.037747,0.031329,-17.693697,-0.000006,-0.000251,0.000000,0.000000,0.000000,0.000000
1.250000,1.056677,0.000000,0.000106,0.018094,0.000000,-0.002199,-0.020785,1.108571,0.037998,0.086553,-18.391180,-0.000035,-0.000114,0.000000,0.000000,0.000000,0.000000
3.590000,3.387156,0.000000,0.000491,0.051965,0.000000,-0.002164,-0.062162,3.615744,0.038112,0.289669,-53.604713,-0.000100,-0.000231,0.000000,0.000000,0.000000,0.000000
-2.500000,-8.815290,0.000000,0.000980,-0.036188,0.000000,-0.002064,0.047134,-9.593300,0.038343,-0.240927,129.658279,-0.000054,0.001804,0.000000,0.000000,0.000000,0.000000
1.040000,5.124159,0.000000,0.001216,0.015054,0.000000,-0.002010,-0.018508,5.684862,0.036539,0.102151,-71.156975,0.000058,-0.001074,0.000000,0.000000,0.000000,0.000000
0.280000,-1.100102,0.000000,0.001608,0.004053,0.000000,-0.002068,-0.003461,-1.253123,0.037614,0.020369,14.711736,-0.000033,0.000336,0.000000,0.000000,0.000000,0.000000
0.000000,-1.056677,0.000000,-0.001695,0.000000,0.000000,-0.002675,-0.001634,-1.066122,0.043215,0.002917,41.256588,-0.000025,0.000788,0.000000,0.000000,0.000000,0.000000
-3.450000,-4.993884,0.000000,-0.001592,-0.049939,0.000000,-0.002651,0.049503,-5.034621,0.042427,-0.088374,194.828842,0.000039,0.003449,0.000000,0.000000,0.000000,0.000000
0.550000,5.790010,0.000000,-0.001378,0.007961,0.000000,-0.002689,-0.009766,5.876766,0.038978,0.023744,-166.993973,0.000085,-0.003104,0.000000,0.000000,0.000000,0.000000
1.400000,1.230377,0.000000,-0.000987,0.020265,0.000000,-0.002774,-0.022842,1.259192,0.042082,0.069589,-28.553852,-0.000038,-0.000347,0.000000,0.000000,0.000000,0.000000
1.310000,-0.130275,0.000000,-0.000566,0.018962,0.000000,-0.002736,-0.021702,-0.137180,0.042429,0.078682,2.613922,-0.000061,0.000263,0.000000,0.000000,0.000000,0.000000
0.940000,-0.535576,0.000000,-0.000154,0.013607,0.000000,-0.002675,-0.015900,-0.565552,0.042166,0.066211,9.382497,-0.000054,0.000356,0.000000,0.000000,0.000000,0.000000
3.250000,3.343731,0.000000,0.000240,0.047044,0.000000,-0.002621,-0.056522,3.569198,0.041810,0.263386,-52.914665,-0.000085,-0.000290,0.000000,0.000000,0.000000,0.000000
-4.560000,-11.304995,0.000000,0.000734,-0.066006,0.000000,-0.002536,0.084637,-12.301964,0.042100,-0.432623,166.267227,-0.000004,0.001979,0.000000,0.000000,0.000000,0.000000
0.180000,6.861162,0.000000,0.000900,0.002606,0.000000,-0.002532,-0.002281,7.613067,0.040121,0.012587,-95.292145,0.000138,-0.001774,0.000000,0.000000,0.000000,0.000000
0.010000,-0.246075,0.000000,0.001272,0.000145,0.000000,-0.002670,0.001596,-0.283803,0.041895,-0.009393,3.331867,-0.000001,0.000041,0.000000,0.000000,0.000000,0.000000
-0.960000,4.689908,0.000000,-0.001769,-0.013896,0.000000,-0.002754,0.012518,4.726163,0.043422,-0.022347,-182.892181,0.000123,-0.003524,0.000000,0.000000,0.000000,0.000000
-0.170000,1.143527,0.000000,-0.001704,-0.002461,0.000000,-0.002877,0.000775,1.151489,0.046946,-0.001384,-44.560093,0.000024,-0.000841,0.000000,0.000000,0.000000,0.000000
0.370000,0.781651,0.000000,-0.001275,0.005356,0.000000,-0.002901,-0.006934,0.791964,0.047787,0.016857,-22.504429,-0.000004,-0.000379,0.000000,0.000000,0.000000,0.000000
-2.610000,-4.313558,0.000000,-0.000831,-0.037780,0.000000,-0.002897,0.039713,-4.422590,0.048166,-0.120988,100.288086,0.000024,0.001572,0.000000,0.000000,0.000000,0.000000
1.140000,5.428134,0.000000,-0.000528,0.016502,0.000000,-0.002920,-0.018925,5.625727,0.046593,0.068615,-107.196106,0.000055,-0.001847,0.000000,0.000000,0.000000,0.000000
1.910000,1.114577,0.000000,-0.000065,0.027647,0.000000,-0.002976,-0.032020,1.168862,0.048440,0.133341,-19.391401,-0.000065,-0.000003,0.000000,0.000000,0.000000,0.000000
1.550000,-0.521101,0.000000,0.000430,0.022436,0.000000,-0.002911,-0.026575,-0.560123,0.048443,0.123837,8.304033,-0.000082,0.000492,0.000000,0.000000,0.000000,0.000000
-1.670000,-4.660958,0.000000,0.000912,-0.024173,0.000000,-0.002829,0.031812,-5.074556,0.047951,-0.162607,68.585182,-0.000010,0.000858,0.000000,0.000000,0.000000,0.000000
-1.800000,-0.188175,0.000000,0.001262,-0.026055,0.000000,-0.002819,0.036535,-0.213406,0.047093,-0.201645,2.671189,0.000095,-0.000496,0.000000,0.000000,0.000000,0.000000
-0.690000,1.606728,0.000000,0.001614,-0.009988,0.000000,-0.002914,0.016428,1.818673,0.047590,-0.096669,-21.351330,0.000079,-0.000665,0.000000,0.000000,0.000000,0.000000
-2.310000,-2.388379,0.000000,-0.002442,-0.033437,0.000000,-0.003595,0.031854,-2.408587,0.051184,-0.056867,93.207047,0.000040,0.001612,0.000000,0.000000,0.000000,0.000000
-3.460000,-1.664628,0.000000,-0.002411,-0.050084,0.000000,-0.003635,0.048812,-1.679034,0.049572,-0.087141,64.974937,0.000100,0.000992,0.000000,0.000000,0.000000,0.000000
-0.600000,4.139857,0.000000,-0.002118,-0.008685,0.000000,-0.003735,0.006867,4.201260,0.048580,-0.016695,-119.382843,0.000098,-0.002308,0.000000,0.000000,0.000000,0.000000
-0.010000,0.854027,0.000000,-0.001708,-0.000145,0.000000,-0.003833,-0.001680,0.873219,0.050888,0.005119,-19.801405,0.000012,-0.000357,0.000000,0.000000,0.000000,0.000000
-0.630000,-0.897452,0.000000,-0.001284,-0.009119,0.000000,-0.003845,0.008707,-0.932924,0.051245,-0.031568,17.776510,0.000006,0.000252,0.000000,0.000000,0.000000,0.000000
-1.110000,-0.694801,0.000000,-0.000898,-0.016067,0.000000,-0.003851,0.017528,-0.733263,0.050993,-0.072989,12.164820,0.000034,0.000032,0.000000,0.000000,0.000000,0.000000
1.900000,4.356983,0.000000,-0.000540,0.027503,0.000000,-0.003885,-0.033865,4.651335,0.050960,0.157809,-68.957733,-0.000004,-0.000879,0.000000,0.000000,0.000000,0.000000
-1.530000,-4.964934,0.000000,-0.000058,-0.022147,0.000000,-0.003881,0.028013,-5.405069,0.051839,-0.143186,73.052223,-0.000027,0.000998,0.000000,0.000000,0.000000,0.000000
