0.236882,0.129960,0.000000,nan,-0.000000,ovf,0.000003,-0.000000,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000001,ovf,0.000000,-0.000000
-7.010000,-13.259124,0.000000,-0.000897,-0.101470,0.000000,-0.004035,0.127542,-14.427257,0.044970,-0.651931,194.991608,0.000072,0.001931,0.000000,0.000000,0.000000,0.000000
7.070000,20.380836,0.000000,-0.000894,0.102338,0.000000,-0.004107,-0.138066,22.622530,0.043039,0.762028,-283.164398,0.000055,-0.003304,0.000000,0.000000,0.000000,0.000000
0.390000,-9.669317,0.000000,-0.000303,0.005645,0.000000,-0.004161,-0.008422,-10.979828,0.046343,0.049562,128.903824,-0.000231,0.002581,0.000000,0.000000,0.000000,0.000000
-1.980000,-3.430581,0.000000,0.000004,-0.028661,0.000000,-0.003931,0.043119,-3.993804,0.043762,-0.267738,44.435474,0.000041,0.000112,0.000000,0.000000,0.000000,0.000000
-1.850000,-0.434251,0.000000,-0.000590,-0.026779,0.000000,-0.001271,0.026886,-0.438443,0.029519,-0.047997,16.966768,0.000064,0.000191,0.000000,0.000000,0.000000,0.000000
-4.100000,-3.256881,0.000000,-0.000591,-0.059348,0.000000,-0.001336,0.060160,-3.283512,0.029328,-0.107400,127.064743,0.000100,0.002115,0.000000,0.000000,0.000000,0.000000
-0.910000,4.617533,0.000000,-0.000500,-0.013172,0.000000,-0.001436,0.013252,4.686803,0.027213,-0.032217,-133.180038,0.000124,-0.002613,0.000000,0.000000,0.000000,0.000000
3.600000,6.528237,0.000000,-0.000263,0.052110,0.000000,-0.001560,-0.056291,6.688939,0.029825,0.171494,-151.680557,-0.000026,-0.002403,0.000000,0.000000,0.000000,0.000000
6.000000,3.474006,0.000000,0.000174,0.086850,0.000000,-0.001535,-0.096323,3.600231,0.032229,0.349228,-68.601036,-0.000192,-0.000350,0.000000,0.000000,0.000000,0.000000
2.190000,-5.514985,0.000000,0.000718,0.031700,0.000000,-0.001342,-0.035799,-5.800117,0.032579,0.149076,96.223839,-0.000206,0.002226,0.000000,0.000000,0.000000,0.000000
3.330000,1.650153,0.000000,0.001101,0.048202,0.000000,-0.001136,-0.056881,1.760394,0.030353,0.265061,-26.098480,-0.000120,0.000219,0.000000,0.000000,0.000000,0.000000
0.680000,-3.835881,0.000000,0.001539,0.009843,0.000000,-0.001016,-0.010530,-4.175953,0.030134,0.053826,56.440109,-0.000107,0.001214,0.000000,0.000000,0.000000,0.000000
-0.870000,-2.243629,0.000000,0.001875,-0.012593,0.000000,-0.000908,0.019351,-2.494143,0.028920,-0.106802,31.218990,0.000005,0.000300,0.000000,0.000000,0.000000,0.000000
-1.420000,-0.796126,0.000000,0.002158,-0.020555,0.000000,-0.000914,0.032160,-0.907690,0.028620,-0.189247,10.656332,0.000070,-0.000311,0.000000,0.000000,0.000000,0.000000
-0.550000,-4.979409,0.000000,-0.001662,-0.007961,0.000000,-0.002601,0.006547,-5.020007,0.041438,-0.011688,194.263290,-0.000077,0.003647,0.000000,0.000000,0.000000,0.000000
-2.610000,-2.981855,0.000000,-0.001584,-0.037780,0.000000,-0.002524,0.037061,-3.006471,0.037791,-0.066162,116.343872,0.000043,0.002017,0.000000,0.000000,0.000000,0.000000
-6.510000,-5.645260,0.000000,-0.001368,-0.094232,0.000000,-0.002567,0.097112,-5.732201,0.035774,-0.236096,162.886017,0.000154,0.002442,0.000000,0.000000,0.000000,0.000000
1.040000,10.928644,0.000000,-0.001345,0.015054,0.000000,-0.002721,-0.017626,11.198531,0.033332,0.053697,-253.941544,0.000164,-0.004668,0.000000,0.000000,0.000000,0.000000
0.670000,-0.535576,0.000000,-0.000990,0.009698,0.000000,-0.002885,-0.011878,-0.557087,0.037999,0.043065,10.615078,-0.000043,0.000326,0.000000,0.000000,0.000000,0.000000
2.720000,2.967380,0.000000,-0.000660,0.039372,0.000000,-0.002842,-0.046257,3.117550,0.037673,0.192623,-51.720097,-0.000066,-0.000459,0.000000,0.000000,0.000000,0.000000
3.210000,0.709276,0.000000,-0.000247,0.046465,0.000000,-0.002776,-0.056411,0.755242,0.038132,0.262868,-11.196733,-0.000138,0.000500,0.000000,0.000000,0.000000,0.000000
3.330000,0.173700,0.000000,0.000185,0.048202,0.000000,-0.002638,-0.060892,0.186092,0.037632,0.311251,-2.515125,-0.000161,0.000793,0.000000,0.000000,0.000000,0.000000
0.560000,-4.009582,0.000000,0.000623,0.008106,0.000000,-0.002477,-0.010008,-4.454480,0.036839,0.055236,55.756374,-0.000111,0.001204,0.000000,0.000000,0.000000,0.000000
0.130000,-0.622426,0.000000,0.000948,0.001882,0.000000,-0.002366,-0.001323,-0.710253,0.035635,0.007783,8.338412,-0.000017,0.000177,0.000000,0.000000,0.000000,0.000000
-0.480000,-0.882977,0.000000,0.001260,-0.006948,0.000000,-0.002349,0.012347,-1.031173,0.035459,-0.076667,11.472934,0.000014,0.000010,0.000000,0.000000,0.000000,0.000000
-3.040000,-19.382059,0.000000,-0.001060,-0.044004,0.000000,-0.001870,0.044055,-19.537071,0.035414,-0.078648,756.041931,-0.000251,0.014103,0.000000,0.000000,0.000000,0.000000
-5.670000,-3.806931,0.000000,-0.001094,-0.082073,0.000000,-0.001619,0.082914,-3.837707,0.021311,-0.148021,148.510880,0.000152,0.002386,0.000000,0.000000,0.000000,0.000000
-0.610000,7.324363,0.000000,-0.001156,-0.008830,0.000000,-0.001771,0.008025,7.435124,0.018926,-0.019510,-211.276245,0.000162,-0.004058,0.000000,0.000000,0.000000,0.000000
-1.700000,-1.577778,0.000000,-0.000989,-0.024608,0.000000,-0.001933,0.025386,-1.617796,0.022983,-0.077338,36.685684,0.000038,0.000493,0.000000,0.000000,0.000000,0.000000
-4.760000,-4.429358,0.000000,-0.000879,-0.068901,0.000000,-0.001971,0.075593,-4.593493,0.022490,-0.274070,87.527260,0.000117,0.000915,0.000000,0.000000,0.000000,0.000000
-1.010000,5.428135,0.000000,-0.000911,-0.014620,0.000000,-0.002089,0.015841,5.705603,0.021575,-0.065964,-94.655861,0.000151,-0.001972,0.000000,0.000000,0.000000,0.000000
3.560000,6.615087,0.000000,-0.000786,0.051531,0.000000,-0.002239,-0.063181,7.065611,0.023548,0.294414,-104.750252,-0.000037,-0.001183,0.000000,0.000000,0.000000,0.000000
6.590000,4.385933,0.000000,-0.000472,0.095390,0.000000,-0.002202,-0.121568,4.769773,0.024731,0.621397,-64.465874,-0.000238,0.000462,0.000000,0.000000,0.000000,0.000000
-0.410000,-10.132518,0.000000,-0.000033,-0.005935,0.000000,-0.001963,0.007893,-11.250362,0.024269,-0.043566,140.819885,-0.000191,0.002548,0.000000,0.000000,0.000000,0.000000
3.960000,6.325586,0.000000,0.000110,0.057321,0.000000,-0.001772,-0.081008,7.178541,0.021721,0.476694,-84.276505,-0.000083,-0.000311,0.000000,0.000000,0.000000,0.000000
-0.280000,-6.137411,0.000000,0.000437,-0.004053,0.000000,-0.001689,0.006755,-7.140337,0.022032,-0.041943,79.444138,-0.000117,0.001391,0.000000,0.000000,0.000000,0.000000
-2.770000,2.967381,0.000000,0.000545,-0.040096,0.000000,0.000112,0.041660,2.990486,0.018012,-0.074372,-115.725288,0.000170,-0.002395,0.000000,0.000000,0.000000,0.000000
-2.230000,0.781651,0.000000,0.000481,-0.032279,0.000000,-0.000057,0.033543,0.787318,0.020407,-0.059883,-30.467482,0.000105,-0.000734,0.000000,0.000000,0.000000,0.000000
1.990000,6.108461,0.000000,0.000608,0.028805,0.000000,-0.000163,-0.029487,6.200506,0.021142,0.071688,-176.193359,0.000037,-0.003141,0.000000,0.000000,0.000000,0.000000
1.020000,-1.404078,0.000000,0.000936,0.014765,0.000000,-0.000200,-0.014863,-1.440122,0.024283,0.045281,32.656670,-0.000068,0.000747,0.000000,0.000000,0.000000,0.000000
1.510000,0.709276,0.000000,0.001225,0.021857,0.000000,-0.000133,-0.022928,0.733906,0.023536,0.083129,-13.984296,-0.000048,-0.000041,0.000000,0.000000,0.000000,0.000000
1.200000,-0.448726,0.000000,0.001544,0.017370,0.000000,-0.000085,-0.018286,-0.473618,0.023577,0.076147,7.857313,-0.000058,0.000355,0.000000,0.000000,0.000000,0.000000
-2.960000,-6.021611,0.000000,0.001860,-0.042846,0.000000,-0.000026,0.053989,-6.435163,0.023223,-0.251583,95.403633,0.000024,0.001125,0.000000,0.000000,0.000000,0.000000
-3.310000,-0.506626,0.000000,0.002009,-0.047912,0.000000,-0.000050,0.063309,-0.553748,0.022097,-0.323602,7.484178,0.000161,-0.000736,0.000000,0.000000,0.000000,0.000000
-2.110000,1.737003,0.000000,0.002157,-0.030542,0.000000,-0.000211,0.043734,1.925208,0.022833,-0.241378,-24.097679,0.000154,-0.001108,0.000000,0.000000,0.000000,0.000000
4.380000,9.394291,0.000000,0.002370,0.063401,0.000000,-0.000366,-0.086417,10.660179,0.023941,0.508524,-125.151138,-0.000032,-0.000992,0.000000,0.000000,0.000000,0.000000
2.870000,-2.185729,0.000000,0.002869,0.041543,0.000000,-0.000333,-0.058176,-2.546717,0.024933,0.361229,28.335043,-0.000206,0.001515,0.000000,0.000000,0.000000,0.000000
-3.340000,-8.829765,0.000000,-0.001791,-0.048347,0.000000,-0.002751,0.047766,-8.901004,0.042404,-0.085274,344.449402,-0.000039,0.006289,0.000000,0.000000,0.000000,0.000000
-2.550000,1.143527,0.000000,-0.001821,-0.036911,0.000000,-0.002712,0.035928,1.151774,0.036115,-0.064140,-44.571144,0.000119,-0.001029,0.000000,0.000000,0.000000,0.000000
-0.200000,3.401631,0.000000,-0.001594,-0.002895,0.000000,-0.002831,0.001361,3.452168,0.037144,-0.003308,-98.096703,0.000069,-0.001865,0.000000,0.000000,0.000000,0.000000
1.750000,2.822630,0.000000,-0.001268,0.025331,0.000000,-0.002900,-0.028589,2.891128,0.039009,0.087098,-65.560165,-0.000023,-0.001002,0.000000,0.000000,0.000000,0.000000
3.210000,2.113354,0.000000,-0.000864,0.046465,0.000000,-0.002877,-0.052597,2.189275,0.040011,0.190695,-41.715797,-0.000101,-0.000272,0.000000,0.000000,0.000000,0.000000
-3.420000,-9.596942,0.000000,-0.000403,-0.049505,0.000000,-0.002777,0.056736,-10.091649,0.040283,-0.236263,167.420273,-0.000037,0.002532,0.000000,0.000000,0.000000,0.000000
-0.100000,4.805708,0.000000,-0.000233,-0.001448,0.000000,-0.002739,0.001467,5.131483,0.037752,-0.006836,-76.076096,0.000101,-0.001464,0.000000,0.000000,0.000000,0.000000
-0.720000,-0.897452,0.000000,0.000078,-0.010422,0.000000,-0.002840,0.013315,-0.979260,0.039216,-0.068060,13.235190,0.000017,0.000069,0.000000,0.000000,0.000000,0.000000
-7.810000,-10.262793,0.000000,0.000361,-0.113050,0.000000,-0.002858,0.151680,-11.396406,0.039146,-0.837164,142.647903,0.000194,0.000436,0.000000,0.000000,0.000000,0.000000
5.840000,11.551070,0.000000,-0.001110,0.084534,0.000000,-0.001849,-0.087614,11.642145,0.032417,0.156412,-450.525635,-0.000017,-0.008108,0.000000,0.000000,0.000000,0.000000
-3.660000,-13.751275,0.000000,-0.000803,-0.052979,0.000000,-0.001832,0.053422,-13.861648,0.040525,-0.095370,536.415466,-0.000118,0.009914,0.000000,0.000000,0.000000,0.000000
-6.580000,-4.226707,0.000000,-0.000666,-0.095246,0.000000,-0.001714,0.098905,-4.291967,0.030611,-0.240458,121.960396,0.000186,0.001641,0.000000,0.000000,0.000000,0.000000
-7.670000,-1.577778,0.000000,-0.000670,-0.111023,0.000000,-0.001900,0.118609,-1.618106,0.028971,-0.361347,36.692707,0.000290,-0.000286,0.000000,0.000000,0.000000,0.000000
-5.160000,3.633231,0.000000,-0.000728,-0.074691,0.000000,-0.002190,0.082195,3.765668,0.029256,-0.298008,-71.753357,0.000293,-0.002164,0.000000,0.000000,0.000000,0.000000
8.430000,19.671560,0.000000,-0.000681,0.122024,0.000000,-0.002483,-0.141784,20.679163,0.031420,0.590420,-343.066956,0.000007,-0.004895,0.000000,0.000000,0.000000,0.000000
7.270000,-2.576555,0.000000,-0.000517,0.105233,0.000000,-0.001336,-0.108191,-2.597939,0.035351,0.193146,100.534576,-0.000342,0.002435,0.000000,0.000000,0.000000,0.000000
0.520000,-9.770642,0.000000,-0.000147,0.007527,0.000000,-0.000994,-0.007857,-9.849191,0.032916,0.014027,381.142181,-0.000207,0.007250,0.000000,0.000000,0.000000,0.000000
0.550000,0.043425,0.000000,0.000121,0.007961,0.000000,-0.000787,-0.008198,0.043171,0.025666,0.019932,-1.226747,-0.000021,0.000017,0.000000,0.000000,0.000000,0.000000
-4.640000,-7.512538,0.000000,0.000392,-0.067164,0.000000,-0.000766,0.072610,-7.700128,0.025648,-0.221209,174.610596,0.000051,0.002708,0.000000,0.000000,0.000000,0.000000
0.490000,7.425688,0.000000,0.000430,0.007093,0.000000,-0.000817,-0.007404,7.697893,0.022941,0.026844,-146.680420,0.000126,-0.002710,0.000000,0.000000,0.000000,0.000000
0.340000,-0.217125,0.000000,0.000698,0.004922,0.000000,-0.000942,-0.004881,-0.230014,0.025650,0.020324,3.815929,-0.000018,0.000132,0.000000,0.000000,0.000000,0.000000
-3.750000,-5.920286,0.000000,0.000962,-0.054281,0.000000,-0.000925,0.066714,-6.326731,0.025518,-0.310881,93.796097,0.000061,0.000935,0.000000,0.000000,0.000000,0.000000
-11.520000,-11.247095,0.000000,0.001057,-0.166752,0.000000,-0.000985,0.212809,-12.237836,0.024583,-1.087771,165.400497,0.000344,0.000188,0.000000,0.000000,0.000000,0.000000
3.610000,21.900715,0.000000,0.000829,0.052255,0.000000,-0.001329,-0.068779,24.310268,0.024396,0.379610,-304.289734,0.000274,-0.004735,0.000000,0.000000,0.000000,0.000000
4.810000,1.737003,0.000000,0.001244,0.069625,0.000000,-0.001603,-0.096825,1.968390,0.029131,0.569766,-23.109011,-0.000225,0.001112,0.000000,0.000000,0.000000,0.000000
5.420000,0.882977,0.000000,0.001716,0.078455,0.000000,-0.001378,-0.115436,1.022969,0.028018,0.716770,-11.381661,-0.000292,0.001721,0.000000,0.000000,0.000000,0.000000
-3.170000,-4.762283,0.000000,-0.001187,-0.045886,0.000000,-0.001988,0.045850,-4.801013,0.035130,-0.081853,185.788712,0.000034,0.003293,0.000000,0.000000,0.000000,0.000000
0.320000,5.051784,0.000000,-0.001228,0.004632,0.000000,-0.002022,-0.006000,5.091195,0.031837,0.010711,-197.018158,0.000080,-0.003708,0.000000,0.000000,0.000000,0.000000
-0.310000,-0.911927,0.000000,-0.000890,-0.004487,0.000000,-0.002102,0.003762,-0.926958,0.035544,-0.009146,26.340418,-0.000008,0.000481,0.000000,0.000000,0.000000,0.000000
0.160000,0.680326,0.000000,-0.000589,0.002316,0.000000,-0.002094,-0.003122,0.695745,0.035063,0.009512,-15.776945,0.000005,-0.000274,0.000000,0.000000,0.000000,0.000000
-3.220000,-4.892559,0.000000,-0.000272,-0.046610,0.000000,-0.002099,0.051495,-5.074556,0.035337,-0.186702,96.693741,0.000043,0.001326,0.000000,0.000000,0.000000,0.000000
-1.020000,3.184506,0.000000,-0.000106,-0.014765,0.000000,-0.002142,0.016937,3.345876,0.034011,-0.070530,-55.508018,0.000109,-0.001244,0.000000,0.000000,0.000000,0.000000
0.020000,1.505403,0.000000,0.000153,0.000290,0.000000,-0.002251,-0.000165,1.605786,0.035255,0.000768,-23.806364,0.000030,-0.000446,0.000000,0.000000,0.000000,0.000000
-5.000000,-7.266463,0.000000,0.000457,-0.072375,0.000000,-0.002281,0.092363,-7.907913,0.035702,-0.472113,106.879417,0.000100,0.000748,0.000000,0.000000,0.000000,0.000000
-4.510000,0.709276,0.000000,0.000550,-0.065282,0.000000,-0.002381,0.088047,0.784274,0.034954,-0.485957,-9.816689,0.000253,-0.001502,0.000000,0.000000,0.000000,0.000000
7.720000,17.702955,0.000000,0.000667,0.111747,0.000000,-0.002634,-0.157285,20.091875,0.036456,0.925543,-235.879807,-0.000045,-0.001960,0.000000,0.000000,0.000000,0.000000
-4.570000,-6.745362,0.000000,-0.001208,-0.066151,0.000000,-0.002076,0.066585,-6.799936,0.038014,-0.118870,263.142700,0.000051,0.004665,0.000000,0.000000,0.000000,0.000000
2.220000,9.828543,0.000000,-0.001296,0.032135,0.000000,-0.002127,-0.034229,9.905909,0.033349,0.061107,-383.336975,0.000095,-0.007102,0.000000,0.000000,0.000000,0.000000
-3.900000,-8.858716,0.000000,-0.000835,-0.056453,0.000000,-0.002222,0.058161,-8.994710,0.040451,-0.141401,255.593369,-0.000013,0.004470,0.000000,0.000000,0.000000,0.000000
0.020000,5.674211,0.000000,-0.000669,0.000290,0.000000,-0.002209,-0.001030,5.813509,0.035981,0.003137,-131.829025,0.000107,-0.002496,0.000000,0.000000,0.000000,0.000000
3.860000,5.558410,0.000000,-0.000330,0.055874,0.000000,-0.002316,-0.062459,5.761185,0.038477,0.226451,-109.777199,-0.000060,-0.001461,0.000000,0.000000,0.000000,0.000000
-1.320000,-7.498063,0.000000,0.000175,-0.019107,0.000000,-0.002256,0.022280,-7.885228,0.039938,-0.092778,130.815796,-0.000089,0.002229,0.000000,0.000000,0.000000,0.000000
-3.230000,-2.764730,0.000000,0.000455,-0.046754,0.000000,-0.002167,0.057012,-2.956279,0.037709,-0.265667,43.827900,0.000098,0.000107,0.000000,0.000000,0.000000,0.000000
1.550000,6.919062,0.000000,0.000655,0.022436,0.000000,-0.002266,-0.027622,7.524025,0.037602,0.141190,-101.690979,0.000068,-0.001544,0.000000,0.000000,0.000000,0.000000
-1.230000,-4.024057,0.000000,0.001062,-0.017804,0.000000,-0.002333,0.025233,-4.470993,0.039146,-0.139268,55.963066,-0.000017,0.000686,0.000000,0.000000,0.000000,0.000000
2.380000,5.225484,0.000000,0.001358,0.034451,0.000000,-0.002317,-0.046857,5.927452,0.038460,0.275732,-69.588646,-0.000014,-0.000573,0.000000,0.000000,0.000000,0.000000
-1.390000,-5.457085,0.000000,0.001814,-0.020120,0.000000,-0.002302,0.032996,-6.351782,0.039033,-0.204878,70.670586,-0.000031,0.000785,0.000000,0.000000,0.000000,0.000000
-3.110000,-5.659735,0.000000,-0.001646,-0.045017,0.000000,-0.002597,0.044506,-5.705756,0.041907,-0.079454,220.800278,0.000012,0.003964,0.000000,0.000000,0.000000,0.000000
-8.440000,-7.715188,0.000000,-0.001667,-0.122169,0.000000,-0.002609,0.123381,-7.777447,0.037942,-0.220264,300.970245,0.000186,0.005096,0.000000,0.000000,0.000000,0.000000
-7.880000,0.810600,0.000000,-0.001715,-0.114063,0.000000,-0.002795,0.117487,0.821918,0.032846,-0.285633,-23.355602,0.000333,-0.001224,0.000000,0.000000,0.000000,0.000000
2.000000,14.301326,0.000000,-0.001748,0.028950,0.000000,-0.003128,-0.032994,14.654921,0.034071,0.100518,-332.319794,0.000188,-0.006018,0.000000,0.000000,0.000000,0.000000
-0.870000,-4.154333,0.000000,-0.001347,-0.012593,0.000000,-0.003316,0.012498,-4.309162,0.040089,-0.045312,82.109459,-0.000048,0.001443,0.000000,0.000000,0.000000,0.000000
5.340000,8.988991,0.000000,-0.001084,0.077297,0.000000,-0.003268,-0.090568,9.448179,0.038646,0.377144,-156.745117,-0.000066,-0.001950,0.000000,0.000000,0.000000,0.000000
-0.160000,-7.961265,0.000000,-0.000560,-0.002316,0.000000,-0.003202,0.002121,-8.507550,0.040596,-0.009882,126.127510,-0.000155,0.002365,0.000000,0.000000,0.000000,0.000000
-2.530000,-3.430581,0.000000,-0.000277,-0.036622,0.000000,-0.003047,0.046091,-3.734762,0.038231,-0.235597,50.477192,0.000054,0.000314,0.000000,0.000000,0.000000,0.000000
-1.070000,2.113353,0.000000,-0.000096,-0.015488,0.000000,-0.003101,0.020586,2.343131,0.037917,-0.113622,-29.328785,0.000100,-0.000863,0.000000,0.000000,0.000000,0.000000
-0.070000,1.447503,0.000000,0.000145,-0.001013,0.000000,-0.003201,0.001640,1.639722,0.038780,-0.009649,-19.250433,0.000035,-0.000389,0.000000,0.000000,0.000000,0.000000
-4.280000,-6.093986,0.000000,0.000428,-0.061953,0.000000,-0.003236,0.093838,-7.091364,0.039169,-0.582659,78.899261,0.000119,-0.000081,0.000000,0.000000,0.000000,0.000000
-0.780000,2.692355,0.000000,-0.001094,-0.011291,0.000000,-0.001762,0.010509,2.713056,0.029408,-0.018762,-104.989326,0.000080,-0.002039,0.000000,0.000000,0.000000,0.000000
-2.620000,-2.663405,0.000000,-0.001054,-0.037925,0.000000,-0.001842,0.037752,-2.685349,0.031447,-0.067395,103.917160,0.000051,0.001789,0.000000,0.000000,0.000000,0.000000
-0.740000,2.721305,0.000000,-0.000888,-0.010712,0.000000,-0.001893,0.010273,2.761702,0.029658,-0.024974,-78.476433,0.000080,-0.001557,0.000000,0.000000,0.000000,0.000000
2.220000,4.284607,0.000000,-0.000641,0.032135,0.000000,-0.001973,-0.035227,4.389633,0.031214,0.107322,-99.540764,-0.000012,-0.001592,0.000000,0.000000,0.000000,0.000000
0.410000,-2.619980,0.000000,-0.000266,0.005935,0.000000,-0.001961,-0.006891,-2.718143,0.032806,0.024983,51.793186,-0.000070,0.001051,0.000000,0.000000,0.000000,0.000000
-3.110000,-5.095209,0.000000,0.000027,-0.045017,0.000000,-0.001891,0.052048,-5.358554,0.031755,-0.216739,88.898315,0.000039,0.001095,0.000000,0.000000,0.000000,0.000000
1.920000,7.280938,0.000000,0.000167,0.027792,0.000000,-0.001930,-0.033362,7.776098,0.030660,0.155462,-115.283485,0.000057,-0.001764,0.000000,0.000000,0.000000,0.000000
-3.700000,-8.134964,0.000000,0.000522,-0.053558,0.000000,-0.001987,0.068582,-8.852529,0.032424,-0.350557,119.646370,0.000018,0.001321,0.000000,0.000000,0.000000,0.000000
-1.190000,3.633231,0.000000,0.000642,-0.017225,0.000000,-0.002005,0.023896,4.030507,0.031104,-0.131891,-50.449532,0.000141,-0.001314,0.000000,0.000000,0.000000,0.000000
0.350000,2.229154,0.000000,0.000872,0.005066,0.000000,-0.002146,-0.005940,2.527037,0.032418,0.034951,-29.667568,0.000032,-0.000465,0.000000,0.000000,0.000000,0.000000
-1.460000,10.523343,0.000000,-0.000850,-0.021134,0.000000,-0.001609,0.020847,10.606216,0.033047,-0.037217,-410.437439,0.000257,-0.007871,0.000000,0.000000,0.000000,0.000000
0.650000,3.054230,0.000000,-0.000828,0.009409,0.000000,-0.001866,-0.010481,3.077502,0.040918,0.018711,-119.092621,0.000029,-0.002190,0.000000,0.000000,0.000000,0.000000
-4.330000,-7.208563,0.000000,-0.000396,-0.062677,0.000000,-0.001895,0.065130,-7.319609,0.043108,-0.158343,207.993759,0.000038,0.003514,0.000000,0.000000,0.000000,0.000000
-1.850000,3.589806,0.000000,-0.000201,-0.026779,0.000000,-0.001933,0.028566,3.677160,0.039594,-0.087028,-83.384468,0.000147,-0.001821,0.000000,0.000000,0.000000,0.000000
-0.140000,2.475229,0.000000,0.000104,-0.002027,0.000000,-0.002080,0.002368,2.564200,0.041415,-0.008585,-48.859863,0.000055,-0.000945,0.000000,0.000000,0.000000,0.000000
3.690000,5.543935,0.000000,0.000484,0.053413,0.000000,-0.002134,-0.061158,5.825687,0.042360,0.254676,-96.648048,-0.000055,-0.001139,0.000000,0.000000,0.000000,0.000000
-0.760000,-6.441386,0.000000,0.001033,-0.011001,0.000000,-0.002079,0.014532,-6.884663,0.043499,-0.067719,102.067627,-0.000091,0.001752,0.000000,0.000000,0.000000,0.000000
0.540000,1.881753,0.000000,0.001396,0.007817,0.000000,-0.001988,-0.008142,2.043367,0.041747,0.041620,-27.617130,0.000017,-0.000414,0.000000,0.000000,0.000000,0.000000
-0.110000,-0.940877,0.000000,0.001823,-0.001592,0.000000,-0.002005,0.004568,-1.048942,0.042161,-0.025213,13.129523,-0.000008,0.000181,0.000000,0.000000,0.000000,0.000000
-3.520000,-4.935984,0.000000,0.002235,-0.050952,0.000000,-0.001997,0.075311,-5.608228,0.041980,-0.443166,65.840927,0.000098,0.000048,0.000000,0.000000,0.000000,0.000000
-4.890000,-10.190418,0.000000,-0.002632,-0.070783,0.000000,-0.003781,0.069897,-10.272665,0.051181,-0.124781,397.529724,-0.000006,0.007190,0.000000,0.000000,0.000000,0.000000
-4.760000,0.188175,0.000000,-0.002702,-0.068901,0.000000,-0.003776,0.067781,0.188662,0.043991,-0.121005,-7.300822,0.000187,-0.000479,0.000000,0.000000,0.000000,0.000000
-1.650000,4.501733,0.000000,-0.002507,-0.023884,0.000000,-0.003963,0.022354,4.568815,0.044470,-0.054347,-129.827316,0.000147,-0.002604,0.000000,0.000000,0.000000,0.000000
-3.840000,-3.170031,0.000000,-0.002186,-0.055584,0.000000,-0.004109,0.057393,-3.250446,0.047075,-0.174850,73.708168,0.000093,0.000928,0.000000,0.000000,0.000000,0.000000
-1.030000,4.067482,0.000000,-0.001979,-0.014909,0.000000,-0.004203,0.014369,4.215291,0.046147,-0.052097,-80.320755,0.000119,-0.001664,0.000000,0.000000,0.000000,0.000000
-1.290000,-0.376351,0.000000,-0.001663,-0.018673,0.000000,-0.004321,0.019654,-0.398060,0.047811,-0.081844,6.603806,0.000045,-0.000093,0.000000,0.000000,0.000000,0.000000
3.360000,6.730887,0.000000,-0.001371,0.048636,0.000000,-0.004367,-0.060391,7.187900,0.047904,0.281416,-106.563225,-0.000027,-0.001256,0.000000,0.000000,0.000000,0.000000
-4.490000,-11.362895,0.000000,-0.000890,-0.064993,0.000000,-0.004339,0.081292,-12.364696,0.049160,-0.415525,167.115097,-0.000014,0.002043,0.000000,0.000000,0.000000,0.000000
-4.920000,-0.622427,0.000000,-0.000750,-0.071217,0.000000,-0.004325,0.094245,-0.694298,0.047118,-0.520166,8.690478,0.000242,-0.001246,0.000000,0.000000,0.000000,0.000000
-0.030000,-3.850357,0.000000,-0.000918,-0.000434,0.000000,-0.001615,-0.000422,-3.881727,0.030504,0.000754,150.214355,-0.000075,0.002849,0.000000,0.000000,0.000000,0.000000
-4.680000,-6.730887,0.000000,-0.000845,-0.067743,0.000000,-0.001540,0.068496,-6.785092,0.027656,-0.122282,262.568207,0.000057,0.004636,0.000000,0.000000,0.000000,0.000000
-5.860000,-1.708054,0.000000,-0.000823,-0.084824,0.000000,-0.001597,0.087842,-1.734751,0.023020,-0.213561,49.294640,0.000205,0.000347,0.000000,0.000000,0.000000,0.000000
-3.940000,2.779205,0.000000,-0.000862,-0.057032,0.000000,-0.001802,0.060371,2.847287,0.022673,-0.183924,-64.566017,0.000217,-0.001721,0.000000,0.000000,0.000000,0.000000
-1.320000,3.792457,0.000000,-0.000821,-0.019107,0.000000,-0.002019,0.020322,3.931032,0.024394,-0.073678,-74.904327,0.000129,-0.001614,0.000000,0.000000,0.000000,0.000000
2.680000,5.790010,0.000000,-0.000670,0.038793,0.000000,-0.002148,-0.045599,6.085709,0.026008,0.189884,-100.961800,-0.000008,-0.001395,0.000000,0.000000,0.000000,0.000000
-4.260000,-10.045668,0.000000,-0.000351,-0.061664,0.000000,-0.002139,0.074043,-10.733507,0.027403,-0.345034,159.128159,-0.000003,0.002082,0.000000,0.000000,0.000000,0.000000
0.820000,7.353313,0.000000,-0.000333,0.011870,0.000000,-0.002136,-0.015475,7.997822,0.025321,0.079102,-108.094582,0.000110,-0.001837,0.000000,0.000000,0.000000,0.000000
3.250000,3.517431,0.000000,-0.000102,0.047044,0.000000,-0.002246,-0.063055,3.902707,0.027158,0.348017,-48.849876,-0.000097,0.000020,0.000000,0.000000,0.000000,0.000000
-4.700000,5.370235,0.000000,0.000068,-0.068033,0.000000,-0.000463,0.069785,5.412354,0.022602,-0.124583,-209.446289,0.000291,-0.004303,0.000000,0.000000,0.000000,0.000000
