-0.237863,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.061435,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000011,ovf,0.000000,-0.000000
-3.620000,-6.050561,0.000000,-0.000346,-0.052400,0.000000,-0.000464,0.062863,-6.463864,0.002642,-0.292932,95.829140,0.000048,0.001021,0.000000,0.000000,0.000000,0.000000
-4.950000,-1.925178,0.000000,-0.000497,-0.071651,0.000000,-0.000512,0.090234,-2.094247,0.001620,-0.461233,28.304804,0.000204,-0.000714,0.000000,0.000000,0.000000,0.000000
-1.800000,4.559633,0.000000,-0.000709,-0.026055,0.000000,-0.000717,0.033899,5.062030,0.002334,-0.187097,-63.361031,0.000187,-0.001705,0.000000,0.000000,0.000000,0.000000
11.130000,18.716208,0.000000,-0.000793,0.161107,0.000000,-0.000904,-0.229243,21.245861,0.004039,1.348986,-249.427689,-0.000218,-0.001071,0.000000,0.000000,0.000000,0.000000
-10.180000,-15.502752,0.000000,0.001653,-0.147356,0.000000,0.001609,0.152578,-15.626137,0.000529,-0.272387,604.697388,0.000117,0.010715,0.000000,0.000000,0.000000,0.000000
-5.180000,7.237513,0.000000,0.001258,-0.074981,0.000000,0.001492,0.078060,7.295275,-0.010186,-0.139356,-282.311249,0.000349,-0.005742,0.000000,0.000000,0.000000,0.000000
-4.280000,1.302752,0.000000,0.001031,-0.061953,0.000000,0.001143,0.065865,1.322616,-0.004444,-0.160130,-37.583427,0.000203,-0.001134,0.000000,0.000000,0.000000,0.000000
2.500000,9.814068,0.000000,0.000854,0.036188,0.000000,0.000940,-0.037977,10.057598,-0.003309,0.115699,-228.069351,0.000087,-0.004003,0.000000,0.000000,0.000000,0.000000
4.120000,2.344954,0.000000,0.000988,0.059637,0.000000,0.000853,-0.065177,2.431077,0.000694,0.236304,-46.323250,-0.000130,-0.000231,0.000000,0.000000,0.000000,0.000000
0.470000,-5.283384,0.000000,0.001200,0.006803,0.000000,0.000983,-0.006474,-5.554866,0.000924,0.026959,92.155128,-0.000122,0.001818,0.000000,0.000000,0.000000,0.000000
-3.100000,-5.167584,0.000000,0.001262,-0.044873,0.000000,0.001106,0.055715,-5.520952,-0.000894,-0.259624,81.850128,0.000046,0.000844,0.000000,0.000000,0.000000,0.000000
3.300000,9.264016,0.000000,0.001180,0.047768,0.000000,0.001059,-0.059080,10.077718,-0.001738,0.301988,-136.205399,0.000031,-0.001764,0.000000,0.000000,0.000000,0.000000
-2.600000,-8.540265,0.000000,0.001378,-0.037635,0.000000,0.001028,0.052178,-9.481646,0.000026,-0.287983,118.681007,-0.000038,0.001471,0.000000,0.000000,0.000000,0.000000
2.880000,7.932314,0.000000,0.001336,0.041688,0.000000,0.001067,-0.057137,9.003516,-0.001446,0.336222,-105.701828,0.000016,-0.001095,0.000000,0.000000,0.000000,0.000000
4.980000,3.039755,0.000000,0.001533,0.072086,0.000000,0.001051,-0.106130,3.534069,-0.000351,0.658986,-39.320431,-0.000220,0.001040,0.000000,0.000000,0.000000,0.000000
-3.900000,1.983078,0.000000,0.000549,-0.056453,0.000000,0.000204,0.058402,1.998454,0.014238,-0.104260,-77.335808,0.000196,-0.001748,0.000000,0.000000,0.000000,0.000000
-3.830000,0.101325,0.000000,0.000431,-0.055439,0.000000,0.000008,0.057206,0.101698,0.015986,-0.102126,-3.935482,0.000156,-0.000348,0.000000,0.000000,0.000000,0.000000
-5.490000,-2.402854,0.000000,0.000446,-0.079468,0.000000,-0.000148,0.083569,-2.439990,0.016334,-0.203172,69.334679,0.000180,0.000764,0.000000,0.000000,0.000000,0.000000
-0.550000,7.150662,0.000000,0.000386,-0.007961,0.000000,-0.000328,0.008971,7.327343,0.015570,-0.027332,-166.157211,0.000163,-0.003222,0.000000,0.000000,0.000000,0.000000
6.060000,9.567992,0.000000,0.000551,0.087719,0.000000,-0.000490,-0.096869,9.919293,0.018792,0.351210,-189.008377,-0.000075,-0.002623,0.000000,0.000000,0.000000,0.000000
0.460000,-8.106014,0.000000,0.001011,0.006659,0.000000,-0.000416,-0.006526,-8.523498,0.021414,0.027174,141.404694,-0.000179,0.002756,0.000000,0.000000,0.000000,0.000000
-2.890000,-4.849134,0.000000,0.001234,-0.041833,0.000000,-0.000237,0.052009,-5.182059,0.018659,-0.242357,76.825912,0.000043,0.000794,0.000000,0.000000,0.000000,0.000000
-1.940000,1.375128,0.000000,0.001321,-0.028082,0.000000,-0.000280,0.037288,1.494021,0.017865,-0.190596,-20.192440,0.000129,-0.000899,0.000000,0.000000,0.000000,0.000000
-1.740000,0.289501,0.000000,0.001458,-0.025187,0.000000,-0.000409,0.035636,0.319025,0.018764,-0.196683,-3.993212,0.000102,-0.000606,0.000000,0.000000,0.000000,0.000000
-0.900000,1.215902,0.000000,0.001613,-0.013028,0.000000,-0.000511,0.020730,1.377433,0.019370,-0.121985,-16.171148,0.000082,-0.000635,0.000000,0.000000,0.000000,0.000000
-0.360000,0.781651,0.000000,0.001813,-0.005211,0.000000,-0.000593,0.010566,0.905764,0.020005,-0.065604,-10.077621,0.000046,-0.000367,0.000000,0.000000,0.000000,0.000000
-8.260000,-12.332722,0.000000,-0.000948,-0.119564,0.000000,-0.001631,0.121521,-12.431534,0.029895,-0.216944,481.073242,0.000093,0.008523,0.000000,0.000000,0.000000,0.000000
-1.870000,9.249541,0.000000,-0.001200,-0.027068,0.000000,-0.001724,0.026487,9.322606,0.021372,-0.047285,-360.764496,0.000248,-0.006975,0.000000,0.000000,0.000000,0.000000
-2.620000,-1.085627,0.000000,-0.001019,-0.037925,0.000000,-0.001972,0.038594,-1.103034,0.028347,-0.093828,31.343773,0.000083,0.000353,0.000000,0.000000,0.000000,0.000000
-1.300000,1.910703,0.000000,-0.000882,-0.018818,0.000000,-0.002055,0.019277,1.957005,0.027994,-0.058730,-44.377670,0.000089,-0.001000,0.000000,0.000000,0.000000,0.000000
-0.850000,0.651376,0.000000,-0.000692,-0.012304,0.000000,-0.002144,0.012905,0.673992,0.028994,-0.046787,-12.842659,0.000048,-0.000368,0.000000,0.000000,0.000000,0.000000
-1.150000,-0.434251,0.000000,-0.000487,-0.016646,0.000000,-0.002191,0.018672,-0.458160,0.029362,-0.077753,7.600861,0.000042,-0.000066,0.000000,0.000000,0.000000,0.000000
1.230000,3.445056,0.000000,-0.000300,0.017804,0.000000,-0.002233,-0.021863,3.678484,0.029428,0.101880,-54.534866,0.000010,-0.000757,0.000000,0.000000,0.000000,0.000000
-1.210000,-3.531906,0.000000,-0.000013,-0.017515,0.000000,-0.002244,0.022195,-3.844523,0.030185,-0.113450,51.960670,-0.000013,0.000678,0.000000,0.000000,0.000000,0.000000
-1.420000,-0.303975,0.000000,0.000169,-0.020555,0.000000,-0.002231,0.027717,-0.339910,0.029506,-0.152976,4.254630,0.000069,-0.000334,0.000000,0.000000,0.000000,0.000000
0.600000,2.923955,0.000000,0.000343,0.008685,0.000000,-0.002299,-0.011812,3.316333,0.029841,0.069505,-38.933949,0.000031,-0.000549,0.000000,0.000000,0.000000,0.000000
-3.630000,-9.524567,0.000000,-0.000371,-0.052544,0.000000,-0.000981,0.053485,-9.600981,0.026325,-0.095482,371.536987,-0.000037,0.006778,0.000000,0.000000,0.000000,0.000000
-2.590000,1.505403,0.000000,-0.000449,-0.037490,0.000000,-0.000944,0.037926,1.516891,0.019547,-0.067707,-58.700382,0.000131,-0.001307,0.000000,0.000000,0.000000,0.000000
-3.700000,-1.606728,0.000000,-0.000357,-0.053558,0.000000,-0.001075,0.055634,-1.631851,0.020854,-0.135256,46.370621,0.000119,0.000515,0.000000,0.000000,0.000000,0.000000
-5.730000,-2.938431,0.000000,-0.000320,-0.082942,0.000000,-0.001195,0.088802,-3.012190,0.020340,-0.270540,68.305397,0.000183,0.000561,0.000000,0.000000,0.000000,0.000000
3.900000,13.939449,0.000000,-0.000377,0.056453,0.000000,-0.001378,-0.063155,14.451902,0.019779,0.228975,-275.375549,0.000102,-0.004596,0.000000,0.000000,0.000000,0.000000
1.030000,-4.154333,0.000000,-0.000013,0.014909,0.000000,-0.001480,-0.017242,-4.368947,0.024375,0.071799,72.480759,-0.000130,0.001575,0.000000,0.000000,0.000000,0.000000
-0.120000,-1.664628,0.000000,0.000226,-0.001737,0.000000,-0.001351,0.002371,-1.779947,0.022800,-0.011048,26.388357,-0.000027,0.000467,0.000000,0.000000,0.000000,0.000000
-2.080000,-2.837105,0.000000,0.000417,-0.030108,0.000000,-0.001323,0.038711,-3.088287,0.022333,-0.197870,41.739754,0.000046,0.000254,0.000000,0.000000,0.000000,0.000000
-4.850000,-4.009582,0.000000,0.000527,-0.070204,0.000000,-0.001370,0.094598,-4.453244,0.022079,-0.522115,55.740906,0.000171,-0.000357,0.000000,0.000000,0.000000,0.000000
16.400000,30.093578,0.000000,-0.000542,0.237390,0.000000,-0.001043,-0.243566,30.332371,0.021810,0.434822,-1173.796387,-0.000085,-0.021049,0.000000,0.000000,0.000000,0.000000
-7.560000,-34.682163,0.000000,0.000153,-0.109431,0.000000,-0.000959,0.112202,-34.959103,0.042859,-0.200307,1352.840942,-0.000358,0.025113,0.000000,0.000000,0.000000,0.000000
-5.640000,2.779205,0.000000,0.000025,-0.081639,0.000000,-0.000600,0.085399,2.820820,0.017745,-0.207622,-80.156326,0.000285,-0.002126,0.000000,0.000000,0.000000,0.000000
-3.860000,2.576555,0.000000,-0.000010,-0.055874,0.000000,-0.000885,0.060043,2.639609,0.019871,-0.182923,-59.856644,0.000212,-0.001624,0.000000,0.000000,0.000000,0.000000
1.630000,7.946789,0.000000,0.000034,0.023594,0.000000,-0.001097,-0.026182,8.238346,0.021495,0.094926,-156.978561,0.000085,-0.002713,0.000000,0.000000,0.000000,0.000000
-0.720000,-3.401631,0.000000,0.000320,-0.010422,0.000000,-0.001182,0.012413,-3.577713,0.024208,-0.051689,59.354191,-0.000034,0.000989,0.000000,0.000000,0.000000,0.000000
-4.600000,-5.616310,0.000000,0.000505,-0.066585,0.000000,-0.001148,0.081021,-6.001665,0.023219,-0.377551,88.976868,0.000106,0.000662,0.000000,0.000000,0.000000,0.000000
2.660000,10.508868,0.000000,0.000527,0.038504,0.000000,-0.001253,-0.048160,11.430484,0.022557,0.246169,-154.488739,0.000086,-0.002261,0.000000,0.000000,0.000000,0.000000
7.050000,6.354537,0.000000,0.000861,0.102049,0.000000,-0.001339,-0.135333,7.051891,0.024818,0.746941,-88.267967,-0.000233,0.000353,0.000000,0.000000,0.000000,0.000000
3.950000,-4.733333,0.000000,-0.000683,0.057176,0.000000,-0.001406,-0.059166,-4.771759,0.031397,0.105626,184.656647,-0.000250,0.003782,0.000000,0.000000,0.000000,0.000000
0.930000,-4.371458,0.000000,-0.000453,0.013462,0.000000,-0.001156,-0.014248,-4.406916,0.027615,0.025435,170.537994,-0.000122,0.003291,0.000000,0.000000,0.000000,0.000000
-2.560000,-5.051784,0.000000,-0.000187,-0.037056,0.000000,-0.001035,0.038555,-5.129406,0.024324,-0.093735,145.757019,0.000007,0.002500,0.000000,0.000000,0.000000,0.000000
2.090000,6.730887,0.000000,-0.000086,0.030253,0.000000,-0.001042,-0.032608,6.896944,0.021824,0.099342,-156.397354,0.000042,-0.002697,0.000000,0.000000,0.000000,0.000000
-4.520000,-9.567992,0.000000,0.000225,-0.065427,0.000000,-0.001085,0.072959,-9.921730,0.024521,-0.264520,189.054810,0.000009,0.002869,0.000000,0.000000,0.000000,0.000000
-5.860000,-1.939654,0.000000,0.000244,-0.084824,0.000000,-0.001094,0.098294,-2.040549,0.021652,-0.409318,33.852673,0.000227,-0.000471,0.000000,0.000000,0.000000,0.000000
-4.240000,2.344954,0.000000,0.000207,-0.061374,0.000000,-0.001321,0.074367,2.503546,0.022124,-0.346544,-37.115971,0.000248,-0.001639,0.000000,0.000000,0.000000,0.000000
-7.740000,-5.066258,0.000000,0.000239,-0.112037,0.000000,-0.001569,0.142384,-5.513363,0.023763,-0.727795,74.515877,0.000280,-0.000555,0.000000,0.000000,0.000000,0.000000
-3.430000,6.238736,0.000000,0.000124,-0.049649,0.000000,-0.001850,0.066569,6.923811,0.024318,-0.367415,-86.664787,0.000311,-0.002634,0.000000,0.000000,0.000000,0.000000
-3.850000,-0.607951,0.000000,0.000192,-0.055729,0.000000,-0.002160,0.079181,-0.692545,0.026951,-0.465942,8.130522,0.000200,-0.001102,0.000000,0.000000,0.000000,0.000000
11.480000,22.190214,0.000000,0.000241,0.166173,0.000000,-0.002361,-0.249607,25.805147,0.028053,1.549866,-287.110809,-0.000187,-0.001242,0.000000,0.000000,0.000000,0.000000
-4.200000,-0.868501,0.000000,-0.000224,-0.060795,0.000000,-0.000838,0.062083,-0.876081,0.026335,-0.110833,33.902435,0.000152,0.000344,0.000000,0.000000,0.000000,0.000000
0.710000,7.107237,0.000000,-0.000325,0.010277,0.000000,-0.000989,-0.010856,7.163104,0.025990,0.019380,-277.196472,0.000106,-0.005197,0.000000,0.000000,0.000000,0.000000
2.530000,2.634454,0.000000,0.000002,0.036622,0.000000,-0.001095,-0.038294,2.673398,0.031187,0.093101,-75.967201,-0.000053,-0.001177,0.000000,0.000000,0.000000,0.000000
-1.860000,-6.354536,0.000000,0.000414,-0.026924,0.000000,-0.001042,0.029382,-6.513692,0.032364,-0.089515,147.706604,-0.000044,0.002557,0.000000,0.000000,0.000000,0.000000
-0.950000,1.317227,0.000000,0.000629,-0.013751,0.000000,-0.000998,0.015981,1.364046,0.029807,-0.057940,-25.991369,0.000069,-0.000654,0.000000,0.000000,0.000000,0.000000
-0.960000,-0.014475,0.000000,0.000888,-0.013896,0.000000,-0.001068,0.017083,-0.017311,0.030461,-0.071136,0.287195,0.000046,-0.000186,0.000000,0.000000,0.000000,0.000000
0.650000,2.330479,0.000000,0.001152,0.009409,0.000000,-0.001113,-0.009971,2.487148,0.030647,0.046465,-36.872868,0.000020,-0.000572,0.000000,0.000000,0.000000,0.000000
-0.400000,-1.519878,0.000000,0.001492,-0.005790,0.000000,-0.001133,0.009235,-1.656473,0.031219,-0.047204,22.388062,-0.000006,0.000297,0.000000,0.000000,0.000000,0.000000
-0.020000,0.550051,0.000000,0.001797,-0.000290,0.000000,-0.001127,0.002790,0.607100,0.030922,-0.015401,-7.599019,0.000019,-0.000186,0.000000,0.000000,0.000000,0.000000
6.210000,9.017941,0.000000,0.002129,0.089890,0.000000,-0.001146,-0.124266,10.232526,0.031108,0.731242,-120.130463,-0.000142,-0.000296,0.000000,0.000000,0.000000,0.000000
8.550000,3.387156,0.000000,0.002736,0.123761,0.000000,-0.001004,-0.182055,3.934242,0.031404,1.130420,-43.772800,-0.000418,0.002229,0.000000,0.000000,0.000000,0.000000
-2.470000,-2.475230,0.000000,-0.001691,-0.035753,0.000000,-0.002764,0.034987,-2.496059,0.047173,-0.062461,96.592041,0.000048,0.001656,0.000000,0.000000,0.000000,0.000000
1.360000,5.543935,0.000000,-0.001676,0.019686,0.000000,-0.002813,-0.021872,5.586928,0.045517,0.039047,-216.201920,0.000047,-0.003991,0.000000,0.000000,0.000000,0.000000
-4.090000,-7.888889,0.000000,-0.001168,-0.059203,0.000000,-0.002859,0.060689,-8.010431,0.049508,-0.147546,227.624146,0.000012,0.003918,0.000000,0.000000,0.000000,0.000000
-1.890000,3.184506,0.000000,-0.000926,-0.027358,0.000000,-0.002872,0.028409,3.261643,0.045590,-0.086551,-73.962082,0.000139,-0.001642,0.000000,0.000000,0.000000,0.000000
-3.630000,-2.518655,0.000000,-0.000591,-0.052544,0.000000,-0.003010,0.057736,-2.613774,0.047231,-0.209329,49.804482,0.000106,0.000380,0.000000,0.000000,0.000000,0.000000
-0.750000,4.168808,0.000000,-0.000338,-0.010856,0.000000,-0.003117,0.012154,4.379972,0.046852,-0.050611,-72.663681,0.000116,-0.001513,0.000000,0.000000,0.000000,0.000000
-2.190000,-2.084404,0.000000,0.000036,-0.031700,0.000000,-0.003232,0.038327,-2.230046,0.048365,-0.178598,33.061241,0.000061,0.000146,0.000000,0.000000,0.000000,0.000000
-3.080000,-1.288277,0.000000,0.000348,-0.044583,0.000000,-0.003293,0.056979,-1.405228,0.048219,-0.291251,18.992361,0.000127,-0.000428,0.000000,0.000000,0.000000,0.000000
-5.530000,-3.546381,0.000000,0.000623,-0.080047,0.000000,-0.003421,0.107891,-3.941209,0.048648,-0.595480,49.331802,0.000217,-0.000676,0.000000,0.000000,0.000000,0.000000
-2.100000,-4.371458,0.000000,-0.002022,-0.030398,0.000000,-0.003030,0.029157,-4.407286,0.044637,-0.052052,170.552338,-0.000005,0.003090,0.000000,0.000000,0.000000,0.000000
-2.650000,-0.796127,0.000000,-0.001998,-0.038359,0.000000,-0.003025,0.037230,-0.803437,0.041547,-0.066464,31.091274,0.000086,0.000403,0.000000,0.000000,0.000000,0.000000
-3.730000,-1.563303,0.000000,-0.001738,-0.053992,0.000000,-0.003110,0.054643,-1.588356,0.041144,-0.132848,45.134666,0.000118,0.000495,0.000000,0.000000,0.000000,0.000000
-3.490000,0.347401,0.000000,-0.001543,-0.050518,0.000000,-0.003228,0.052639,0.354450,0.040649,-0.160366,-8.037635,0.000149,-0.000587,0.000000,0.000000,0.000000,0.000000
3.600000,10.262793,0.000000,-0.001348,0.052110,0.000000,-0.003377,-0.059407,10.638908,0.041236,0.215388,-202.720367,0.000040,-0.003255,0.000000,0.000000,0.000000,0.000000
0.150000,-4.993884,0.000000,-0.000850,0.002171,0.000000,-0.003417,-0.003491,-5.252542,0.044491,0.014536,87.139603,-0.000109,0.001695,0.000000,0.000000,0.000000,0.000000
1.710000,2.258104,0.000000,-0.000509,0.024752,0.000000,-0.003308,-0.030507,2.409640,0.042796,0.142158,-35.723789,-0.000037,-0.000295,0.000000,0.000000,0.000000,0.000000
-0.210000,-2.779205,0.000000,-0.000106,-0.003040,0.000000,-0.003271,0.003721,-3.026584,0.043091,-0.019020,40.905804,-0.000047,0.000724,0.000000,0.000000,0.000000,0.000000
-7.380000,-10.378593,0.000000,0.000215,-0.106826,0.000000,-0.003224,0.143160,-11.525131,0.042367,-0.790139,144.259155,0.000169,0.000593,0.000000,0.000000,0.000000,0.000000
-4.420000,4.284608,0.000000,0.000233,-0.063980,0.000000,-0.003393,0.090923,4.859935,0.041774,-0.535038,-57.055931,0.000338,-0.002529,0.000000,0.000000,0.000000,0.000000
-4.070000,0.506626,0.000000,0.000377,-0.058913,0.000000,-0.003731,0.089189,0.584922,0.044303,-0.553797,-6.507905,0.000252,-0.001617,0.000000,0.000000,0.000000,0.000000
-8.430000,-15.705404,0.000000,-0.001263,-0.122024,0.000000,-0.002028,0.123726,-15.831122,0.033650,-0.220879,612.629761,0.000034,0.011006,0.000000,0.000000,0.000000,0.000000
-4.440000,5.775536,0.000000,-0.001513,-0.064269,0.000000,-0.002063,0.064256,5.820954,0.022645,-0.114712,-225.258209,0.000284,-0.004596,0.000000,0.000000,0.000000,0.000000
-15.220000,-15.604077,0.000000,-0.001451,-0.220310,0.000000,-0.002347,0.228868,-15.842074,0.027241,-0.556421,450.167908,0.000319,0.007027,0.000000,0.000000,0.000000,0.000000
-5.510000,14.055249,0.000000,-0.001906,-0.079757,0.000000,-0.002665,0.083674,14.403372,0.020213,-0.254918,-326.615601,0.000498,-0.006887,0.000000,0.000000,0.000000,0.000000
2.970000,12.274822,0.000000,-0.001935,0.042991,0.000000,-0.003164,-0.049926,12.725910,0.027100,0.181013,-242.487381,0.000105,-0.004089,0.000000,0.000000,0.000000,0.000000
9.660000,9.683792,0.000000,-0.001604,0.139829,0.000000,-0.003269,-0.163423,10.179230,0.031189,0.680531,-168.873230,-0.000250,-0.001349,0.000000,0.000000,0.000000,0.000000
1.120000,-12.361672,0.000000,-0.000995,0.016212,0.000000,-0.003019,-0.020780,-13.207798,0.032539,0.096835,195.810410,-0.000306,0.003972,0.000000,0.000000,0.000000,0.000000
11.030000,14.344749,0.000000,-0.000760,0.159660,0.000000,-0.002713,-0.203438,15.603642,0.028567,1.039872,-210.891083,-0.000254,-0.001188,0.000000,0.000000,0.000000,0.000000
-0.240000,-16.313354,0.000000,-0.000109,-0.003474,0.000000,-0.002459,0.004500,-18.112307,0.029754,-0.024836,226.710312,-0.000330,0.004228,0.000000,0.000000,0.000000,0.000000
-6.500000,-9.061366,0.000000,0.000065,-0.094088,0.000000,-0.002129,0.133316,-10.288201,0.025526,-0.784500,120.784103,0.000166,0.000157,0.000000,0.000000,0.000000,0.000000
-0.520000,8.656065,0.000000,-0.000022,-0.007527,0.000000,-0.002295,0.011289,10.064996,0.025369,-0.070096,-111.984215,0.000221,-0.002310,0.000000,0.000000,0.000000,0.000000
1.660000,-6.209785,0.000000,-0.000079,0.024029,0.000000,-0.000517,-0.024637,-6.259654,0.018757,0.043982,242.234955,-0.000186,0.004710,0.000000,0.000000,0.000000,0.000000
-12.100000,-19.917637,0.000000,0.000032,-0.175148,0.000000,-0.000331,0.179366,-20.076405,0.014047,-0.320210,776.912964,0.000105,0.013836,0.000000,0.000000,0.000000,0.000000
-12.370000,-0.390825,0.000000,-0.000449,-0.179056,0.000000,-0.000437,0.186776,-0.396733,0.000211,-0.454086,11.273544,0.000498,-0.001040,0.000000,0.000000,0.000000,0.000000
-2.460000,14.344750,0.000000,-0.000945,-0.035609,0.000000,-0.000934,0.037257,14.700754,0.001252,-0.113504,-333.359100,0.000378,-0.006617,0.000000,0.000000,0.000000,0.000000
-2.020000,0.636901,0.000000,-0.001000,-0.029240,0.000000,-0.001313,0.031383,0.660158,0.007869,-0.113782,-12.579056,0.000097,-0.000534,0.000000,0.000000,0.000000,0.000000
2.940000,7.179613,0.000000,-0.001043,0.042557,0.000000,-0.001409,-0.050379,7.547778,0.008403,0.209788,-125.217491,0.000006,-0.001803,0.000000,0.000000,0.000000,0.000000
-5.450000,-12.144547,0.000000,-0.000878,-0.078889,0.000000,-0.001416,0.094209,-12.974380,0.010205,-0.439002,192.349915,0.000009,0.002458,0.000000,0.000000,0.000000,0.000000
-0.770000,6.774312,0.000000,-0.001080,-0.011146,0.000000,-0.001425,0.012765,7.369595,0.007747,-0.065248,-99.603775,0.000174,-0.002067,0.000000,0.000000,0.000000,0.000000
0.570000,1.939654,0.000000,-0.001090,0.008251,0.000000,-0.001599,-0.012492,2.153132,0.009814,0.068949,-26.950583,0.000007,-0.000320,0.000000,0.000000,0.000000,0.000000
-1.990000,-3.705607,0.000000,-0.001051,-0.028805,0.000000,-0.001606,0.039299,-4.206525,0.010134,-0.231254,49.384853,0.000027,0.000310,0.000000,0.000000,0.000000,0.000000
-3.380000,4.342508,0.000000,0.001441,-0.048926,0.000000,0.001487,0.051568,4.377057,-0.003148,-0.092061,-169.382538,0.000222,-0.003457,0.000000,0.000000,0.000000,0.000000
-0.670000,3.922732,0.000000,0.001303,-0.009698,0.000000,0.001264,0.011264,3.953859,0.000308,-0.020109,-153.005737,0.000105,-0.002945,0.000000,0.000000,0.000000,0.000000
-3.140000,-3.575331,0.000000,0.001332,-0.045452,0.000000,0.001159,0.048923,-3.629907,0.003254,-0.118942,103.147324,0.000063,0.001637,0.000000,0.000000,0.000000,0.000000
-0.960000,3.155556,0.000000,0.001255,-0.013896,0.000000,0.001096,0.016284,3.233599,0.001617,-0.049610,-73.326149,0.000105,-0.001526,0.000000,0.000000,0.000000,0.000000
0.590000,2.243629,0.000000,0.001284,0.008540,0.000000,0.000991,-0.008063,2.325829,0.003142,0.029235,-44.317787,0.000022,-0.000757,0.000000,0.000000,0.000000,0.000000
4.890000,6.224261,0.000000,0.001391,0.070783,0.000000,0.000969,-0.080181,6.542974,0.003900,0.333891,-108.547829,-0.000093,-0.001151,0.000000,0.000000,0.000000,0.000000
0.370000,-6.542711,0.000000,0.001694,0.005356,0.000000,0.001062,-0.004422,-6.990565,0.005050,0.020608,103.637672,-0.000144,0.002020,0.000000,0.000000,0.000000,0.000000
-7.290000,-11.087870,0.000000,0.001814,-0.105523,0.000000,0.001206,0.136120,-12.063384,0.003030,-0.695777,163.042709,0.000140,0.001201,0.000000,0.000000,0.000000,0.000000
9.280000,23.985117,0.000000,0.001621,0.134328,0.000000,0.001066,-0.177487,26.625570,0.001829,0.979604,-333.270142,0.000024,-0.003663,0.000000,0.000000,0.000000,0.000000
6.720000,-3.705607,0.000000,0.002138,0.097272,0.000000,0.001042,-0.134706,-4.208393,0.005492,0.792680,49.406788,-0.000444,0.003086,0.000000,0.000000,0.000000,0.000000
7.630000,1.317227,0.000000,0.002561,0.110444,0.000000,0.001486,-0.162286,1.529608,0.002405,1.007672,-17.018581,-0.000409,0.002398,0.000000,0.000000,0.000000,0.000000
-0.430000,2.677880,0.000000,-0.000250,-0.006224,0.000000,-0.000835,0.006179,2.698536,0.025156,-0.011032,-104.427437,0.000069,-0.002012,0.000000,0.000000,0.000000,0.000000
-5.570000,-7.440163,0.000000,-0.000206,-0.080626,0.000000,-0.000903,0.082342,-7.500026,0.027167,-0.146999,290.234619,0.000081,0.005102,0.000000,0.000000,0.000000,0.000000
0.490000,8.771866,0.000000,-0.000217,0.007093,0.000000,-0.000984,-0.007644,8.904433,0.022066,0.018584,-253.028091,0.000148,-0.004750,0.000000,0.000000,0.000000,0.000000
-12.230000,-18.412231,0.000000,0.000055,-0.177030,0.000000,-0.001132,0.190331,-18.870266,0.026816,-0.579851,427.908325,0.000157,0.006543,0.000000,0.000000,0.000000,0.000000
-8.690000,5.124160,0.000000,-0.000250,-0.125788,0.000000,-0.001289,0.139510,5.311880,0.020273,-0.505809,-101.215851,0.000478,-0.003297,0.000000,0.000000,0.000000,0.000000
20.379999,42.078899,0.000000,-0.000400,0.295001,0.000000,-0.001767,-0.341329,44.236561,0.023570,1.421372,-733.883789,-0.000087,-0.010045,0.000000,0.000000,0.000000,0.000000
-1.200000,-31.237104,0.000000,0.000709,-0.017370,0.000000,-0.001680,0.021833,-33.373150,0.033615,-0.101741,494.769135,-0.000573,0.009112,0.000000,0.000000,0.000000,0.000000
-2.260000,-1.534353,0.000000,0.000895,-0.032714,0.000000,-0.001107,0.042621,-1.671437,0.024503,-0.217856,22.590305,0.000085,-0.000178,0.000000,0.000000,0.000000,0.000000
0.670000,4.241182,0.000000,0.001043,0.009698,0.000000,-0.001192,-0.011576,4.705689,0.024682,0.063891,-58.900745,0.000058,-0.000942,0.000000,0.000000,0.000000,0.000000
-4.960000,-8.149439,0.000000,0.001321,-0.071796,0.000000,-0.001250,0.103531,-9.253929,0.025624,-0.609229,108.641693,0.000105,0.000411,0.000000,0.000000,0.000000,0.000000
-2.470000,3.604281,0.000000,0.001371,-0.035753,0.000000,-0.001354,0.055846,4.188468,0.025213,-0.346759,-46.601334,0.000230,-0.001821,0.000000,0.000000,0.000000,0.000000
-1.220000,7.005912,0.000000,-0.001818,-0.017660,0.000000,-0.002484,0.016287,7.060940,0.029894,-0.029076,-273.242920,0.000177,-0.005249,0.000000,0.000000,0.000000,0.000000
-5.020000,-5.500510,0.000000,-0.001796,-0.072665,0.000000,-0.002662,0.072563,-5.545078,0.035143,-0.129541,214.582397,0.000091,0.003722,0.000000,0.000000,0.000000,0.000000
-0.360000,6.745362,0.000000,-0.001722,-0.005211,0.000000,-0.002753,0.003648,6.846934,0.031420,-0.008870,-194.562256,0.000139,-0.003715,0.000000,0.000000,0.000000,0.000000
2.730000,4.472783,0.000000,-0.001443,0.039517,0.000000,-0.002892,-0.044024,4.582421,0.035135,0.134121,-103.912468,-0.000033,-0.001598,0.000000,0.000000,0.000000,0.000000
2.510000,-0.318451,0.000000,-0.001035,0.036332,0.000000,-0.002859,-0.041527,-0.331888,0.036733,0.150559,6.324010,-0.000119,0.000530,0.000000,0.000000,0.000000,0.000000
