ovf,-0.000000,ovf,0.000003,-0.000000,-0.000000,-12998235.000000,0.000000,ovf,-1037553.437500,ovf,-0.000001,ovf,0.000000,-0.000000,ovf,ovf,ovf
0.170000,0.955352,0.000000,0.000247,0.002461,0.000000,-0.001750,-0.002558,1.002333,0.032580,0.010653,-16.628687,0.000012,-0.000293,0.000000,0.000000,0.000000,0.000000
-0.320000,-0.709276,0.000000,0.000549,-0.004632,0.000000,-0.001763,0.006257,-0.760146,0.032873,-0.029157,11.269441,0.000003,0.000135,0.000000,0.000000,0.000000,0.000000
8.550000,12.839348,0.000000,0.000833,0.123761,0.000000,-0.001765,-0.155892,13.964870,0.032738,0.796843,-188.742264,-0.000157,-0.001419,0.000000,0.000000,0.000000,0.000000
-3.020000,-16.747604,0.000000,0.001499,-0.043715,0.000000,-0.001608,0.060471,-18.595682,0.034156,-0.333754,232.760666,-0.000188,0.003507,0.000000,0.000000,0.000000,0.000000
-0.980000,2.952905,0.000000,0.001686,-0.014186,0.000000,-0.001420,0.022474,3.348174,0.030649,-0.132249,-39.307762,0.000125,-0.001109,0.000000,0.000000,0.000000,0.000000
-6.010000,-7.280938,0.000000,0.001971,-0.086995,0.000000,-0.001544,0.133829,-8.472453,0.031758,-0.830974,94.265411,0.000201,-0.000461,0.000000,0.000000,0.000000,0.000000
-3.460000,-3.112131,0.000000,-0.001385,-0.050084,0.000000,-0.002238,0.049950,-3.137789,0.037523,-0.089173,121.425598,0.000075,0.002059,0.000000,0.000000,0.000000,0.000000
-7.610000,-6.007135,0.000000,-0.001431,-0.110155,0.000000,-0.002314,0.111322,-6.055758,0.035464,-0.198736,234.344620,0.000186,0.003896,0.000000,0.000000,0.000000,0.000000
2.500000,14.634251,0.000000,-0.001453,0.036188,0.000000,-0.002500,-0.039362,14.855699,0.031568,0.095696,-422.139038,0.000174,-0.007742,0.000000,0.000000,0.000000,0.000000
-1.360000,-5.587359,0.000000,-0.001011,-0.019686,0.000000,-0.002674,0.020072,-5.727581,0.039310,-0.061149,129.880493,-0.000054,0.002308,0.000000,0.000000,0.000000,0.000000
-2.140000,-1.129052,0.000000,-0.000754,-0.030977,0.000000,-0.002620,0.033587,-1.172419,0.037001,-0.121772,22.340006,0.000069,0.000089,0.000000,0.000000,0.000000,0.000000
2.440000,6.629562,0.000000,-0.000536,0.035319,0.000000,-0.002689,-0.041430,6.967639,0.036912,0.172523,-115.593010,0.000020,-0.001722,0.000000,0.000000,0.000000,0.000000
1.780000,-0.955352,0.000000,-0.000124,0.025766,0.000000,-0.002708,-0.031265,-1.023162,0.038634,0.145692,15.168746,-0.000104,0.000685,0.000000,0.000000,0.000000,0.000000
-1.870000,-5.283384,0.000000,0.000258,-0.027068,0.000000,-0.002605,0.034654,-5.750629,0.037950,-0.177133,77.722633,-0.000015,0.000991,0.000000,0.000000,0.000000,0.000000
-2.540000,-0.969827,0.000000,0.000486,-0.036767,0.000000,-0.002590,0.049822,-1.079876,0.036958,-0.274985,13.516718,0.000114,-0.000490,0.000000,0.000000,0.000000,0.000000
0.210000,3.980632,0.000000,0.000688,0.003040,0.000000,-0.002704,-0.003330,4.514924,0.037448,0.019596,-53.005474,0.000076,-0.000950,0.000000,0.000000,0.000000,0.000000
0.570000,0.521101,0.000000,0.001009,0.008251,0.000000,-0.002780,-0.010893,0.601757,0.038398,0.067638,-6.695214,-0.000018,0.000058,0.000000,0.000000,0.000000,0.000000
-6.210000,-3.459531,0.000000,-0.001242,-0.089890,0.000000,-0.002052,0.090850,-3.487909,0.035569,-0.162188,134.974457,0.000180,0.002117,0.000000,0.000000,0.000000,0.000000
-2.500000,5.370234,0.000000,-0.001400,-0.036188,0.000000,-0.002232,0.035619,5.412145,0.033452,-0.063588,-209.438202,0.000198,-0.004142,0.000000,0.000000,0.000000,0.000000
0.660000,4.574108,0.000000,-0.001158,0.009554,0.000000,-0.002430,-0.011202,4.642412,0.037594,0.027233,-131.918610,0.000057,-0.002417,0.000000,0.000000,0.000000,0.000000
8.130000,10.812844,0.000000,-0.000777,0.117682,0.000000,-0.002488,-0.127320,11.079480,0.040010,0.387888,-251.241913,-0.000135,-0.003704,0.000000,0.000000,0.000000,0.000000
-1.110000,-13.374924,0.000000,-0.000065,-0.016067,0.000000,-0.002353,0.017783,-13.869823,0.043714,-0.064474,264.284210,-0.000214,0.004837,0.000000,0.000000,0.000000,0.000000
0.670000,2.576555,0.000000,0.000237,0.009698,0.000000,-0.002139,-0.010933,2.706339,0.038877,0.045527,-44.898125,0.000022,-0.000736,0.000000,0.000000,0.000000,0.000000
-1.380000,-2.967381,0.000000,0.000617,-0.019976,0.000000,-0.002161,0.024869,-3.172961,0.039613,-0.115886,47.040295,0.000007,0.000579,0.000000,0.000000,0.000000,0.000000
-5.660000,-6.195311,0.000000,0.000913,-0.081929,0.000000,-0.002168,0.105057,-6.743091,0.039035,-0.536997,91.136269,0.000156,0.000272,0.000000,0.000000,0.000000,0.000000
-0.500000,7.469113,0.000000,0.001033,-0.007238,0.000000,-0.002324,0.011061,8.288004,0.038763,-0.061051,-103.740273,0.000187,-0.002130,0.000000,0.000000,0.000000,0.000000
3.070000,14.301324,0.000000,-0.001969,0.044438,0.000000,-0.002956,-0.047416,14.414021,0.043705,0.084648,-557.791077,0.000144,-0.010329,0.000000,0.000000,0.000000,0.000000
-3.010000,-8.800816,0.000000,-0.001745,-0.043570,0.000000,-0.003101,0.042824,-8.872121,0.054034,-0.076451,343.331726,-0.000052,0.006313,0.000000,0.000000,0.000000,0.000000
-2.780000,0.332925,0.000000,-0.001432,-0.040241,0.000000,-0.003048,0.040584,0.336434,0.047721,-0.098667,-9.560109,0.000116,-0.000460,0.000000,0.000000,0.000000,0.000000
-5.060000,-3.300306,0.000000,-0.001118,-0.073244,0.000000,-0.003165,0.077521,-3.384156,0.048180,-0.236172,76.740227,0.000145,0.000815,0.000000,0.000000,0.000000,0.000000
6.610000,16.892355,0.000000,-0.000916,0.095680,0.000000,-0.003310,-0.107347,17.512236,0.047365,0.389197,-333.688995,0.000041,-0.005267,0.000000,0.000000,0.000000,0.000000
2.150000,-6.455861,0.000000,-0.000206,0.031121,0.000000,-0.003351,-0.036198,-6.790208,0.052632,0.150737,112.649445,-0.000227,0.002550,0.000000,0.000000,0.000000,0.000000
-10.730000,-18.643831,0.000000,0.000306,-0.155317,0.000000,-0.003124,0.187938,-19.920710,0.050082,-0.875768,295.331757,0.000132,0.003218,0.000000,0.000000,0.000000,0.000000
2.160000,18.658308,0.000000,0.000268,0.031266,0.000000,-0.003256,-0.039310,20.294437,0.046863,0.200934,-274.289490,0.000278,-0.004656,0.000000,0.000000,0.000000,0.000000
1.330000,-1.201427,0.000000,0.000779,0.019252,0.000000,-0.003534,-0.024706,-1.338319,0.051519,0.136362,16.751638,-0.000093,0.000695,0.000000,0.000000,0.000000,0.000000
-0.610000,-12.680122,0.000000,-0.002664,-0.008830,0.000000,-0.003787,0.006427,-12.782140,0.050075,-0.011474,494.640900,-0.000224,0.009334,0.000000,0.000000,0.000000,0.000000
-13.010000,-17.949032,0.000000,-0.002570,-0.188320,0.000000,-0.003563,0.190189,-18.092710,0.040741,-0.339531,700.148376,0.000172,0.012322,0.000000,0.000000,0.000000,0.000000
2.360000,22.248114,0.000000,-0.002860,0.034161,0.000000,-0.003735,-0.038714,22.585522,0.028420,0.094121,-641.789429,0.000323,-0.011920,0.000000,0.000000,0.000000,0.000000
-0.900000,-4.718858,0.000000,-0.002449,-0.013028,0.000000,-0.004057,0.011370,-4.837368,0.040340,-0.034639,109.693733,-0.000061,0.002005,0.000000,0.000000,0.000000,0.000000
-1.000000,-0.144750,0.000000,-0.002205,-0.014475,0.000000,-0.003996,0.013636,-0.151627,0.038335,-0.049438,2.889200,0.000034,-0.000083,0.000000,0.000000,0.000000,0.000000
0.510000,2.185729,0.000000,-0.001981,0.007382,0.000000,-0.004030,-0.010819,2.296132,0.038418,0.045053,-38.092793,0.000014,-0.000599,0.000000,0.000000,0.000000,0.000000
6.190000,8.221814,0.000000,-0.001706,0.089600,0.000000,-0.004044,-0.110265,8.781384,0.039017,0.513824,-130.187225,-0.000132,-0.001074,0.000000,0.000000,0.000000,0.000000
6.480000,0.419775,0.000000,-0.001200,0.093798,0.000000,-0.003912,-0.120472,0.454275,0.040091,0.615793,-6.139756,-0.000317,0.001551,0.000000,0.000000,0.000000,0.000000
0.120000,-3.922732,0.000000,0.000230,0.001737,0.000000,-0.000358,-0.001480,-3.954586,0.024892,0.002642,153.033829,-0.000078,0.002902,0.000000,0.000000,0.000000,0.000000
-1.400000,-2.200204,0.000000,0.000295,-0.020265,0.000000,-0.000280,0.021051,-2.218284,0.021990,-0.037582,85.842743,0.000015,0.001518,0.000000,0.000000,0.000000,0.000000
-4.460000,-4.429358,0.000000,0.000445,-0.064559,0.000000,-0.000295,0.067976,-4.497440,0.020472,-0.165263,127.799110,0.000099,0.001970,0.000000,0.000000,0.000000,0.000000
2.030000,9.394291,0.000000,0.000454,0.029384,0.000000,-0.000394,-0.031095,9.626501,0.018502,0.094732,-218.293686,0.000098,-0.003881,0.000000,0.000000,0.000000,0.000000
4.140000,3.054230,0.000000,0.000759,0.059927,0.000000,-0.000492,-0.065753,3.165387,0.022383,0.238395,-60.315254,-0.000118,-0.000490,0.000000,0.000000,0.000000,0.000000
1.380000,-3.995107,0.000000,0.001161,0.019976,0.000000,-0.000374,-0.021739,-4.201802,0.022873,0.090528,69.707817,-0.000138,0.001566,0.000000,0.000000,0.000000,0.000000
1.240000,-0.202650,0.000000,0.001451,0.017949,0.000000,-0.000236,-0.019924,-0.218480,0.021307,0.092841,3.239038,-0.000058,0.000310,0.000000,0.000000,0.000000,0.000000
1.600000,0.521101,0.000000,0.001745,0.023160,0.000000,-0.000178,-0.027158,0.564506,0.020998,0.138818,-7.629580,-0.000063,0.000230,0.000000,0.000000,0.000000,0.000000
-2.460000,-5.876861,0.000000,0.002065,-0.035609,0.000000,-0.000115,0.050386,-6.526974,0.020767,-0.278095,81.697617,0.000013,0.000794,0.000000,0.000000,0.000000,0.000000
2.400000,7.034862,0.000000,0.002228,0.034740,0.000000,-0.000128,-0.046036,7.982319,0.019973,0.270900,-93.712906,0.000027,-0.001043,0.000000,0.000000,0.000000,0.000000
-1.550000,-6.209786,0.000000,-0.001266,-0.022436,0.000000,-0.002121,0.021765,-6.260086,0.037528,-0.038856,242.251648,-0.000060,0.004484,0.000000,0.000000,0.000000,0.000000
-6.770000,-7.555963,0.000000,-0.001236,-0.097996,0.000000,-0.002061,0.099072,-7.616850,0.033045,-0.176866,294.755493,0.000124,0.005094,0.000000,0.000000,0.000000,0.000000
-2.850000,5.674211,0.000000,-0.001257,-0.041254,0.000000,-0.002185,0.041826,5.759583,0.027950,-0.101688,-163.664108,0.000222,-0.003383,0.000000,0.000000,0.000000,0.000000
-7.520000,-6.759838,0.000000,-0.001102,-0.108852,0.000000,-0.002407,0.115810,-6.928786,0.031334,-0.352821,157.119400,0.000182,0.002027,0.000000,0.000000,0.000000,0.000000
5.600000,18.991234,0.000000,-0.001168,0.081060,0.000000,-0.002589,-0.091380,19.689421,0.029307,0.331307,-375.174438,0.000125,-0.006211,0.000000,0.000000,0.000000,0.000000
0.030000,-8.062590,0.000000,-0.000662,0.000434,0.000000,-0.002714,-0.001267,-8.478209,0.035518,0.005277,140.653381,-0.000164,0.002689,0.000000,0.000000,0.000000,0.000000
1.370000,1.939653,0.000000,-0.000405,0.019831,0.000000,-0.002550,-0.024438,2.070072,0.032829,0.113878,-30.689569,-0.000027,-0.000278,0.000000,0.000000,0.000000,0.000000
6.910000,8.019164,0.000000,-0.000094,0.100022,0.000000,-0.002523,-0.126963,8.721498,0.033107,0.648971,-117.875435,-0.000178,-0.000476,0.000000,0.000000,0.000000,0.000000
1.670000,-7.584913,0.000000,0.000452,0.024173,0.000000,-0.002345,-0.031726,-8.423212,0.033583,0.175104,105.432693,-0.000245,0.002471,0.000000,0.000000,0.000000,0.000000
3.660000,2.880530,0.000000,0.000779,0.052979,0.000000,-0.002100,-0.073913,3.266622,0.031112,0.434942,-38.350342,-0.000138,0.000446,0.000000,0.000000,0.000000,0.000000
-0.970000,-6.701937,0.000000,0.001194,-0.014041,0.000000,-0.001963,0.022917,-7.798308,0.030666,-0.142298,86.764793,-0.000085,0.001257,0.000000,0.000000,0.000000,0.000000
-1.010000,-0.057900,0.000000,0.001424,-0.014620,0.000000,-0.001877,0.025718,-0.073286,0.029409,-0.167063,0.779386,0.000068,-0.000439,0.000000,0.000000,0.000000,0.000000
-6.510000,-8.033639,0.000000,-0.000487,-0.094232,0.000000,-0.001190,0.096060,-8.098296,0.030408,-0.171490,313.386353,0.000106,0.005471,0.000000,0.000000,0.000000,0.000000
-2.490000,5.818961,0.000000,-0.000668,-0.036043,0.000000,-0.001297,0.036220,5.864625,0.024937,-0.064662,-226.948196,0.000209,-0.004482,0.000000,0.000000,0.000000,0.000000
-7.120000,-6.701937,0.000000,-0.000492,-0.103062,0.000000,-0.001505,0.107262,-6.804792,0.029419,-0.260773,193.364746,0.000161,0.002964,0.000000,0.000000,0.000000,0.000000
5.050000,17.616106,0.000000,-0.000537,0.073099,0.000000,-0.001666,-0.079144,18.052109,0.026455,0.241116,-409.355499,0.000127,-0.007104,0.000000,0.000000,0.000000,0.000000
2.420000,-3.806932,0.000000,-0.000036,0.035030,0.000000,-0.001794,-0.038969,-3.948901,0.033559,0.141284,75.244812,-0.000180,0.001820,0.000000,0.000000,0.000000,0.000000
-1.570000,-5.775535,0.000000,0.000346,-0.022726,0.000000,-0.001613,0.026659,-6.073877,0.031739,-0.111016,100.765518,-0.000043,0.001604,0.000000,0.000000,0.000000,0.000000
2.380000,5.717635,0.000000,0.000558,0.034451,0.000000,-0.001571,-0.040930,6.105908,0.030135,0.190731,-90.522308,0.000005,-0.001201,0.000000,0.000000,0.000000,0.000000
-0.200000,-3.734557,0.000000,0.000942,-0.002895,0.000000,-0.001576,0.004866,-4.065526,0.031336,-0.024872,54.947632,-0.000064,0.000975,0.000000,0.000000,0.000000,0.000000
-7.280000,-10.248319,0.000000,0.001222,-0.105378,0.000000,-0.001512,0.142571,-11.380143,0.030361,-0.786890,142.444351,0.000170,0.000567,0.000000,0.000000,0.000000,0.000000
0.310000,10.986545,0.000000,0.001211,0.004487,0.000000,-0.001682,-0.004638,12.467944,0.029794,0.027295,-146.374390,0.000223,-0.002699,0.000000,0.000000,0.000000,0.000000
-2.050000,-4.487258,0.000000,-0.001167,-0.029674,0.000000,-0.001987,0.029273,-4.523821,0.035918,-0.052260,175.062027,-0.000007,0.003178,0.000000,0.000000,0.000000,0.000000
-2.770000,-1.042202,0.000000,-0.001161,-0.040096,0.000000,-0.001980,0.039866,-1.051282,0.032739,-0.071169,40.682308,0.000088,0.000572,0.000000,0.000000,0.000000,0.000000
-10.260000,-10.841795,0.000000,-0.000978,-0.148514,0.000000,-0.002068,0.154283,-11.007626,0.032167,-0.375091,312.792297,0.000209,0.004907,0.000000,0.000000,0.000000,0.000000
-3.320000,10.045668,0.000000,-0.001155,-0.048057,0.000000,-0.002276,0.050411,10.293885,0.027260,-0.153580,-233.427505,0.000331,-0.004844,0.000000,0.000000,0.000000,0.000000
4.050000,10.668094,0.000000,-0.001025,0.058624,0.000000,-0.002607,-0.066288,11.059547,0.032105,0.240333,-210.735504,0.000029,-0.003331,0.000000,0.000000,0.000000,0.000000
7.200000,4.559633,0.000000,-0.000579,0.104220,0.000000,-0.002637,-0.121093,4.791608,0.035436,0.504258,-79.492699,-0.000237,-0.000135,0.000000,0.000000,0.000000,0.000000
-8.320000,-22.465239,0.000000,-0.000001,-0.120432,0.000000,-0.002400,0.145438,-24.002026,0.035571,-0.677727,355.838776,-0.000061,0.004905,0.000000,0.000000,0.000000,0.000000
-4.680000,5.268909,0.000000,-0.000089,-0.067743,0.000000,-0.002339,0.085796,5.729723,0.030666,-0.438546,-77.440094,0.000341,-0.002662,0.000000,0.000000,0.000000,0.000000
-0.390000,6.209785,0.000000,-0.000023,-0.005645,0.000000,-0.002680,0.007519,6.891039,0.033328,-0.041501,-86.254593,0.000150,-0.001741,0.000000,0.000000,0.000000,0.000000
-0.200000,0.275025,0.000000,0.000222,-0.002895,0.000000,-0.002830,0.004414,0.309049,0.035068,-0.025974,-3.628259,0.000018,-0.000136,0.000000,0.000000,0.000000,0.000000
-2.980000,-3.343731,0.000000,-0.000905,-0.043136,0.000000,-0.001557,0.043307,-3.371021,0.028528,-0.077313,130.451141,0.000053,0.002261,0.000000,0.000000,0.000000,0.000000
-5.460000,-3.589806,0.000000,-0.000954,-0.079034,0.000000,-0.001610,0.079946,-3.618989,0.026267,-0.142722,140.046967,0.000148,0.002262,0.000000,0.000000,0.000000,0.000000
7.930000,19.382059,0.000000,-0.000955,0.114787,0.000000,-0.001758,-0.121035,19.675890,0.024005,0.294259,-559.109497,0.000045,-0.009795,0.000000,0.000000,0.000000,0.000000
4.300000,-5.254434,0.000000,-0.000335,0.062243,0.000000,-0.001803,-0.067259,-5.386249,0.033800,0.204908,122.140335,-0.000284,0.002885,0.000000,0.000000,0.000000,0.000000
-1.110000,-7.830989,0.000000,0.000115,-0.016067,0.000000,-0.001519,0.017984,-8.121063,0.030915,-0.065202,154.743759,-0.000105,0.002748,0.000000,0.000000,0.000000,0.000000
0.420000,2.214679,0.000000,0.000328,0.006080,0.000000,-0.001414,-0.006646,2.326516,0.028167,0.027675,-38.596859,0.000026,-0.000661,0.000000,0.000000,0.000000,0.000000
-1.610000,-2.938430,0.000000,0.000609,-0.023305,0.000000,-0.001440,0.028879,-3.141302,0.028828,-0.134574,46.570946,0.000019,0.000519,0.000000,0.000000,0.000000,0.000000
-4.970000,-4.863608,0.000000,0.000806,-0.071941,0.000000,-0.001459,0.092255,-5.293511,0.028309,-0.471559,71.544464,0.000149,0.000078,0.000000,0.000000,0.000000,0.000000
-1.090000,5.616310,0.000000,0.000866,-0.015778,0.000000,-0.001608,0.022259,6.232085,0.028231,-0.122857,-78.006516,0.000178,-0.001810,0.000000,0.000000,0.000000,0.000000
6.120000,10.436493,0.000000,0.001094,0.088587,0.000000,-0.001786,-0.123887,11.843616,0.030040,0.729013,-139.044769,-0.000111,-0.000657,0.000000,0.000000,0.000000,0.000000
-3.080000,-13.317023,0.000000,0.001631,-0.044583,0.000000,-0.001675,0.069518,-15.492218,0.030698,-0.431655,172.368042,-0.000105,0.002097,0.000000,0.000000,0.000000,0.000000
-1.340000,1.273802,0.000000,-0.001165,-0.019397,0.000000,-0.001918,0.018745,1.283130,0.033039,-0.033464,-49.654343,0.000075,-0.001035,0.000000,0.000000,0.000000,0.000000
-5.930000,-6.644036,0.000000,-0.001139,-0.085837,0.000000,-0.001993,0.086722,-6.697701,0.034074,-0.154819,259.186432,0.000108,0.004491,0.000000,0.000000,0.000000,0.000000
-5.900000,0.043424,0.000000,-0.001108,-0.085403,0.000000,-0.002100,0.088150,0.043143,0.029583,-0.214309,-1.225937,0.000239,-0.000611,0.000000,0.000000,0.000000,0.000000
0.070000,8.641590,0.000000,-0.001083,0.001013,0.000000,-0.002340,-0.002254,8.854831,0.030194,0.006865,-200.795029,0.000161,-0.003782,0.000000,0.000000,0.000000,0.000000
5.260000,7.512539,0.000000,-0.000797,0.076139,0.000000,-0.002501,-0.085499,7.787623,0.033976,0.309985,-148.390198,-0.000084,-0.001964,0.000000,0.000000,0.000000,0.000000
-2.210000,-10.812844,0.000000,-0.000289,-0.031990,0.000000,-0.002417,0.036630,-11.369707,0.035941,-0.152534,188.623245,-0.000116,0.003163,0.000000,0.000000,0.000000,0.000000
1.880000,5.920286,0.000000,-0.000108,0.027213,0.000000,-0.002301,-0.032994,6.322474,0.032778,0.153750,-93.732986,0.000031,-0.001365,0.000000,0.000000,0.000000,0.000000
-1.430000,-4.791234,0.000000,0.000247,-0.020699,0.000000,-0.002331,0.026564,-5.214940,0.034143,-0.135780,70.482536,-0.000027,0.000970,0.000000,0.000000,0.000000,0.000000
-3.980000,-3.691132,0.000000,0.000463,-0.057611,0.000000,-0.002304,0.077669,-4.100570,0.033173,-0.428680,51.326515,0.000133,-0.000190,0.000000,0.000000,0.000000,0.000000
12.160000,12.491946,0.000000,-0.000811,0.176016,0.000000,-0.001510,-0.180979,12.590540,0.030509,0.323090,-487.226379,-0.000251,-0.008351,0.000000,0.000000,0.000000,0.000000
-3.420000,-22.552090,0.000000,-0.000261,-0.049505,0.000000,-0.001259,0.050420,-22.732437,0.038860,-0.090012,879.695618,-0.000294,0.016429,0.000000,0.000000,0.000000,0.000000
-6.940000,-5.095209,0.000000,-0.000184,-0.100457,0.000000,-0.000965,0.104859,-5.173425,0.022431,-0.254931,147.007858,0.000186,0.002064,0.000000,0.000000,0.000000,0.000000
-2.860000,5.905811,0.000000,-0.000272,-0.041399,0.000000,-0.001152,0.044202,6.051487,0.020368,-0.134665,-137.225494,0.000234,-0.002967,0.000000,0.000000,0.000000,0.000000
-3.660000,-1.158002,0.000000,-0.000179,-0.052979,0.000000,-0.001385,0.058676,-1.201840,0.023334,-0.212737,22.900608,0.000136,-0.000136,0.000000,0.000000,0.000000,0.000000
-5.260000,-2.316005,0.000000,-0.000123,-0.076139,0.000000,-0.001521,0.087835,-2.436212,0.023471,-0.365764,40.416718,0.000191,-0.000224,0.000000,0.000000,0.000000,0.000000
-2.300000,4.284608,0.000000,-0.000138,-0.033293,0.000000,-0.001712,0.040039,4.575703,0.023694,-0.186579,-67.836456,0.000195,-0.001789,0.000000,0.000000,0.000000,0.000000
-2.510000,-0.303976,0.000000,-0.000027,-0.036332,0.000000,-0.001907,0.046041,-0.332562,0.025483,-0.235338,4.494742,0.000118,-0.000548,0.000000,0.000000,0.000000,0.000000
-1.800000,1.027727,0.000000,0.000074,-0.026055,0.000000,-0.002025,0.034945,1.138790,0.026031,-0.192874,-14.254148,0.000116,-0.000791,0.000000,0.000000,0.000000,0.000000
2.110000,5.659735,0.000000,0.000204,0.030542,0.000000,-0.002141,-0.042958,6.422201,0.026822,0.252786,-75.397026,0.000005,-0.000742,0.000000,0.000000,0.000000,0.000000
-9.000000,-9.278491,0.000000,-0.000435,-0.130275,0.000000,-0.000976,0.133000,-9.352870,0.023450,-0.237436,361.935608,0.000183,0.006212,0.000000,0.000000,0.000000,0.000000
-1.150000,11.362895,0.000000,-0.000731,-0.016646,0.000000,-0.001159,0.016296,11.452851,0.017237,-0.029092,-443.200348,0.000261,-0.008482,0.000000,0.000000,0.000000,0.000000
-2.070000,-1.331702,0.000000,-0.000538,-0.029963,0.000000,-0.001420,0.030771,-1.352800,0.025719,-0.074810,38.441120,0.000057,0.000541,0.000000,0.000000,0.000000,0.000000
-0.170000,2.750255,0.000000,-0.000394,-0.002461,0.000000,-0.001477,0.002222,2.817441,0.025178,-0.006768,-63.889210,0.000059,-0.001229,0.000000,0.000000,0.000000,0.000000
0.740000,1.317227,0.000000,-0.000167,0.010712,0.000000,-0.001536,-0.012089,1.364392,0.026407,0.043830,-25.997978,-0.000007,-0.000371,0.000000,0.000000,0.000000,0.000000
-4.160000,-7.092762,0.000000,0.000098,-0.060216,0.000000,-0.001529,0.069692,-7.458317,0.026779,-0.290214,123.733360,0.000047,0.001559,0.000000,0.000000,0.000000,0.000000
1.970000,8.873191,0.000000,0.000151,0.028516,0.000000,-0.001576,-0.034255,9.477476,0.025220,0.159623,-140.507034,0.000087,-0.002232,0.000000,0.000000,0.000000,0.000000
0.050000,-2.779205,0.000000,0.000467,0.000724,0.000000,-0.001663,-0.000326,-3.025702,0.027452,0.001665,40.893879,-0.000058,0.000783,0.000000,0.000000,0.000000,0.000000
-3.710000,-5.442610,0.000000,0.000703,-0.053702,0.000000,-0.001605,0.072764,-6.044566,0.026669,-0.401608,75.659363,0.000082,0.000345,0.000000,0.000000,0.000000,0.000000
-0.110000,5.211009,0.000000,0.000786,-0.001592,0.000000,-0.001687,0.003368,5.912460,0.026324,-0.019817,-69.412643,0.000121,-0.001369,0.000000,0.000000,0.000000,0.000000
-2.130000,-1.708053,0.000000,-0.000420,-0.030832,0.000000,-0.001072,0.031208,-1.722348,0.028170,-0.055713,66.651115,0.000052,0.001114,0.000000,0.000000,0.000000,0.000000
-5.510000,-4.892559,0.000000,-0.000435,-0.079757,0.000000,-0.001124,0.081218,-4.932147,0.027057,-0.144993,190.863327,0.000126,0.003220,0.000000,0.000000,0.000000,0.000000
-9.440000,-5.688684,0.000000,-0.000430,-0.136644,0.000000,-0.001250,0.142444,-5.775948,0.023837,-0.346308,164.129135,0.000276,0.002165,0.000000,0.000000,0.000000,0.000000
1.960000,16.501528,0.000000,-0.000613,0.028371,0.000000,-0.001526,-0.031152,16.910097,0.021672,0.094906,-383.458893,0.000235,-0.007008,0.000000,0.000000,0.000000,0.000000
4.360000,3.474006,0.000000,-0.000285,0.063111,0.000000,-0.001761,-0.070452,3.600514,0.028680,0.255429,-68.606430,-0.000123,-0.000595,0.000000,0.000000,0.000000,0.000000
0.420000,-5.703160,0.000000,0.000146,0.006080,0.000000,-0.001638,-0.006856,-5.997582,0.029275,0.028551,99.499794,-0.000132,0.001962,0.000000,0.000000,0.000000,0.000000
-3.070000,-5.051784,0.000000,0.000406,-0.044438,0.000000,-0.001506,0.054155,-5.398819,0.027313,-0.252358,80.039459,0.000045,0.000829,0.000000,0.000000,0.000000,0.000000
0.560000,5.254434,0.000000,0.000518,0.008106,0.000000,-0.001551,-0.009623,5.713995,0.026483,0.049187,-77.227524,0.000082,-0.001331,0.000000,0.000000,0.000000,0.000000
1.120000,0.810601,0.000000,0.000788,0.016212,0.000000,-0.001633,-0.020629,0.897189,0.027814,0.113857,-11.230040,-0.000039,0.000098,0.000000,0.000000,0.000000,0.000000
-3.820000,-7.150663,0.000000,0.001086,-0.055295,0.000000,-0.001594,0.079832,-8.120185,0.027716,-0.469774,95.331451,0.000062,0.000534,0.000000,0.000000,0.000000,0.000000
3.320000,10.335168,0.000000,0.001183,0.048057,0.000000,-0.001656,-0.070511,12.016667,0.027182,0.437817,-133.698715,0.000037,-0.001348,0.000000,0.000000,0.000000,0.000000
-2.320000,1.433028,0.000000,-0.000833,-0.033582,0.000000,-0.001551,0.033606,1.443652,0.031273,-0.059995,-55.866184,0.000118,-0.001218,0.000000,0.000000,0.000000,0.000000
-10.660000,-12.072172,0.000000,-0.000849,-0.154304,0.000000,-0.001669,0.157122,-12.168980,0.032491,-0.280499,470.912964,0.000194,0.008160,0.000000,0.000000,0.000000,0.000000
-3.220000,10.769419,0.000000,-0.001053,-0.046610,0.000000,-0.001863,0.047640,10.932343,0.024331,-0.115822,-310.653107,0.000336,-0.006211,0.000000,0.000000,0.000000,0.000000
5.410000,12.491947,0.000000,-0.000916,0.078310,0.000000,-0.002199,-0.085152,12.800683,0.030541,0.259419,-290.272461,0.000011,-0.004783,0.000000,0.000000,0.000000,0.000000
-4.570000,-14.446075,0.000000,-0.000396,-0.066151,0.000000,-0.002210,0.073073,-14.979917,0.035324,-0.264935,285.436646,-0.000086,0.004697,0.000000,0.000000,0.000000,0.000000
-1.650000,4.226708,0.000000,-0.000321,-0.023884,0.000000,-0.002124,0.027226,4.441817,0.030627,-0.113376,-73.689674,0.000158,-0.001711,0.000000,0.000000,0.000000,0.000000
12.960000,21.148012,0.000000,-0.000122,0.187596,0.000000,-0.002282,-0.226696,22.590300,0.032338,1.056379,-334.909363,-0.000186,-0.003481,0.000000,0.000000,0.000000,0.000000
-5.290000,-26.416922,0.000000,0.000703,-0.076573,0.000000,-0.002096,0.097997,-28.741474,0.035819,-0.500913,388.455444,-0.000279,0.006007,0.000000,0.000000,0.000000,0.000000
