ovf,-0.000000,ovf,0.000003,-0.000000,-0.000000,-50759.355469,0.000000,ovf,ovf,ovf,-0.000000,ovf,0.000000,-0.000000,ovf,ovf,ovf
-1.600000,3.083180,0.000000,-0.000918,-0.023160,0.000000,-0.002646,0.025701,3.239785,0.030722,-0.107023,-53.747978,0.000130,-0.001300,0.000000,0.000000,0.000000,0.000000
1.100000,3.908257,0.000000,-0.000744,0.015923,0.000000,-0.002776,-0.020128,4.173316,0.032022,0.093792,-61.870930,0.000024,-0.000915,0.000000,0.000000,0.000000,0.000000
-0.990000,-3.025280,0.000000,-0.000461,-0.014330,0.000000,-0.002801,0.017588,-3.293363,0.032937,-0.089903,44.511459,-0.000015,0.000601,0.000000,0.000000,0.000000,0.000000
-1.910000,-1.331702,0.000000,-0.000271,-0.027647,0.000000,-0.002786,0.036615,-1.480790,0.032336,-0.202086,18.534935,0.000071,-0.000197,0.000000,0.000000,0.000000,0.000000
-3.150000,-1.794903,0.000000,-0.000121,-0.045596,0.000000,-0.002857,0.064391,-2.040164,0.032532,-0.378909,23.951647,0.000135,-0.000571,0.000000,0.000000,0.000000,0.000000
4.220000,10.668094,0.000000,-0.000025,0.061085,0.000000,-0.002992,-0.091926,12.404353,0.033103,0.570790,-138.012131,-0.000014,-0.001068,0.000000,0.000000,0.000000,0.000000
-4.270000,1.606728,0.000000,-0.000163,-0.061808,0.000000,-0.000742,0.063180,1.618869,0.024852,-0.112791,-62.646679,0.000202,-0.001489,0.000000,0.000000,0.000000,0.000000
-5.660000,-2.012028,0.000000,-0.000270,-0.081929,0.000000,-0.000944,0.083610,-2.028698,0.026342,-0.149264,78.506187,0.000187,0.001086,0.000000,0.000000,0.000000,0.000000
-1.830000,5.543935,0.000000,-0.000254,-0.026489,0.000000,-0.001131,0.027436,5.627332,0.025256,-0.066701,-159.906082,0.000180,-0.003210,0.000000,0.000000,0.000000,0.000000
2.330000,6.021610,0.000000,-0.000061,0.033727,0.000000,-0.001312,-0.036315,6.169772,0.028466,0.110635,-139.907761,0.000018,-0.002344,0.000000,0.000000,0.000000,0.000000
2.220000,-0.159225,0.000000,0.000319,0.032135,0.000000,-0.001330,-0.035357,-0.166774,0.030810,0.128190,3.177818,-0.000099,0.000411,0.000000,0.000000,0.000000,0.000000
5.850000,5.254434,0.000000,0.000695,0.084679,0.000000,-0.001231,-0.097042,5.521993,0.030399,0.404105,-91.609772,-0.000158,-0.000642,0.000000,0.000000,0.000000,0.000000
-0.170000,-8.713965,0.000000,0.001232,-0.002461,0.000000,-0.001073,0.004460,-9.311696,0.031041,-0.020782,138.049271,-0.000164,0.002559,0.000000,0.000000,0.000000,0.000000
1.100000,1.838328,0.000000,0.001519,0.015923,0.000000,-0.000910,-0.018266,1.997048,0.028482,0.093366,-26.991102,-0.000011,-0.000263,0.000000,0.000000,0.000000,0.000000
0.690000,-0.593476,0.000000,0.001870,0.009988,0.000000,-0.000898,-0.010857,-0.662237,0.028746,0.059922,8.289165,-0.000042,0.000320,0.000000,0.000000,0.000000,0.000000
2.940000,3.256881,0.000000,0.002216,0.042557,0.000000,-0.000856,-0.057121,3.693044,0.028426,0.336128,-43.356564,-0.000085,0.000088,0.000000,0.000000,0.000000,0.000000
-3.300000,-9.032415,0.000000,0.002670,-0.047768,0.000000,-0.000772,0.075872,-10.509753,0.028338,-0.471109,116.932610,0.000006,0.000940,0.000000,0.000000,0.000000,0.000000
-4.040000,-9.220592,0.000000,-0.001879,-0.058479,0.000000,-0.002811,0.058048,-9.294904,0.041276,-0.103629,359.692535,-0.000019,0.006529,0.000000,0.000000,0.000000,0.000000
-3.500000,0.781651,0.000000,-0.001939,-0.050663,0.000000,-0.002792,0.049888,0.787061,0.034747,-0.089061,-30.457556,0.000150,-0.000830,0.000000,0.000000,0.000000,0.000000
-1.710000,2.591030,0.000000,-0.001767,-0.024752,0.000000,-0.002942,0.024037,2.629317,0.035577,-0.058438,-74.714592,0.000115,-0.001571,0.000000,0.000000,0.000000,0.000000
-0.790000,1.331702,0.000000,-0.001524,-0.011435,0.000000,-0.003056,0.010653,1.363326,0.037148,-0.032454,-30.915236,0.000054,-0.000670,0.000000,0.000000,0.000000,0.000000
-2.670000,-2.721305,0.000000,-0.001251,-0.038648,0.000000,-0.003111,0.041560,-2.823255,0.037819,-0.150678,53.796055,0.000059,0.000612,0.000000,0.000000,0.000000,0.000000
0.140000,4.067482,0.000000,-0.001071,0.002027,0.000000,-0.003169,-0.003579,4.274242,0.037206,0.014903,-70.909607,0.000071,-0.001303,0.000000,0.000000,0.000000,0.000000
-0.990000,-1.635678,0.000000,-0.000776,-0.014330,0.000000,-0.003241,0.016368,-1.749699,0.038510,-0.076274,25.939917,0.000011,0.000287,0.000000,0.000000,0.000000,0.000000
-5.510000,-6.542712,0.000000,-0.000537,-0.079757,0.000000,-0.003252,0.100464,-7.120267,0.038223,-0.513521,96.233986,0.000137,0.000433,0.000000,0.000000,0.000000,0.000000
1.780000,10.552294,0.000000,-0.000494,0.025766,0.000000,-0.003388,-0.035120,11.711722,0.037790,0.193840,-146.594696,0.000127,-0.002252,0.000000,0.000000,0.000000,0.000000
6.610000,6.991437,0.000000,-0.000148,0.095680,0.000000,-0.003515,-0.135688,7.933002,0.040042,0.798458,-93.133926,-0.000217,0.000400,0.000000,0.000000,0.000000,0.000000
-11.980000,-43.193478,0.000000,-0.000613,-0.173411,0.000000,-0.001326,0.177002,-43.537766,0.030912,-0.315988,1684.816284,-0.000345,0.031047,0.000000,0.000000,0.000000,0.000000
-6.550000,7.859938,0.000000,-0.001008,-0.094811,0.000000,-0.000981,0.096045,7.922498,-0.000135,-0.171462,-306.583405,0.000410,-0.006326,0.000000,0.000000,0.000000,0.000000
-0.880000,8.207340,0.000000,-0.001228,-0.012738,0.000000,-0.001392,0.012037,8.331977,0.006192,-0.029264,-236.761185,0.000190,-0.004551,0.000000,0.000000,0.000000,0.000000
1.650000,3.662181,0.000000,-0.001190,0.023884,0.000000,-0.001581,-0.026950,3.752746,0.010742,0.082104,-85.098488,-0.000002,-0.001381,0.000000,0.000000,0.000000,0.000000
-4.550000,-8.974516,0.000000,-0.001048,-0.065861,0.000000,-0.001579,0.072027,-9.305477,0.012123,-0.261142,177.312317,0.000019,0.002654,0.000000,0.000000,0.000000,0.000000
1.820000,9.220592,0.000000,-0.001187,0.026345,0.000000,-0.001598,-0.031812,9.693452,0.009470,0.132471,-160.814178,0.000097,-0.002692,0.000000,0.000000,0.000000,0.000000
-4.590000,-9.278491,0.000000,-0.001057,-0.066440,0.000000,-0.001695,0.078960,-9.912637,0.012161,-0.367946,146.958435,0.000026,0.001792,0.000000,0.000000,0.000000,0.000000
-1.690000,4.197757,0.000000,-0.001209,-0.024463,0.000000,-0.001721,0.029489,4.566476,0.010369,-0.150732,-61.718224,0.000166,-0.001580,0.000000,0.000000,0.000000,0.000000
-2.540000,-1.230377,0.000000,-0.001247,-0.036767,0.000000,-0.001887,0.047505,-1.366101,0.011948,-0.262193,17.099380,0.000102,-0.000383,0.000000,0.000000,0.000000,0.000000
3.910000,9.336391,0.000000,-0.001330,0.056597,0.000000,-0.001989,-0.082022,10.598068,0.012331,0.482662,-124.421959,-0.000021,-0.001050,0.000000,0.000000,0.000000,0.000000
3.430000,-0.694801,0.000000,-0.001151,0.049649,0.000000,-0.001968,-0.076418,-0.808310,0.013381,0.474498,8.993344,-0.000222,0.001456,0.000000,0.000000,0.000000,0.000000
-1.050000,-6.065036,0.000000,0.001507,-0.015199,0.000000,0.001495,0.017110,-6.113324,-0.000702,-0.030546,236.572281,-0.000069,0.004394,0.000000,0.000000,0.000000,0.000000
-3.160000,-3.054230,0.000000,0.001467,-0.045741,0.000000,0.001564,0.048336,-3.078458,-0.005096,-0.086290,119.129601,0.000073,0.002014,0.000000,0.000000,0.000000,0.000000
-12.550000,-13.592050,0.000000,0.001298,-0.181662,0.000000,0.001491,0.191327,-13.798504,-0.007111,-0.465152,392.097809,0.000256,0.006162,0.000000,0.000000,0.000000,0.000000
-7.040000,7.975739,0.000000,0.000699,-0.101904,0.000000,0.001235,0.110278,8.174118,-0.013273,-0.335966,-185.358978,0.000453,-0.004430,0.000000,0.000000,0.000000,0.000000
-3.480000,5.153109,0.000000,0.000354,-0.050373,0.000000,0.000783,0.056373,5.343295,-0.008843,-0.204386,-101.814468,0.000253,-0.002473,0.000000,0.000000,0.000000,0.000000
4.900000,12.130072,0.000000,0.000169,0.070928,0.000000,0.000530,-0.081761,12.752772,-0.006370,0.340470,-211.568253,0.000020,-0.003080,0.000000,0.000000,0.000000,0.000000
-3.020000,-11.464221,0.000000,0.000348,-0.043715,0.000000,0.000510,0.053212,-12.247143,-0.003290,-0.247961,181.568359,-0.000088,0.002773,0.000000,0.000000,0.000000,0.000000
0.690000,5.370234,0.000000,0.000189,0.009988,0.000000,0.000598,-0.012426,5.842538,-0.006063,0.063514,-78.964836,0.000077,-0.001329,0.000000,0.000000,0.000000,0.000000
12.410000,16.964729,0.000000,0.000191,0.179635,0.000000,0.000521,-0.239996,18.833372,-0.004734,1.324605,-235.735825,-0.000293,-0.000878,0.000000,0.000000,0.000000,0.000000
-0.380000,-18.513557,0.000000,0.000687,-0.005501,0.000000,0.000814,0.008761,-21.015764,-0.003856,-0.051554,246.726334,-0.000374,0.004534,0.000000,0.000000,0.000000,0.000000
-1.690000,-1.896228,0.000000,0.000652,-0.024463,0.000000,0.001187,0.037779,-2.205162,-0.008390,-0.234577,24.534864,0.000061,-0.000178,0.000000,0.000000,0.000000,0.000000
1.770000,-0.492151,0.000000,0.001449,0.025621,0.000000,0.001433,-0.024745,-0.496120,-0.000528,0.044175,19.198755,-0.000076,0.000483,0.000000,0.000000,0.000000,0.000000
1.540000,-0.332926,0.000000,0.001519,0.022292,0.000000,0.001510,-0.021269,-0.335619,-0.001012,0.037969,12.987717,-0.000064,0.000348,0.000000,0.000000,0.000000,0.000000
2.800000,1.823853,0.000000,0.001596,0.040530,0.000000,0.001574,-0.040715,1.851479,-0.001360,0.098986,-52.611572,-0.000075,-0.000729,0.000000,0.000000,0.000000,0.000000
-4.200000,-10.132517,0.000000,0.001742,-0.060795,0.000000,0.001649,0.067215,-10.384149,-0.000630,-0.204774,235.474365,-0.000015,0.003906,0.000000,0.000000,0.000000,0.000000
-1.050000,4.559633,0.000000,0.001584,-0.015199,0.000000,0.001663,0.018651,4.727474,-0.004537,-0.067619,-90.080231,0.000140,-0.001896,0.000000,0.000000,0.000000,0.000000
-1.980000,-1.346178,0.000000,0.001576,-0.028661,0.000000,0.001523,0.034938,-1.415545,-0.002641,-0.145490,23.483862,0.000067,0.000055,0.000000,0.000000,0.000000,0.000000
-2.280000,-0.434251,0.000000,0.001539,-0.033003,0.000000,0.001456,0.041714,-0.464313,-0.002695,-0.194383,6.883603,0.000104,-0.000396,0.000000,0.000000,0.000000,0.000000
-2.240000,0.057900,0.000000,0.001499,-0.032424,0.000000,0.001352,0.043019,0.062440,-0.002300,-0.219894,-0.843907,0.000117,-0.000610,0.000000,0.000000,0.000000,0.000000
-0.140000,3.039755,0.000000,0.001471,-0.002027,0.000000,0.001235,0.004677,3.373801,-0.001690,-0.025815,-42.229595,0.000076,-0.000868,0.000000,0.000000,0.000000,0.000000
1.360000,2.171254,0.000000,0.001541,0.019686,0.000000,0.001158,-0.025693,2.463668,-0.000821,0.151189,-28.923615,-0.000023,-0.000137,0.000000,0.000000,0.000000,0.000000
4.180000,4.081957,0.000000,0.001684,0.060506,0.000000,0.001181,-0.088483,4.746083,-0.000684,0.549412,-52.805420,-0.000149,0.000487,0.000000,0.000000,0.000000,0.000000
-1.460000,0.709276,0.000000,0.000510,-0.021134,0.000000,0.000139,0.022202,0.714492,0.015445,-0.039636,-27.649281,0.000074,-0.000632,0.000000,0.000000,0.000000,0.000000
-2.680000,-1.765953,0.000000,0.000492,-0.038793,0.000000,0.000065,0.040223,-1.780436,0.016077,-0.071808,68.898994,0.000075,0.001112,0.000000,0.000000,0.000000,0.000000
-2.720000,-0.057900,0.000000,0.000540,-0.039372,0.000000,-0.000010,0.041737,-0.059355,0.014965,-0.101472,1.686628,0.000112,-0.000245,0.000000,0.000000,0.000000,0.000000
-2.510000,0.303976,0.000000,0.000590,-0.036332,0.000000,-0.000122,0.039684,0.310762,0.015210,-0.120900,-7.046939,0.000113,-0.000460,0.000000,0.000000,0.000000,0.000000
1.060000,5.167584,0.000000,0.000653,0.015344,0.000000,-0.000235,-0.016326,5.356954,0.015670,0.059191,-102.074738,0.000057,-0.001772,0.000000,0.000000,0.000000,0.000000
6.920000,8.482366,0.000000,0.000877,0.100167,0.000000,-0.000292,-0.114727,8.916269,0.017442,0.477750,-147.920761,-0.000142,-0.001505,0.000000,0.000000,0.000000,0.000000
0.330000,-9.539042,0.000000,0.001362,0.004777,0.000000,-0.000150,-0.004124,-10.192359,0.018947,0.019217,151.105423,-0.000204,0.002916,0.000000,0.000000,0.000000,0.000000
-5.950000,-9.090316,0.000000,0.001572,-0.086126,0.000000,0.000054,0.111215,-9.891129,0.016031,-0.568478,133.683594,0.000114,0.000988,0.000000,0.000000,0.000000,0.000000
-2.450000,5.066258,0.000000,0.001527,-0.035464,0.000000,-0.000060,0.049472,5.622119,0.015043,-0.273052,-70.371613,0.000240,-0.002073,0.000000,0.000000,0.000000,0.000000
-0.500000,-3.488481,0.000000,-0.001158,-0.007238,0.000000,-0.001798,0.006291,-3.516903,0.028248,-0.011230,136.096451,-0.000050,0.002550,0.000000,0.000000,0.000000,0.000000
-8.070000,-10.957595,0.000000,-0.001110,-0.116813,0.000000,-0.001748,0.118468,-11.045352,0.025698,-0.211493,427.430969,0.000111,0.007517,0.000000,0.000000,0.000000,0.000000
5.500000,19.642611,0.000000,-0.001275,0.079613,0.000000,-0.001859,-0.084588,19.940638,0.018181,0.205648,-566.632507,0.000149,-0.010187,0.000000,0.000000,0.000000,0.000000
-8.010000,-19.555759,0.000000,-0.000814,-0.115945,0.000000,-0.002008,0.123743,-20.042112,0.028368,-0.376990,454.481476,-0.000045,0.007605,0.000000,0.000000,0.000000,0.000000
-5.340000,3.864832,0.000000,-0.000971,-0.077297,0.000000,-0.001963,0.084821,4.006295,0.020763,-0.307528,-76.338432,0.000305,-0.002291,0.000000,0.000000,0.000000,0.000000
-0.680000,6.745362,0.000000,-0.001015,-0.009843,0.000000,-0.002268,0.010200,7.090355,0.023054,-0.042476,-117.628876,0.000161,-0.002338,0.000000,0.000000,0.000000,0.000000
3.480000,6.021611,0.000000,-0.000866,0.050373,0.000000,-0.002430,-0.061878,6.431506,0.025392,0.288346,-95.349419,-0.000046,-0.001021,0.000000,0.000000,0.000000,0.000000
-2.790000,-9.075841,0.000000,-0.000545,-0.040385,0.000000,-0.002384,0.050524,-9.875135,0.026414,-0.258255,133.467407,-0.000050,0.001831,0.000000,0.000000,0.000000,0.000000
-0.850000,2.808155,0.000000,-0.000494,-0.012304,0.000000,-0.002334,0.015794,3.115753,0.024583,-0.087174,-38.999638,0.000102,-0.000978,0.000000,0.000000,0.000000,0.000000
1.630000,-7.527013,0.000000,0.000402,0.023594,0.000000,0.000023,-0.023705,-7.587305,0.015835,0.042318,293.612152,-0.000208,0.005676,0.000000,0.000000,0.000000,0.000000
-2.090000,-5.384709,0.000000,0.000506,-0.030253,0.000000,0.000231,0.031493,-5.427820,0.010159,-0.056223,210.044785,-0.000017,0.003815,0.000000,0.000000,0.000000,0.000000
2.410000,6.513761,0.000000,0.000493,0.034885,0.000000,0.000248,-0.035964,6.612498,0.006344,0.087436,-187.900513,0.000028,-0.003328,0.000000,0.000000,0.000000,0.000000
-4.400000,-9.857492,0.000000,0.000695,-0.063690,0.000000,0.000220,0.069202,-10.102604,0.009673,-0.210826,229.089935,-0.000004,0.003774,0.000000,0.000000,0.000000,0.000000
1.560000,8.627115,0.000000,0.000594,0.022581,0.000000,0.000225,-0.024435,8.944430,0.005899,0.088590,-170.432724,0.000103,-0.002994,0.000000,0.000000,0.000000,0.000000
-5.990000,-10.928644,0.000000,0.000760,-0.086705,0.000000,0.000121,0.101064,-11.490124,0.008894,-0.420853,190.620941,0.000056,0.002477,0.000000,0.000000,0.000000,0.000000
-8.200000,-3.198981,0.000000,0.000602,-0.118695,0.000000,0.000066,0.144069,-3.418134,0.006417,-0.671343,50.675091,0.000325,-0.000861,0.000000,0.000000,0.000000,0.000000
-7.840000,0.521101,0.000000,0.000354,-0.113484,0.000000,-0.000259,0.144365,0.566188,0.007278,-0.737922,-7.652311,0.000401,-0.002139,0.000000,0.000000,0.000000,0.000000
10.430000,26.445871,0.000000,0.000124,0.150975,0.000000,-0.000660,-0.201753,29.357611,0.009417,1.113535,-367.466888,0.000009,-0.003942,0.000000,0.000000,0.000000,0.000000
14.500000,5.891335,0.000000,0.000664,0.209888,0.000000,-0.000669,-0.296253,6.685921,0.013359,1.743305,-78.493118,-0.000675,0.003237,0.000000,0.000000,0.000000,0.000000
-5.460000,-0.897451,0.000000,0.000150,-0.079034,0.000000,-0.000302,0.081125,-0.905092,0.019138,-0.144826,35.025101,0.000204,0.000265,0.000000,0.000000,0.000000,0.000000
-3.950000,2.185729,0.000000,-0.000018,-0.057176,0.000000,-0.000505,0.058524,2.202625,0.018872,-0.104479,-85.236763,0.000200,-0.001897,0.000000,0.000000,0.000000,0.000000
-2.470000,2.142304,0.000000,0.000027,-0.035753,0.000000,-0.000705,0.037417,2.174132,0.020769,-0.090968,-61.780048,0.000142,-0.001412,0.000000,0.000000,0.000000,0.000000
-4.010000,-2.229154,0.000000,0.000141,-0.058045,0.000000,-0.000847,0.062539,-2.285463,0.022182,-0.190527,51.825897,0.000126,0.000469,0.000000,0.000000,0.000000,0.000000
4.290000,12.014272,0.000000,0.000186,0.062098,0.000000,-0.000972,-0.068803,12.455597,0.021713,0.249452,-237.336685,0.000050,-0.003820,0.000000,0.000000,0.000000,0.000000
0.330000,-5.732110,0.000000,0.000598,0.004777,0.000000,-0.001022,-0.004829,-6.027923,0.025533,0.020109,100.003136,-0.000127,0.001955,0.000000,0.000000,0.000000,0.000000
4.260000,5.688685,0.000000,0.000840,0.061664,0.000000,-0.000895,-0.073453,6.075316,0.023578,0.342282,-90.068779,-0.000083,-0.000783,0.000000,0.000000,0.000000,0.000000
-0.990000,-7.599389,0.000000,0.001257,-0.014330,0.000000,-0.000811,0.019767,-8.269643,0.024361,-0.101040,111.768372,-0.000103,0.001844,0.000000,0.000000,0.000000,0.000000
1.310000,3.329256,0.000000,0.001459,0.018962,0.000000,-0.000708,-0.023410,3.693258,0.022517,0.129206,-46.228214,0.000007,-0.000529,0.000000,0.000000,0.000000,0.000000
1.880000,0.825077,0.000000,0.001767,0.027213,0.000000,-0.000715,-0.036031,0.933366,0.023046,0.212022,-10.957771,-0.000080,0.000367,0.000000,0.000000,0.000000,0.000000
5.570000,5.341284,0.000000,0.002111,0.080626,0.000000,-0.000635,-0.118108,6.208261,0.022679,0.733362,-69.073761,-0.000202,0.000675,0.000000,0.000000,0.000000,0.000000
-6.220000,-2.243629,0.000000,-0.000849,-0.090035,0.000000,-0.001670,0.091403,-2.262358,0.035689,-0.163175,87.548325,0.000205,0.001215,0.000000,0.000000,0.000000,0.000000
-1.760000,6.455861,0.000000,-0.001007,-0.025476,0.000000,-0.001874,0.025054,6.506361,0.034474,-0.044727,-251.781952,0.000191,-0.004891,0.000000,0.000000,0.000000,0.000000
-2.890000,-1.635678,0.000000,-0.000711,-0.041833,0.000000,-0.002065,0.043003,-1.661861,0.039365,-0.104548,47.223377,0.000085,0.000620,0.000000,0.000000,0.000000,0.000000
1.560000,6.441386,0.000000,-0.000474,0.022581,0.000000,-0.002149,-0.024779,6.599570,0.038744,0.075492,-149.654007,0.000058,-0.002631,0.000000,0.000000,0.000000,0.000000
2.570000,1.461977,0.000000,-0.000040,0.037201,0.000000,-0.002207,-0.041386,1.513661,0.041375,0.150048,-28.842243,-0.000083,-0.000135,0.000000,0.000000,0.000000,0.000000
1.200000,-1.983078,0.000000,0.000437,0.017370,0.000000,-0.002124,-0.019566,-2.087454,0.041510,0.081476,34.630829,-0.000092,0.000876,0.000000,0.000000,0.000000,0.000000
0.540000,-0.955352,0.000000,0.000857,0.007817,0.000000,-0.002032,-0.008405,-1.023669,0.040634,0.039167,15.176262,-0.000042,0.000392,0.000000,0.000000,0.000000,0.000000
-4.380000,-7.121713,0.000000,0.001253,-0.063401,0.000000,-0.001990,0.081991,-7.751160,0.040242,-0.419095,104.760811,0.000075,0.000849,0.000000,0.000000,0.000000,0.000000
-1.940000,3.531906,0.000000,0.001448,-0.028082,0.000000,-0.002065,0.039494,3.916885,0.039393,-0.217976,-49.027336,0.000181,-0.001520,0.000000,0.000000,0.000000,0.000000
3.240000,7.498063,0.000000,0.001755,0.046899,0.000000,-0.002246,-0.063923,8.506672,0.040913,0.376153,-99.868851,-0.000012,-0.000871,0.000000,0.000000,0.000000,0.000000
0.090000,-4.559633,0.000000,0.002290,0.001303,0.000000,-0.002233,0.001484,-5.308665,0.041783,-0.009217,59.064766,-0.000096,0.001095,0.000000,0.000000,0.000000,0.000000
-1.080000,-5.211009,0.000000,-0.002226,-0.015633,0.000000,-0.003315,0.013839,-5.253599,0.048282,-0.024705,203.302826,-0.000062,0.003781,0.000000,0.000000,0.000000,0.000000
-3.150000,-2.996330,0.000000,-0.002154,-0.045596,0.000000,-0.003254,0.044481,-3.021208,0.044501,-0.079408,116.914169,0.000063,0.001992,0.000000,0.000000,0.000000,0.000000
-1.400000,2.533130,0.000000,-0.001904,-0.020265,0.000000,-0.003317,0.019201,2.570306,0.042509,-0.046680,-73.037720,0.000100,-0.001513,0.000000,0.000000,0.000000,0.000000
-1.990000,-0.854027,0.000000,-0.001586,-0.028805,0.000000,-0.003417,0.029255,-0.876929,0.044022,-0.089127,19.885527,0.000062,0.000138,0.000000,0.000000,0.000000,0.000000
-0.220000,2.562079,0.000000,-0.001308,-0.003185,0.000000,-0.003480,0.002086,2.654418,0.043884,-0.007562,-50.578934,0.000056,-0.000978,0.000000,0.000000,0.000000,0.000000
0.150000,0.535576,0.000000,-0.000961,0.002171,0.000000,-0.003535,-0.003619,0.560629,0.044862,0.015069,-9.300834,0.000001,-0.000134,0.000000,0.000000,0.000000,0.000000
-0.390000,-0.781651,0.000000,-0.000605,-0.005645,0.000000,-0.003536,0.006087,-0.837844,0.044996,-0.028363,12.421342,0.000001,0.000159,0.000000,0.000000,0.000000,0.000000
-0.790000,-0.579001,0.000000,-0.000278,-0.011435,0.000000,-0.003537,0.014149,-0.633069,0.044837,-0.072323,8.556242,0.000026,-0.000034,0.000000,0.000000,0.000000,0.000000
-3.840000,-4.414883,0.000000,0.000029,-0.055584,0.000000,-0.003563,0.074379,-4.904709,0.044871,-0.410520,61.391853,0.000108,0.000052,0.000000,0.000000,0.000000,0.000000
-0.710000,4.530683,0.000000,0.000207,-0.010277,0.000000,-0.003671,0.014845,5.139026,0.044819,-0.087358,-60.332470,0.000137,-0.001379,0.000000,0.000000,0.000000,0.000000
-2.790000,-3.010805,0.000000,0.000517,-0.040385,0.000000,-0.003809,0.061528,-3.506241,0.046198,-0.382042,39.010807,0.000100,-0.000292,0.000000,0.000000,0.000000,0.000000
-3.740000,2.895005,0.000000,-0.001321,-0.054137,0.000000,-0.002133,0.054162,2.917165,0.035711,-0.096691,-112.887886,0.000202,-0.002399,0.000000,0.000000,0.000000,0.000000
-10.850000,-10.291742,0.000000,-0.001382,-0.157054,0.000000,-0.002334,0.159392,-10.374512,0.038110,-0.284552,401.470886,0.000234,0.006837,0.000000,0.000000,0.000000,0.000000
-11.200000,-0.506625,0.000000,-0.001535,-0.162120,0.000000,-0.002569,0.167929,-0.515289,0.031273,-0.408267,14.642430,0.000444,-0.000840,0.000000,0.000000,0.000000,0.000000
1.330000,18.137207,0.000000,-0.001716,0.019252,0.000000,-0.003013,-0.022536,18.586060,0.032113,0.068658,-421.463562,0.000290,-0.007793,0.000000,0.000000,0.000000,0.000000
0.910000,-0.607951,0.000000,-0.001343,0.013172,0.000000,-0.003303,-0.016131,-0.632153,0.039906,0.058485,12.045439,-0.000056,0.000401,0.000000,0.000000,0.000000,0.000000
-0.870000,-2.576555,0.000000,-0.001000,-0.012593,0.000000,-0.003247,0.013396,-2.710842,0.039505,-0.055782,44.972832,-0.000015,0.000700,0.000000,0.000000,0.000000,0.000000
1.000000,2.706830,0.000000,-0.000742,0.014475,0.000000,-0.003232,-0.018377,2.889372,0.038805,0.085633,-42.835987,0.000005,-0.000581,0.000000,0.000000,0.000000,0.000000
-0.750000,-2.533129,0.000000,-0.000409,-0.010856,0.000000,-0.003237,0.013248,-2.758463,0.039386,-0.067719,37.282017,-0.000016,0.000524,0.000000,0.000000,0.000000,0.000000
12.600000,24.737820,0.000000,-0.000691,0.182385,0.000000,-0.001392,-0.187378,24.933800,0.030471,0.334513,-964.883606,-0.000035,-0.017366,0.000000,0.000000,0.000000,0.000000
-2.620000,-22.030989,0.000000,-0.000124,-0.037925,0.000000,-0.001358,0.038703,-22.207430,0.047837,-0.069094,859.379089,-0.000316,0.016118,0.000000,0.000000,0.000000,0.000000
-5.950000,-4.820183,0.000000,0.000078,-0.086126,0.000000,-0.001042,0.090147,-4.894568,0.031719,-0.219163,139.083908,0.000152,0.002011,0.000000,0.000000,0.000000,0.000000
-7.990000,-2.952905,0.000000,0.000125,-0.115655,0.000000,-0.001194,0.124441,-3.027501,0.029708,-0.379116,68.652603,0.000279,0.000271,0.000000,0.000000,0.000000,0.000000
-4.940000,4.414882,0.000000,0.000080,-0.071507,0.000000,-0.001473,0.079554,4.575927,0.029438,-0.288433,-87.192558,0.000301,-0.002432,0.000000,0.000000,0.000000,0.000000
-10.760000,-8.424465,0.000000,0.000170,-0.155751,0.000000,-0.001774,0.180163,-8.858673,0.031869,-0.750241,146.965271,0.000319,0.000758,0.000000,0.000000,0.000000,0.000000
0.680000,16.559429,0.000000,0.000007,0.009843,0.000000,-0.002093,-0.011879,17.688347,0.031111,0.055355,-262.236176,0.000302,-0.004817,0.000000,0.000000,0.000000,0.000000
-5.330000,-8.699491,0.000000,0.000334,-0.077152,0.000000,-0.002395,0.098264,-9.466835,0.035928,-0.502275,127.949043,0.000086,0.001073,0.000000,0.000000,0.000000,0.000000
9.660000,21.698063,0.000000,0.000406,0.139829,0.000000,-0.002481,-0.186469,24.084713,0.034855,1.029179,-301.466461,-0.000049,-0.002926,0.000000,0.000000,0.000000,0.000000
12.610000,4.270132,0.000000,0.001112,0.182530,0.000000,-0.002433,-0.256881,4.843219,0.037782,1.511618,-56.859684,-0.000603,0.003018,0.000000,0.000000,0.000000,0.000000
1.240000,-3.604281,0.000000,-0.001093,0.017949,0.000000,-0.002038,-0.019398,-3.633963,0.041200,0.034631,140.626450,-0.000120,0.002751,0.000000,0.000000,0.000000,0.000000
0.830000,-0.593476,0.000000,-0.000946,0.012014,0.000000,-0.001918,-0.013270,-0.599145,0.038449,0.023691,23.185595,-0.000047,0.000498,0.000000,0.000000,0.000000,0.000000
0.010000,-1.186952,0.000000,-0.000560,0.000145,0.000000,-0.001871,-0.000737,-1.206278,0.037951,0.001791,34.277565,-0.000025,0.000653,0.000000,0.000000,0.000000,0.000000
-3.830000,-5.558410,0.000000,-0.000216,-0.055439,0.000000,-0.001846,0.059354,-5.697939,0.037298,-0.180824,129.208313,0.000053,0.001956,0.000000,0.000000,0.000000,0.000000
-6.090000,-3.271356,0.000000,-0.000049,-0.088153,0.000000,-0.001899,0.097910,-3.393690,0.035342,-0.354982,64.665466,0.000200,0.000261,0.000000,0.000000,0.000000,0.000000
